Codes:,Depreciable assets (Net),Accumulated depreciation (Net),Inventories (Net),Land (Net),Depreciable assets (Income),Accumulated depreciation (Income),Inventories (Income),Land (Income)
712,59040147000.0,25750808000.0,988405000.0,5730910000.0,29130515000.0,13031180000.0,450804000.0,2015406000.0
7121,59040147000.0,25750808000.0,988405000.0,5730910000.0,29130515000.0,13031180000.0,450804000.0,2015406000.0
71211,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
712110,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
71212,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
712120,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
71213,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
712130,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
71219,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
712190,14760036750.0,6437702000.0,247101250.0,1432727500.0,7282628750.0,3257795000.0,112701000.0,503851500.0
713,-16141239871.9,-10219041013.5,-609777849.206,-1904148127.04,-7274944831.97,-4062405748.74,-237192149.496,-644105328.929
7131,-5380413290.63,-3406347004.49,-203259283.069,-634716042.348,-2424981610.66,-1354135249.58,-79064049.8321,-214701776.31
71311,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
713110,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
71312,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
713120,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
7132,-5380413290.63,-3406347004.49,-203259283.069,-634716042.348,-2424981610.66,-1354135249.58,-79064049.8321,-214701776.31
71321,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
713210,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
71329,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
713290,-2690206645.31,-1703173502.25,-101629641.534,-317358021.174,-1212490805.33,-677067624.789,-39532024.9161,-107350888.155
7139,-5380413290.63,-3406347004.49,-203259283.069,-634716042.348,-2424981610.66,-1354135249.58,-79064049.8321,-214701776.31
71391,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
713910,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
71392,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
713920,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
71393,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
713930,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
71394,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
713940,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
71395,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
713950,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
71399,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
713990,-896735548.438,-567724500.749,-33876547.1781,-105786007.058,-404163601.776,-225689208.263,-13177341.6387,-35783629.3849
72,3687983901.86,1701519613.16,94921863.5364,177373963.081,2130576923.06,1214109306.26,46838681.881,90109371.1046
721,-58369638918.2,-18311115779.0,-383750533.693,-8528459001.44,-32383148269.0,-13390253599.9,-330492564.466,-4541766705.13
7211,-19456546306.1,-6103705259.68,-127916844.564,-2842819667.15,-10794382756.3,-4463417866.64,-110164188.155,-1513922235.04
72111,-6485515435.36,-2034568419.89,-42638948.1882,-947606555.716,-3598127585.44,-1487805955.55,-36721396.0518,-504640745.014
721110,-6485515435.36,-2034568419.89,-42638948.1882,-947606555.716,-3598127585.44,-1487805955.55,-36721396.0518,-504640745.014
72112,-6485515435.36,-2034568419.89,-42638948.1882,-947606555.716,-3598127585.44,-1487805955.55,-36721396.0518,-504640745.014
721120,-6485515435.36,-2034568419.89,-42638948.1882,-947606555.716,-3598127585.44,-1487805955.55,-36721396.0518,-504640745.014
72119,-6485515435.36,-2034568419.89,-42638948.1882,-947606555.716,-3598127585.44,-1487805955.55,-36721396.0518,-504640745.014
721191,-3242757717.68,-1017284209.95,-21319474.0941,-473803277.858,-1799063792.72,-743902977.773,-18360698.0259,-252320372.507
721199,-3242757717.68,-1017284209.95,-21319474.0941,-473803277.858,-1799063792.72,-743902977.773,-18360698.0259,-252320372.507
7212,-19456546306.1,-6103705259.68,-127916844.564,-2842819667.15,-10794382756.3,-4463417866.64,-110164188.155,-1513922235.04
72121,-19456546306.1,-6103705259.68,-127916844.564,-2842819667.15,-10794382756.3,-4463417866.64,-110164188.155,-1513922235.04
721211,-9728273153.03,-3051852629.84,-63958422.2822,-1421409833.57,-5397191378.16,-2231708933.32,-55082094.0777,-756961117.521
721214,-9728273153.03,-3051852629.84,-63958422.2822,-1421409833.57,-5397191378.16,-2231708933.32,-55082094.0777,-756961117.521
7213,-19456546306.1,-6103705259.68,-127916844.564,-2842819667.15,-10794382756.3,-4463417866.64,-110164188.155,-1513922235.04
72131,-19456546306.1,-6103705259.68,-127916844.564,-2842819667.15,-10794382756.3,-4463417866.64,-110164188.155,-1513922235.04
721310,-19456546306.1,-6103705259.68,-127916844.564,-2842819667.15,-10794382756.3,-4463417866.64,-110164188.155,-1513922235.04
722,62057622820.1,20012635392.2,478672397.23,8705832964.52,34513725192.0,14604362906.2,377331246.347,4631876076.23
7223,20685874273.4,6670878464.06,159557465.743,2901944321.51,11504575064.0,4868120968.72,125777082.116,1543958692.08
72231,6895291424.45,2223626154.69,53185821.9144,967314773.836,3834858354.67,1622706989.57,41925694.0386,514652897.359
722310,6895291424.45,2223626154.69,53185821.9144,967314773.836,3834858354.67,1622706989.57,41925694.0386,514652897.359
72232,6895291424.45,2223626154.69,53185821.9144,967314773.836,3834858354.67,1622706989.57,41925694.0386,514652897.359
722320,6895291424.45,2223626154.69,53185821.9144,967314773.836,3834858354.67,1622706989.57,41925694.0386,514652897.359
72233,6895291424.45,2223626154.69,53185821.9144,967314773.836,3834858354.67,1622706989.57,41925694.0386,514652897.359
722330,6895291424.45,2223626154.69,53185821.9144,967314773.836,3834858354.67,1622706989.57,41925694.0386,514652897.359
7224,20685874273.4,6670878464.06,159557465.743,2901944321.51,11504575064.0,4868120968.72,125777082.116,1543958692.08
72241,20685874273.4,6670878464.06,159557465.743,2901944321.51,11504575064.0,4868120968.72,125777082.116,1543958692.08
722410,20685874273.4,6670878464.06,159557465.743,2901944321.51,11504575064.0,4868120968.72,125777082.116,1543958692.08
7225,20685874273.4,6670878464.06,159557465.743,2901944321.51,11504575064.0,4868120968.72,125777082.116,1543958692.08
72251,20685874273.4,6670878464.06,159557465.743,2901944321.51,11504575064.0,4868120968.72,125777082.116,1543958692.08
722511,5171468568.34,1667719616.02,39889366.4358,725486080.377,2876143766.0,1217030242.18,31444270.5289,385989673.019
722513,5171468568.34,1667719616.02,39889366.4358,725486080.377,2876143766.0,1217030242.18,31444270.5289,385989673.019
722514,5171468568.34,1667719616.02,39889366.4358,725486080.377,2876143766.0,1217030242.18,31444270.5289,385989673.019
722515,5171468568.34,1667719616.02,39889366.4358,725486080.377,2876143766.0,1217030242.18,31444270.5289,385989673.019
81,176596462380.0,55768335165.3,835711458.4,28171065592.3,88494925265.8,33593612857.8,362243574.248,13372444007.2
811,95115821405.8,34596256358.6,878581408.883,12519370731.4,50048553597.1,21519894002.7,501926181.797,5943843368.36
8111,32573414851.4,12719655339.6,658374102.221,4048635182.86,17459359399.3,8084876750.67,399630295.449,2213242342.09
81111,10857804950.5,4239885113.22,219458034.074,1349545060.95,5819786466.42,2694958916.89,133210098.483,737747447.364
811111,2714451237.62,1059971278.3,54864508.5184,337386265.238,1454946616.61,673739729.222,33302524.6208,184436861.841
811112,2714451237.62,1059971278.3,54864508.5184,337386265.238,1454946616.61,673739729.222,33302524.6208,184436861.841
811113,2714451237.62,1059971278.3,54864508.5184,337386265.238,1454946616.61,673739729.222,33302524.6208,184436861.841
811118,2714451237.62,1059971278.3,54864508.5184,337386265.238,1454946616.61,673739729.222,33302524.6208,184436861.841
81112,10857804950.5,4239885113.22,219458034.074,1349545060.95,5819786466.42,2694958916.89,133210098.483,737747447.364
811121,5428902475.24,2119942556.61,109729017.037,674772530.476,2909893233.21,1347479458.44,66605049.2415,368873723.682
811122,5428902475.24,2119942556.61,109729017.037,674772530.476,2909893233.21,1347479458.44,66605049.2415,368873723.682
81119,10857804950.5,4239885113.22,219458034.074,1349545060.95,5819786466.42,2694958916.89,133210098.483,737747447.364
811191,3619268316.83,1413295037.74,73152678.0245,449848353.651,1939928822.14,898319638.963,44403366.161,245915815.788
811192,3619268316.83,1413295037.74,73152678.0245,449848353.651,1939928822.14,898319638.963,44403366.161,245915815.788
811198,3619268316.83,1413295037.74,73152678.0245,449848353.651,1939928822.14,898319638.963,44403366.161,245915815.788
8112,20847468851.4,7292200339.65,73402435.5542,2823578516.19,10863064732.6,4478339084.0,34098628.7826,1243533675.42
81121,20847468851.4,7292200339.65,73402435.5542,2823578516.19,10863064732.6,4478339084.0,34098628.7826,1243533675.42
811211,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811212,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811213,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811219,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
8113,20847468851.4,7292200339.65,73402435.5542,2823578516.19,10863064732.6,4478339084.0,34098628.7826,1243533675.42
81131,20847468851.4,7292200339.65,73402435.5542,2823578516.19,10863064732.6,4478339084.0,34098628.7826,1243533675.42
811310,20847468851.4,7292200339.65,73402435.5542,2823578516.19,10863064732.6,4478339084.0,34098628.7826,1243533675.42
8114,20847468851.4,7292200339.65,73402435.5542,2823578516.19,10863064732.6,4478339084.0,34098628.7826,1243533675.42
81141,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811411,2605933606.43,911525042.456,9175304.44427,352947314.524,1357883091.57,559792385.5,4262328.59783,155441709.428
811412,2605933606.43,911525042.456,9175304.44427,352947314.524,1357883091.57,559792385.5,4262328.59783,155441709.428
81142,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811420,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
81143,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811430,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
81149,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
811490,5211867212.86,1823050084.91,18350608.8885,705894629.048,2715766183.15,1119584771.0,8524657.19565,310883418.856
812,65428604227.5,17143557889.4,-254945254.813,12729191350.6,31057038756.9,9773808248.27,-225800834.087,6095200923.67
8121,16357151056.9,4285889472.35,-63736313.7033,3182297837.65,7764259689.23,2443452062.07,-56450208.5218,1523800230.92
81211,8178575528.44,2142944736.17,-31868156.8516,1591148918.82,3882129844.61,1221726031.03,-28225104.2609,761900115.459
812111,2726191842.81,714314912.058,-10622718.9505,530382972.941,1294043281.54,407242010.345,-9408368.08697,253966705.153
812112,2726191842.81,714314912.058,-10622718.9505,530382972.941,1294043281.54,407242010.345,-9408368.08697,253966705.153
812113,2726191842.81,714314912.058,-10622718.9505,530382972.941,1294043281.54,407242010.345,-9408368.08697,253966705.153
81219,8178575528.44,2142944736.17,-31868156.8516,1591148918.82,3882129844.61,1221726031.03,-28225104.2609,761900115.459
812191,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
812199,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
8122,16357151056.9,4285889472.35,-63736313.7033,3182297837.65,7764259689.23,2443452062.07,-56450208.5218,1523800230.92
81221,8178575528.44,2142944736.17,-31868156.8516,1591148918.82,3882129844.61,1221726031.03,-28225104.2609,761900115.459
812210,8178575528.44,2142944736.17,-31868156.8516,1591148918.82,3882129844.61,1221726031.03,-28225104.2609,761900115.459
81222,8178575528.44,2142944736.17,-31868156.8516,1591148918.82,3882129844.61,1221726031.03,-28225104.2609,761900115.459
812220,8178575528.44,2142944736.17,-31868156.8516,1591148918.82,3882129844.61,1221726031.03,-28225104.2609,761900115.459
8123,16357151056.9,4285889472.35,-63736313.7033,3182297837.65,7764259689.23,2443452062.07,-56450208.5218,1523800230.92
81231,5452383685.63,1428629824.12,-21245437.9011,1060765945.88,2588086563.08,814484020.689,-18816736.1739,507933410.306
812310,5452383685.63,1428629824.12,-21245437.9011,1060765945.88,2588086563.08,814484020.689,-18816736.1739,507933410.306
81232,5452383685.63,1428629824.12,-21245437.9011,1060765945.88,2588086563.08,814484020.689,-18816736.1739,507933410.306
812320,5452383685.63,1428629824.12,-21245437.9011,1060765945.88,2588086563.08,814484020.689,-18816736.1739,507933410.306
81233,5452383685.63,1428629824.12,-21245437.9011,1060765945.88,2588086563.08,814484020.689,-18816736.1739,507933410.306
812331,2726191842.81,714314912.058,-10622718.9505,530382972.941,1294043281.54,407242010.345,-9408368.08697,253966705.153
812332,2726191842.81,714314912.058,-10622718.9505,530382972.941,1294043281.54,407242010.345,-9408368.08697,253966705.153
8129,16357151056.9,4285889472.35,-63736313.7033,3182297837.65,7764259689.23,2443452062.07,-56450208.5218,1523800230.92
81291,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
812910,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
81292,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
812921,2044643882.11,535736184.043,-7967039.21291,397787229.706,970532461.153,305431507.758,-7056276.06523,190475028.865
812922,2044643882.11,535736184.043,-7967039.21291,397787229.706,970532461.153,305431507.758,-7056276.06523,190475028.865
81293,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
812930,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
81299,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
812990,4089287764.22,1071472368.09,-15934078.4258,795574459.412,1941064922.31,610863015.517,-14112552.1305,380950057.73
813,16052036746.6,4028520917.36,212075304.33,2922503510.28,7389332911.87,2299910606.84,86118226.5378,1333399715.12
8131,3210407349.31,805704183.473,42415060.866,584500702.056,1477866582.37,459982121.369,17223645.3076,266679943.024
81311,3210407349.31,805704183.473,42415060.866,584500702.056,1477866582.37,459982121.369,17223645.3076,266679943.024
813110,3210407349.31,805704183.473,42415060.866,584500702.056,1477866582.37,459982121.369,17223645.3076,266679943.024
8132,3210407349.31,805704183.473,42415060.866,584500702.056,1477866582.37,459982121.369,17223645.3076,266679943.024
81321,3210407349.31,805704183.473,42415060.866,584500702.056,1477866582.37,459982121.369,17223645.3076,266679943.024
813211,1070135783.1,268568061.158,14138353.622,194833567.352,492622194.125,153327373.79,5741215.10252,88893314.3414
813212,1070135783.1,268568061.158,14138353.622,194833567.352,492622194.125,153327373.79,5741215.10252,88893314.3414
813219,1070135783.1,268568061.158,14138353.622,194833567.352,492622194.125,153327373.79,5741215.10252,88893314.3414
8133,3210407349.31,805704183.473,42415060.866,584500702.056,1477866582.37,459982121.369,17223645.3076,266679943.024
