YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,5,53,12,0,106,0,44734326,0,1555564,0,3007925,0,145541,0,787869,0,43173,0,24073,0,2438707,0,184770,0,721510,0,12437758,0,23512740,0,5472987,0,106,0,51,0,3615385,0,323042,0,120001,0,1820284,0,44734326,0,1301210,0,988426,0,1130107,0,91365,0,20594019,0,4084502,0,16544698,0,271503,0,5042447,0,11384010,0,153262,0,5040739,0,4128423,0,9221,0,223511,0,679584,0,4784724,0,1868111,0,115019,0,865802,0,105401,0,6221,0,129945,0,100565,0,159722,0,14425,0,503589,0,0,0,25768,0,39648,0,84483,0,2122,0,763905,0,256015,0,1458403,0,246794,0,451682,0,204888,0,686737,0,87762,0,242732,0,7708,0,-810,0,349344,0,453820,0,459300,0,5481,0,71053,0,75297,0,4244,0,70,0,70,0,0
2011,5,53,11,0,175,0,12159498,0,1008939,0,608776,0,18199,0,221258,0,8438,0,55246,0,1101151,0,210312,0,310791,0,3509436,0,6060267,0,2684526,0,13970,0,216,0,1085760,0,221631,0,108762,0,555226,0,12159498,0,362942,0,658957,0,517618,0,351463,0,3922143,0,548639,0,5797735,0,66104,0,1384698,0,4586127,0,239194,0,2684477,0,2397527,0,6780,0,39515,0,240655,0,2375725,0,1036357,0,120712,0,410399,0,30865,0,7252,0,71609,0,68089,0,67911,0,7468,0,258753,0,0,0,18968,0,9694,0,29113,0,1711,0,236824,0,308752,0,897341,0,301972,0,343784,0,41812,0,344260,0,25055,0,86614,0,28109,0,275,0,204207,0,236834,0,254498,0,17664,0,14275,0,15734,0,1459,0,958,0,948,0,0
2011,5,53,10,0,416,0,14229088,0,1301368,0,962260,0,11486,1,138594,1,9549,1,76593,0,1577458,0,511318,0,436562,0,2895170,0,7239625,0,3268142,1,477,1,477,0,1744272,0,246467,0,84094,0,453574,0,14229088,0,272765,0,801746,0,704159,0,487164,0,6098221,0,820563,0,5044471,0,167280,0,1403260,0,3550400,0,76469,0,1799967,0,1473896,0,5690,0,73497,0,246884,0,1488405,0,420766,0,61920,0,263617,0,10961,0,14851,0,57054,0,48632,0,78506,0,3348,0,148165,0,0,0,24082,0,12590,0,31440,1,159,0,312313,0,311561,0,930369,0,305872,0,395431,0,89559,0,201282,0,10241,0,79182,0,21031,0,-541,0,91369,0,376762,0,398194,0,21432,0,46454,0,53854,1,7401,1,29,1,29,0,0
2011,5,53,9,0,1654,0,24388889,0,2116492,0,1413107,0,37882,0,179047,1,16424,1,61790,0,1815989,0,1434209,0,524410,0,3977262,0,16659859,0,8318720,1,1930,1,599,0,2967486,0,501915,0,246696,0,1322866,0,24388889,0,421114,0,962197,0,1075734,0,1116447,0,9799668,0,1516628,0,9497100,0,950477,0,3369563,0,5732201,0,555141,0,5741450,0,5139303,0,6136,0,167485,0,428526,0,4863584,0,1283127,0,215676,0,1174633,0,71212,0,23932,0,280354,0,159762,0,159709,0,13017,0,632106,0,0,0,78191,0,19324,0,61265,0,564,0,690711,0,877866,0,2507993,0,871730,0,931744,0,60014,0,961500,0,50828,0,145807,0,2163,0,1817,0,760885,0,650472,0,663418,0,12945,0,24291,0,25434,1,1143,1,793,1,793,0,0
2011,5,53,8,0,3210,0,21815361,0,1772110,0,874597,1,9460,1,453436,1,94598,1,27540,0,1974970,0,856276,0,476695,0,3113087,0,14340609,0,6172891,0,0,0,0,0,3385072,0,350688,0,187007,0,465041,0,21815361,0,359142,0,841813,0,878276,0,1301068,0,10717344,0,504503,0,7213215,0,811619,0,1742998,0,4791199,1,132600,0,5208243,0,4917794,0,5642,0,78139,0,206668,0,4503442,0,1273965,0,295216,0,1456837,0,33970,0,17264,0,119934,0,151482,0,92236,0,1199,0,303112,0,0,0,95228,0,23373,0,96704,1,3483,0,539440,0,704800,0,1623517,0,699159,0,766755,0,67597,0,221620,0,36700,0,161911,1,1514,0,-8968,0,30463,0,701997,0,717204,1,15207,1,742,1,960,1,219,0,0,0,0,0,0
2011,5,53,7,0,31259,0,65699986,0,5857874,0,3127713,1,4303,1,192213,0,0,1,269247,0,5208119,0,2197208,0,2053992,0,8278853,0,48727303,0,22234216,1,76156,1,64491,0,11091303,0,1201802,0,565267,0,286480,0,65699986,0,810658,0,2648699,0,1660492,0,6640842,0,30384967,0,3461621,0,20092708,0,4233280,0,7602545,0,9928270,0,1671387,0,11878503,0,10577566,0,15485,0,387665,0,897787,0,9870593,0,2192765,0,534536,0,3455988,0,177117,0,15863,0,364756,0,456054,0,380764,0,36449,0,624530,1,615,0,87576,0,98042,0,136441,1,57,0,1309038,0,2007910,0,5910696,0,1992425,0,2151767,0,159342,0,1173458,0,52482,0,364864,1,14365,0,8364,0,733382,0,2702998,0,2805638,0,102639,0,41814,1,54943,1,13129,1,5833,1,5455,1,377
2011,5,53,6,0,30031,0,21273668,0,2836964,0,784662,0,0,1,101085,0,0,1,98736,0,1267018,0,919409,0,688350,0,1628685,0,17754348,0,9880679,0,0,0,0,0,4373568,0,931033,0,547131,0,317619,0,21273668,0,221848,0,635596,0,828634,0,2504981,0,7664706,0,685649,0,8732253,0,1901835,0,3193118,0,4778736,0,1141437,0,5391696,0,5158248,1,9955,0,26440,0,197053,0,4386846,1,362380,0,521202,0,943493,0,120071,1,21723,0,542275,0,203308,0,88862,0,42834,0,229562,0,0,0,108687,0,29817,0,49650,0,0,0,1122983,0,1004850,0,2492874,0,994895,0,1085230,0,90335,0,148609,0,13124,0,59805,1,2557,1,-2685,0,75808,0,1327459,0,1339098,1,11639,1,21910,1,25721,1,3811,0,0,0,0,0,0
2011,5,53,5,0,32369,0,11501127,0,1507960,0,197528,0,0,1,38507,0,0,0,0,0,511612,0,428185,1,178457,0,1105175,0,10739545,0,5781577,1,8812,0,0,0,2206813,0,434264,0,250493,0,176337,0,11501127,0,146062,0,146930,0,698840,0,1572084,0,3263058,0,-31622,0,5705774,0,1346597,0,2490661,0,2041247,1,172730,0,6865214,0,6505495,1,160,1,101491,0,258068,0,5496841,1,127364,0,475233,0,1672481,0,113415,1,1313,0,662824,0,162047,0,55127,0,17058,0,157923,0,0,0,261629,0,67150,0,40307,0,0,0,1682971,0,1368372,0,2289731,0,1368212,0,1385997,0,17784,0,128532,1,1886,0,11918,5,,1,7180,1,107548,0,778413,0,839674,1,61261,1,14575,1,14575,0,0,0,28,0,28,0,0
2011,5,53,4,0,39736,0,6029616,0,1694239,0,178192,1,395,1,22032,0,0,0,0,0,248383,0,724869,1,56448,0,264727,0,5921881,0,3925293,1,26066,0,0,0,536213,0,346892,0,120828,0,56190,0,6029616,0,95060,0,243948,0,521191,0,1358113,0,1309457,0,343890,0,2157958,0,445622,0,1175523,0,993068,1,456255,0,9668592,0,9404219,1,2,1,53877,0,210494,0,8390907,1,81269,0,943033,0,3503223,0,182830,1,832,0,421492,0,258386,0,51859,1,19102,0,56984,0,0,0,191259,0,68809,0,119936,0,0,0,2491894,0,1277685,0,2025209,0,1277683,0,1287540,0,9857,0,113570,1,1111,0,25579,1,26884,1,7448,1,52548,0,610496,0,612450,1,1953,1,23460,1,23460,0,0,0,0,0,0,0,0
2011,5,53,3,0,95313,0,2558234,0,981462,0,91878,0,0,1,3018,1,172,0,0,0,136192,0,378051,1,24043,0,230045,0,4675172,0,4050451,0,0,0,0,0,105675,0,72849,0,63153,0,-26722,0,2558234,0,44536,0,176557,0,594862,0,1299931,0,820877,0,-38536,0,-339994,0,419772,0,1056321,0,-1537815,1,278272,0,13420226,0,13044567,1,52,1,26778,0,348829,0,10412109,1,429501,0,1949578,0,2544415,0,204858,1,2574,0,619555,0,465485,0,49047,1,1914,0,215388,0,0,0,346491,0,60459,0,106168,0,0,0,3416677,0,3008118,0,3252518,0,3008066,0,3012780,1,4714,0,29059,1,962,0,5572,1,6822,1,-15,1,15719,0,198672,0,198782,1,110,1,16721,1,16721,0,0,0,0,0,0,0,0
2011,5,53,2,0,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682151,0,3338456,1,308,1,172633,0,170754,0,2644916,1,28979,0,274076,0,198474,0,15729,1,8409,0,94488,0,77208,0,37543,1,903,0,26970,0,0,0,69909,1,20411,1,10165,0,0,0,1781651,0,1037235,0,2628208,0,1036928,0,1056761,0,19833,0,646387,1,16600,0,26739,0,618,1,-17773,0,620203,0,916488,0,924866,1,8378,1,28405,1,28405,4,,1,3203,1,3203,0,0
2011,5,53,1,0,271451,0,224389793,0,20632973,0,11246638,0,227267,0,2137060,0,172353,0,613225,0,16279600,0,7844608,0,5471257,0,37440200,0,155631351,0,71789482,0,127518,0,65835,0,31111548,0,4630583,0,2293432,0,5426895,0,224389793,0,4035338,0,8104869,0,8609913,0,16723458,0,94574460,0,11895837,0,80445918,0,10614088,0,28461133,0,46247443,0,4876746,0,71381257,0,66085495,0,59429,0,1351032,0,3885301,0,59218093,0,9104583,0,5506201,0,16489362,0,1066427,0,120233,0,3364285,0,2151020,0,1221286,0,157716,0,3157082,1,615,0,1307787,0,449318,0,765672,0,8097,0,14348408,0,12163164,0,26016859,0,12103735,0,12869471,0,765736,0,4655014,0,296750,0,1210723,0,111772,0,-5708,0,3041477,0,8954412,0,9213122,0,258710,0,303698,0,335104,0,31406,0,10915,0,10527,1,377
2011,5,54,12,0,58,0,17257514,0,2702693,0,5592029,0,31825,0,215697,0,0,0,3,0,1742235,0,56042,0,578,0,2762983,0,3771505,0,2089750,0,0,0,0,0,96328,0,2530578,0,408960,0,317379,0,17257514,0,2297641,0,810465,0,3621352,0,207873,0,1363008,0,1374367,0,7582808,0,90200,0,2293263,0,6687750,0,1488406,0,23736954,0,23388649,0,3440,0,106116,0,238749,0,22024008,0,10755647,0,399832,0,3394276,0,110046,0,13513,0,507290,0,692477,0,97563,0,86899,0,336648,0,41,0,62405,0,311434,0,429619,0,1613,0,4824704,0,1712946,0,2183801,0,1709506,0,1734773,0,25268,0,473436,0,33489,0,89326,0,1633,0,15735,0,333252,0,-6281,0,1904,0,8186,0,7141,0,7141,4,,0,55421,0,55421,0,0
2011,5,54,11,0,87,0,6032784,0,1076475,0,1972991,0,31334,0,168518,4,,0,0,0,840356,0,83149,0,315,0,1013797,0,1314817,0,836926,0,0,0,0,0,38183,0,255998,0,54571,0,191016,0,6032784,0,867300,0,483598,0,1167198,0,93430,0,597354,0,166598,0,2657307,0,65052,0,352046,0,2607673,0,367464,0,11051120,0,10693482,0,515,0,10872,0,346251,0,10224362,0,5257572,0,328704,0,1934859,0,35968,0,6238,0,219674,0,252010,0,39313,0,10720,0,195537,0,0,0,36912,0,100190,0,223412,0,2283,0,1580969,0,826758,0,1040172,0,826243,0,837058,0,10814,0,207823,0,23653,0,67206,0,-64,0,-682,0,117709,0,7312,0,7312,0,0,0,-1206,0,799,0,2005,0,472,0,466,0,0
2011,5,54,10,0,201,0,6659167,0,1413502,0,2042875,0,29123,0,98370,0,0,1,86836,0,972656,0,136762,0,0,0,833598,0,1409171,0,751187,0,30,4,,0,128714,0,478839,0,156516,0,-5359,0,6659167,0,514544,0,342555,0,1459709,0,47787,0,689686,0,293674,0,3311212,0,230917,0,220280,0,2946675,0,86660,0,12803330,0,12614137,1,3301,0,4229,0,181663,0,10648027,0,4812544,0,377276,0,2534279,0,30677,0,8703,0,209450,0,318995,0,40362,0,30666,0,112867,0,0,0,147151,0,126174,0,311183,0,124,0,1587576,0,2155303,0,2479031,0,2152003,0,2165371,1,13369,0,325562,0,7819,0,22116,4,,0,1070,0,294557,0,2158,0,6782,1,4624,0,-691,0,579,0,1270,1,431,0,430,1,1
2011,5,54,9,0,848,0,12954602,0,3103107,0,3995654,0,52231,0,290377,1,825,1,25123,0,1353015,0,226084,1,15586,0,1397971,0,3847571,0,2504693,0,711,0,46,0,140475,0,753136,0,218195,0,580133,0,12954602,0,1671011,0,873502,0,2606138,0,336007,0,818560,0,557180,0,6092205,0,211521,0,1240367,0,5143289,0,502972,0,28938051,0,28279407,0,4883,0,10780,0,642981,0,25881994,0,12652232,0,1012572,0,5820613,0,88792,0,31719,0,748466,0,765612,0,79937,0,34498,0,324836,0,0,0,138200,0,278870,0,551076,0,3502,0,3351069,0,3056056,0,3512195,0,3051174,0,3081762,0,30588,0,437941,0,55052,0,50587,1,518,0,-2706,0,334490,0,11128,0,11795,1,667,1,11953,1,11953,4,,0,0,0,0,0,0
2011,5,54,8,0,1267,0,8907910,0,2296352,0,2853512,0,22589,0,432089,0,4080,0,0,0,472509,0,122493,1,1362,0,1394216,0,2042904,0,1326909,0,0,0,0,0,375589,0,117470,0,84864,0,229696,0,8907910,0,1273585,0,571930,0,967078,0,378610,0,721359,0,217009,0,4778340,0,306505,0,678028,0,4042511,0,248705,0,22199698,0,21636761,1,1859,1,5726,0,555352,0,19497117,0,9864260,0,1520857,0,3751392,0,54407,0,12255,0,440692,0,521628,0,55974,0,24399,0,157842,0,254,0,478946,0,158348,0,343185,1,203,0,2112474,0,2702581,0,3006588,0,2700722,0,2734486,1,33764,0,251200,0,18929,0,30129,1,84,0,-3388,0,205445,0,54660,1,57119,1,2459,1,6,1,61,1,55,1,6743,1,6743,0,0
2011,5,54,7,0,13064,0,25972905,0,6959115,0,6796922,0,45396,0,689255,4,,1,3515,0,2328137,0,1806259,1,103840,0,2640961,0,8580890,0,5809842,1,17172,1,8858,0,332225,0,1234699,0,339535,0,683543,0,25972905,0,2730847,0,1656242,0,4464086,0,829504,0,2689520,0,1414700,0,12188007,0,547325,0,1645903,0,11062801,0,1068022,0,71351247,0,70465577,0,2911,0,23432,0,859326,0,63344581,0,22703251,0,6498521,0,15187796,0,277009,0,45374,0,1736177,0,2030094,0,261514,0,83419,0,547908,1,32867,0,570670,0,566578,0,1164079,1,39,0,11639283,0,8006666,0,8591441,0,8003755,0,8086878,0,83123,0,509248,0,32163,0,101493,1,3998,0,-1786,0,373381,0,78948,0,93983,1,15035,1,-510,1,69,1,579,1,473,1,473,0,0
2011,5,54,6,0,14174,0,9941614,0,3150520,0,1851077,0,0,0,301012,0,0,0,0,0,866081,0,388033,1,9522,0,918277,0,4979599,0,3460322,0,0,0,0,1,407139,0,583320,0,180696,0,128054,0,9941614,0,719100,0,799953,0,1349966,0,739578,0,1205484,0,157941,0,4969592,0,490064,0,1032494,0,3671953,0,224919,0,44424372,0,43178076,1,13,0,24223,0,1222060,0,39735543,0,16860531,0,3573447,0,7852237,0,134579,0,28140,0,1124476,0,1156041,0,141940,0,64970,0,255913,0,0,0,262952,0,438317,0,395619,1,1127,0,7445254,0,4688828,0,4777139,0,4688815,0,4699119,1,10304,0,77282,1,5935,0,16545,0,0,1,153,1,54649,1,17511,1,18768,1,1257,1,-6469,1,3177,1,9646,1,165,1,165,0,0
2011,5,54,5,0,31439,0,11059589,0,4253399,0,1227942,0,0,0,278254,0,0,0,0,0,712639,0,766354,1,84716,0,953730,0,7706448,0,5524218,1,2565,0,0,1,75475,0,899541,0,585141,0,207886,0,11059589,0,675747,0,595947,0,2036240,0,685429,0,2137351,0,173091,0,4755783,0,186707,0,775861,0,4087316,0,294102,0,45104182,0,44104422,1,32,1,6414,0,993314,0,39022143,0,8416985,0,5566431,0,9338735,0,296286,0,64252,0,1843769,0,1382027,0,203302,0,55372,0,423200,0,0,0,684270,0,462416,0,683796,1,129,0,9601173,0,6082039,0,6210675,0,6082007,0,6097513,1,15507,0,130486,0,2359,0,16055,1,143,1,63265,1,48665,1,-3338,1,6650,1,9988,1,1520,1,1520,0,0,1,7335,1,7335,0,0
2011,5,54,4,0,61084,0,9819668,0,4652069,0,826811,1,8350,0,128466,0,0,1,17548,0,770516,0,858306,0,0,0,366248,0,8750450,0,7271682,0,0,0,0,1,52195,0,1330889,0,762998,0,109200,0,9819668,0,626220,0,877370,0,1629694,0,1218164,0,1767731,0,324535,0,3375955,0,301852,0,379781,0,3181431,1,487109,0,50551517,0,49475231,1,2456,1,11609,0,1062221,0,43777605,0,7769629,0,6461563,0,10588954,0,278578,0,41382,0,1838382,0,1591443,0,266416,0,71166,0,534816,0,0,0,511237,0,556962,0,700913,1,468,0,12565694,0,6773912,0,7132757,0,6771457,0,6874485,1,103028,0,335063,0,5634,0,25245,1,306,1,15996,0,287882,1,22219,1,27184,1,4965,1,4018,1,4018,0,0,0,0,0,0,0,0
2011,5,54,3,0,285473,0,6877099,0,3856823,0,401694,1,11,0,58907,0,0,1,26303,0,282317,0,650874,1,9895,0,182809,0,9466861,0,8209792,1,1190,1,1190,1,27802,0,329047,0,238005,0,31575,0,6877099,0,515532,0,703116,0,1407570,0,3316982,0,855982,0,89089,0,-11171,0,804618,0,1188042,0,-1785321,0,218510,0,78810346,0,77808708,1,2003,0,44461,0,955174,0,65116409,0,14110362,0,12575326,0,12004853,0,396688,0,57390,0,3285507,0,2319089,0,205357,0,24357,0,579316,1,384,0,719926,0,686500,0,935677,1,542,0,17215134,0,13693937,0,22094441,0,13691934,0,13773749,1,81815,0,8378221,0,74164,0,1696176,1,138576,1,-776,0,6470080,1,24257,1,24257,0,0,1,30,1,30,0,0,1,7726,1,7726,0,0
2011,5,54,2,0,82229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10342474,0,9904436,1,1606,0,120978,0,315454,0,7755235,0,686542,0,1588589,0,1492859,0,42352,0,28120,0,399423,0,297909,0,66003,1,9223,0,117518,0,0,0,183745,0,161504,0,105707,0,0,0,2575741,0,2587239,0,3304189,0,2585633,0,2642079,1,56445,0,693671,1,1441,0,13351,0,0,1,-7541,0,686421,1,2010,1,2017,0,7,1,22875,1,22875,0,0,1,4600,1,4600,0,0
2011,5,54,1,0,489924,0,115482852,0,33464055,0,27561508,0,220859,0,2660945,1,4905,0,159328,0,10340460,0,5094355,0,225812,0,12464591,0,51870215,0,37785323,1,21669,1,10094,0,1674126,0,8513518,0,3029482,0,2473122,0,115482852,0,11891528,0,7714676,0,20709030,0,7853364,0,12846034,0,4768183,0,49700037,0,3234762,0,9806065,0,41646079,0,4986869,0,399313289,0,391548885,0,23018,0,368840,0,7372546,0,347027023,0,113889556,0,39903117,0,73900854,0,1745382,0,337086,0,12353308,0,11327327,0,1457680,0,495690,0,3586400,1,33546,0,3796414,0,3847294,0,5844269,0,10030,0,74499072,0,52286265,0,64332428,0,52263247,0,52727275,0,464027,0,11819932,0,260638,0,2128228,0,145194,0,79340,0,9206531,0,210583,0,257770,0,47187,0,38665,0,52221,0,13556,0,83367,0,83360,1,1
2011,5,55,12,0,1014,0,341237868,0,25103283,0,179297897,0,2881445,0,10,0,37781737,0,17376715,0,9127512,0,104529,0,7983403,0,53946825,0,9973706,0,4991268,0,4256,0,1011,0,1087879,0,4867383,0,357722,0,2814179,0,341237868,0,49987073,0,4605073,0,211078630,0,133985,0,13725690,0,4227558,0,57479860,0,1417227,0,20484802,0,37594007,0,2016176,0,21621042,0,7853369,0,635948,0,488371,0,12643354,0,14075776,0,0,0,1373975,0,2917456,0,254396,0,951157,0,223320,0,562505,0,2866200,0,433369,0,619422,0,43,0,165065,0,210745,0,457369,0,65108,0,2975644,0,7545266,0,9345330,0,6909318,0,7255079,0,345761,0,2422680,0,495418,0,431184,0,59143,0,15259,0,1421676,0,9520,0,19313,0,9793,0,3813,0,5326,0,1513,0,1079,0,1079,0,0
2011,5,55,11,0,452,0,33149287,0,2807697,0,15302095,0,215093,0,11769,0,3510173,0,1760457,0,678762,0,51086,0,614936,0,7722653,0,1185865,0,710520,0,521,0,521,0,100041,0,55871,0,18491,0,291985,0,33149287,0,3793076,0,381067,0,18381776,0,163119,0,465797,0,518593,0,9445859,0,336047,0,4758080,0,4608974,0,257243,0,2210543,0,668453,0,64742,0,26733,0,1450615,0,1186271,0,48473,0,150663,0,238182,0,23022,0,53102,0,12189,0,52893,0,224208,0,4336,0,38573,0,0,0,12826,0,13466,0,46714,0,6905,0,260720,0,1024272,0,1842958,0,959530,0,979365,0,19835,0,874365,0,96703,0,80904,0,641,0,1923,0,694194,0,5760,0,8031,0,2271,0,3303,0,4514,0,1211,0,1112,0,1038,0,74
2011,5,55,10,0,364,0,13790923,0,1497528,0,4280960,0,55853,0,0,0,1038420,0,437479,0,541635,0,173277,1,28039,0,5615729,0,294654,0,162917,1,21,1,10,0,15449,0,28066,0,13692,0,72137,0,13790923,0,1408642,0,65188,0,5235635,0,36666,0,194003,0,84647,0,6766141,0,147608,0,1589907,0,5185231,0,156605,0,998712,0,147322,0,18732,0,11457,0,821201,0,387458,0,0,0,74563,0,58479,0,6786,0,10944,0,3243,0,21621,0,68086,0,5834,0,10030,0,0,0,4832,0,6191,0,14370,0,1336,0,101143,0,611253,0,1250063,0,592521,0,688498,0,95977,0,660932,0,45338,0,65766,0,10742,0,7024,0,532061,0,-5465,0,8258,0,13723,0,2075,1,2260,0,185,1,14328,1,14328,0,0
2011,5,55,9,0,362,0,6033137,0,322911,0,481635,1,3261,0,0,1,92984,1,164308,0,403790,1,132529,1,11136,0,4281538,0,49700,0,20355,1,760,1,729,1,41433,0,13803,0,3226,0,64180,0,6033137,0,70144,0,213388,0,278286,1,20317,0,346662,0,286202,0,4818138,0,413892,0,1607077,0,3008953,0,211785,0,526805,1,8343,0,17682,1,4338,0,496441,0,63796,0,0,0,10821,1,3932,1,1253,1,574,0,1376,0,6157,0,4739,1,1740,0,1823,0,0,1,137,1,506,0,1388,1,69,0,29280,0,463009,0,1309777,0,445327,0,485603,0,40277,0,858491,0,104749,0,43403,0,6902,0,13398,0,690038,0,4352,0,15067,0,10715,0,1607,0,1627,1,20,1,30,1,30,0,0
2011,5,55,8,0,343,0,2330056,0,179231,1,5800,0,0,0,0,1,8035,1,16545,0,38233,1,149677,0,0,0,1615686,1,15330,1,5975,0,0,0,0,1,70432,1,145,1,48,1,236966,0,2330056,1,20974,1,6421,0,12802,1,26730,1,204890,0,159560,0,1898680,0,22518,0,713827,0,1188339,1,26004,0,606737,1,9899,0,2359,1,12578,0,581901,0,43850,0,2740,1,9959,1,5331,1,390,0,0,1,544,0,6559,0,2772,1,8,1,443,0,0,1,266,0,66,1,566,0,759,0,13447,0,562887,0,825908,0,560529,0,567300,1,6771,0,257533,0,34823,0,24450,1,83,0,1686,0,196490,1,9530,1,11656,1,2126,1,-1683,1,167,1,1850,0,0,0,0,0,0
2011,5,55,7,0,1793,0,3938671,0,316173,1,407279,1,670,0,0,0,0,0,0,0,319534,1,37391,1,31503,0,2672752,1,336410,1,166860,0,0,0,0,1,88242,1,9265,1,7856,1,-104493,0,3938671,1,42059,1,52531,1,34599,1,534701,1,182523,1,58965,0,3033293,0,630305,0,1122769,0,1852658,1,572439,0,1472426,1,469787,1,123,1,26129,0,976387,0,182997,0,0,1,53901,1,23134,1,4751,1,4707,1,13595,0,11447,1,9302,0,14,1,2027,0,0,1,502,1,412,1,5727,0,7220,0,46261,0,1289429,0,1877800,0,1289305,0,1303326,1,14020,0,592189,0,13764,0,14782,1,7306,1,1882,0,554457,1,-3726,1,4709,1,8435,1,31,1,31,0,0,0,0,0,0,0,0
