Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
31522,-304.979216842,-229.706798258,395880.300555,-430.592016457,-861.673375257,-9838.51520431,-5818.6956554,-6787.89308521,-3016.05252479,-166.975087274
315220,-304.979216842,-229.706798258,395880.300555,-430.592016457,-861.673375257,-9838.51520431,-5818.6956554,-6787.89308521,-3016.05252479,-166.975087274
31524,-304.979216842,-229.706798258,395880.300555,-430.592016457,-861.673375257,-9838.51520431,-5818.6956554,-6787.89308521,-3016.05252479,-166.975087274
315240,-304.979216842,-229.706798258,395880.300555,-430.592016457,-861.673375257,-9838.51520431,-5818.6956554,-6787.89308521,-3016.05252479,-166.975087274
31528,-304.979216842,-229.706798258,395880.300555,-430.592016457,-861.673375257,-9838.51520431,-5818.6956554,-6787.89308521,-3016.05252479,-166.975087274
315280,-304.979216842,-229.706798258,395880.300555,-430.592016457,-861.673375257,-9838.51520431,-5818.6956554,-6787.89308521,-3016.05252479,-166.975087274
3159,1445783958.74,357181631.222,1583521.20222,2076550714.88,5588013441.35,8415127763.83,4962895359.1,5632649603.75,7600293403.31,711601523.22
31599,1445783958.74,357181631.222,1583521.20222,2076550714.88,5588013441.35,8415127763.83,4962895359.1,5632649603.75,7600293403.31,711601523.22
315990,1445783958.74,357181631.222,1583521.20222,2076550714.88,5588013441.35,8415127763.83,4962895359.1,5632649603.75,7600293403.31,711601523.22
316,576289724.984,44479831.3989,68000.9104837,548768657.021,253583956.904,1634087489.56,2561076063.98,1179525568.05,1502421868.27,42473678.6205
3161,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
31611,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
316110,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
3162,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
31621,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
316210,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
3169,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
31699,192096574.995,14826610.4663,22666.9701612,182922885.674,84527985.6346,544695829.853,853692021.326,393175189.35,500807289.422,14157892.8735
316992,96048287.4974,7413305.23315,11333.4850806,91461442.8369,42263992.8173,272347914.926,426846010.663,196587594.675,250403644.711,7078946.43676
316998,96048287.4974,7413305.23315,11333.4850806,91461442.8369,42263992.8173,272347914.926,426846010.663,196587594.675,250403644.711,7078946.43676
321,3668913641.29,1576773075.57,19544261.6837,1170268755.83,9171067578.78,40858903438.4,6173529727.44,27729471878.8,7124106616.25,1186845188.75
3211,1222971213.76,525591025.19,6514753.89457,390089585.278,3057022526.26,13619634479.5,2057843242.48,9243157292.94,2374702205.42,395615062.917
32111,1222971213.76,525591025.19,6514753.89457,390089585.278,3057022526.26,13619634479.5,2057843242.48,9243157292.94,2374702205.42,395615062.917
321113,611485606.881,262795512.595,3257376.94729,195044792.639,1528511263.13,6809817239.73,1028921621.24,4621578646.47,1187351102.71,197807531.458
321114,611485606.881,262795512.595,3257376.94729,195044792.639,1528511263.13,6809817239.73,1028921621.24,4621578646.47,1187351102.71,197807531.458
3212,1222971213.76,525591025.19,6514753.89457,390089585.278,3057022526.26,13619634479.5,2057843242.48,9243157292.94,2374702205.42,395615062.917
32121,1222971213.76,525591025.19,6514753.89457,390089585.278,3057022526.26,13619634479.5,2057843242.48,9243157292.94,2374702205.42,395615062.917
321211,244594242.753,105118205.038,1302950.77891,78017917.0556,611404505.252,2723926895.89,411568648.496,1848631458.59,474940441.083,79123012.5833
321212,244594242.753,105118205.038,1302950.77891,78017917.0556,611404505.252,2723926895.89,411568648.496,1848631458.59,474940441.083,79123012.5833
321213,244594242.753,105118205.038,1302950.77891,78017917.0556,611404505.252,2723926895.89,411568648.496,1848631458.59,474940441.083,79123012.5833
321214,244594242.753,105118205.038,1302950.77891,78017917.0556,611404505.252,2723926895.89,411568648.496,1848631458.59,474940441.083,79123012.5833
321219,244594242.753,105118205.038,1302950.77891,78017917.0556,611404505.252,2723926895.89,411568648.496,1848631458.59,474940441.083,79123012.5833
3219,1222971213.76,525591025.19,6514753.89457,390089585.278,3057022526.26,13619634479.5,2057843242.48,9243157292.94,2374702205.42,395615062.917
32191,407657071.254,175197008.397,2171584.63152,130029861.759,1019007508.75,4539878159.82,685947747.493,3081052430.98,791567401.806,131871687.639
321911,135885690.418,58399002.7989,723861.543841,43343287.2531,339669169.585,1513292719.94,228649249.164,1027017476.99,263855800.602,43957229.213
321912,135885690.418,58399002.7989,723861.543841,43343287.2531,339669169.585,1513292719.94,228649249.164,1027017476.99,263855800.602,43957229.213
321918,135885690.418,58399002.7989,723861.543841,43343287.2531,339669169.585,1513292719.94,228649249.164,1027017476.99,263855800.602,43957229.213
32192,407657071.254,175197008.397,2171584.63152,130029861.759,1019007508.75,4539878159.82,685947747.493,3081052430.98,791567401.806,131871687.639
321920,407657071.254,175197008.397,2171584.63152,130029861.759,1019007508.75,4539878159.82,685947747.493,3081052430.98,791567401.806,131871687.639
32199,407657071.254,175197008.397,2171584.63152,130029861.759,1019007508.75,4539878159.82,685947747.493,3081052430.98,791567401.806,131871687.639
321991,135885690.418,58399002.7989,723861.543841,43343287.2531,339669169.585,1513292719.94,228649249.164,1027017476.99,263855800.602,43957229.213
321992,135885690.418,58399002.7989,723861.543841,43343287.2531,339669169.585,1513292719.94,228649249.164,1027017476.99,263855800.602,43957229.213
321999,135885690.418,58399002.7989,723861.543841,43343287.2531,339669169.585,1513292719.94,228649249.164,1027017476.99,263855800.602,43957229.213
322,6450429207.13,2084448143.63,24082322.4451,17136090200.7,54264692016.0,123362638201.0,42838261928.9,71641817326.1,13910090775.9,4862308065.65
3221,3225214603.56,1042224071.82,12041161.2226,8568045100.33,27132346008.0,61681319100.6,21419130964.4,35820908663.0,6955045387.93,2431154032.82
32211,1075071534.52,347408023.939,4013720.40752,2856015033.44,9044115335.99,20560439700.2,7139710321.48,11940302887.7,2318348462.64,810384677.608
322110,1075071534.52,347408023.939,4013720.40752,2856015033.44,9044115335.99,20560439700.2,7139710321.48,11940302887.7,2318348462.64,810384677.608
32212,1075071534.52,347408023.939,4013720.40752,2856015033.44,9044115335.99,20560439700.2,7139710321.48,11940302887.7,2318348462.64,810384677.608
322121,537535767.261,173704011.969,2006860.20376,1428007516.72,4522057668.0,10280219850.1,3569855160.74,5970151443.84,1159174231.32,405192338.804
322122,537535767.261,173704011.969,2006860.20376,1428007516.72,4522057668.0,10280219850.1,3569855160.74,5970151443.84,1159174231.32,405192338.804
32213,1075071534.52,347408023.939,4013720.40752,2856015033.44,9044115335.99,20560439700.2,7139710321.48,11940302887.7,2318348462.64,810384677.608
322130,1075071534.52,347408023.939,4013720.40752,2856015033.44,9044115335.99,20560439700.2,7139710321.48,11940302887.7,2318348462.64,810384677.608
3222,3225214603.56,1042224071.82,12041161.2226,8568045100.33,27132346008.0,61681319100.6,21419130964.4,35820908663.0,6955045387.93,2431154032.82
32221,806303650.891,260556017.954,3010290.30564,2142011275.08,6783086501.99,15420329775.1,5354782741.11,8955227165.76,1738761346.98,607788508.206
322211,268767883.63,86852005.9847,1003430.10188,714003758.361,2261028834.0,5140109925.05,1784927580.37,2985075721.92,579587115.661,202596169.402
322212,268767883.63,86852005.9847,1003430.10188,714003758.361,2261028834.0,5140109925.05,1784927580.37,2985075721.92,579587115.661,202596169.402
322219,268767883.63,86852005.9847,1003430.10188,714003758.361,2261028834.0,5140109925.05,1784927580.37,2985075721.92,579587115.661,202596169.402
32222,806303650.891,260556017.954,3010290.30564,2142011275.08,6783086501.99,15420329775.1,5354782741.11,8955227165.76,1738761346.98,607788508.206
322220,806303650.891,260556017.954,3010290.30564,2142011275.08,6783086501.99,15420329775.1,5354782741.11,8955227165.76,1738761346.98,607788508.206
32223,806303650.891,260556017.954,3010290.30564,2142011275.08,6783086501.99,15420329775.1,5354782741.11,8955227165.76,1738761346.98,607788508.206
322230,806303650.891,260556017.954,3010290.30564,2142011275.08,6783086501.99,15420329775.1,5354782741.11,8955227165.76,1738761346.98,607788508.206
32229,806303650.891,260556017.954,3010290.30564,2142011275.08,6783086501.99,15420329775.1,5354782741.11,8955227165.76,1738761346.98,607788508.206
322291,403151825.446,130278008.977,1505145.15282,1071005637.54,3391543251.0,7710164887.57,2677391370.55,4477613582.88,869380673.491,303894254.103
322299,403151825.446,130278008.977,1505145.15282,1071005637.54,3391543251.0,7710164887.57,2677391370.55,4477613582.88,869380673.491,303894254.103
323,2633059006.55,369512950.973,28069375.8289,3649058398.42,10143742723.9,39007417618.8,4407050241.49,28119449954.7,3046453928.67,1363290507.47
3231,2633059006.55,369512950.973,28069375.8289,3649058398.42,10143742723.9,39007417618.8,4407050241.49,28119449954.7,3046453928.67,1363290507.47
32311,1316529503.28,184756475.487,14034687.9145,1824529199.21,5071871361.97,19503708809.4,2203525120.75,14059724977.4,1523226964.34,681645253.735
323111,438843167.758,61585491.8289,4678229.30482,608176399.737,1690623787.32,6501236269.81,734508373.582,4686574992.46,507742321.445,227215084.578
323113,438843167.758,61585491.8289,4678229.30482,608176399.737,1690623787.32,6501236269.81,734508373.582,4686574992.46,507742321.445,227215084.578
323117,438843167.758,61585491.8289,4678229.30482,608176399.737,1690623787.32,6501236269.81,734508373.582,4686574992.46,507742321.445,227215084.578
32312,1316529503.28,184756475.487,14034687.9145,1824529199.21,5071871361.97,19503708809.4,2203525120.75,14059724977.4,1523226964.34,681645253.735
323120,1316529503.28,184756475.487,14034687.9145,1824529199.21,5071871361.97,19503708809.4,2203525120.75,14059724977.4,1523226964.34,681645253.735
324,31755997223.1,30078949514.3,5653037190.13,250668825671.0,619671658792.0,381412612699.0,572740586801.0,175922159339.0,22876917579.1,23137121415.1
3241,31755997223.1,30078949514.3,5653037190.13,250668825671.0,619671658792.0,381412612699.0,572740586801.0,175922159339.0,22876917579.1,23137121415.1
32411,31755997223.1,30078949514.3,5653037190.13,250668825671.0,619671658792.0,381412612699.0,572740586801.0,175922159339.0,22876917579.1,23137121415.1
324110,31755997223.1,30078949514.3,5653037190.13,250668825671.0,619671658792.0,381412612699.0,572740586801.0,175922159339.0,22876917579.1,23137121415.1
325,83385224568.2,8333225607.14,264850546.16,250930792181.0,506598158231.0,377152143246.0,275817468085.0,205970962614.0,87647283221.0,33422505211.9
3251,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
32511,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
325110,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
32512,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
325120,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
32513,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
325130,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
32518,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
325180,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
32519,2382434987.66,238092160.204,7567158.46171,7169451205.16,14474233092.3,10775775521.3,7880499088.14,5884884646.1,2504208092.03,954928720.34
325193,794144995.887,79364053.4013,2522386.1539,2389817068.39,4824744364.11,3591925173.77,2626833029.38,1961628215.37,834736030.676,318309573.447
325194,794144995.887,79364053.4013,2522386.1539,2389817068.39,4824744364.11,3591925173.77,2626833029.38,1961628215.37,834736030.676,318309573.447
325199,794144995.887,79364053.4013,2522386.1539,2389817068.39,4824744364.11,3591925173.77,2626833029.38,1961628215.37,834736030.676,318309573.447
3252,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
32521,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325211,2978043734.58,297615200.255,9458948.07714,8961814006.45,18092791365.4,13469719401.7,9850623860.17,7356105807.63,3130260115.04,1193660900.43
325212,2978043734.58,297615200.255,9458948.07714,8961814006.45,18092791365.4,13469719401.7,9850623860.17,7356105807.63,3130260115.04,1193660900.43
32522,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325220,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
3253,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
32531,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325311,1985362489.72,198410133.503,6305965.38476,5974542670.97,12061860910.3,8979812934.44,6567082573.45,4904070538.42,2086840076.69,795773933.617
325312,1985362489.72,198410133.503,6305965.38476,5974542670.97,12061860910.3,8979812934.44,6567082573.45,4904070538.42,2086840076.69,795773933.617
325314,1985362489.72,198410133.503,6305965.38476,5974542670.97,12061860910.3,8979812934.44,6567082573.45,4904070538.42,2086840076.69,795773933.617
32532,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325320,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
3254,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
32541,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
325411,2978043734.58,297615200.255,9458948.07714,8961814006.45,18092791365.4,13469719401.7,9850623860.17,7356105807.63,3130260115.04,1193660900.43
325412,2978043734.58,297615200.255,9458948.07714,8961814006.45,18092791365.4,13469719401.7,9850623860.17,7356105807.63,3130260115.04,1193660900.43
325413,2978043734.58,297615200.255,9458948.07714,8961814006.45,18092791365.4,13469719401.7,9850623860.17,7356105807.63,3130260115.04,1193660900.43
325414,2978043734.58,297615200.255,9458948.07714,8961814006.45,18092791365.4,13469719401.7,9850623860.17,7356105807.63,3130260115.04,1193660900.43
3255,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
32551,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325510,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
32552,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325520,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
3256,11912174938.3,1190460801.02,37835792.3085,35847256025.8,72371165461.6,53878877606.6,39402495440.7,29424423230.5,12521040460.1,4774643601.7
32561,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
325611,1985362489.72,198410133.503,6305965.38476,5974542670.97,12061860910.3,8979812934.44,6567082573.45,4904070538.42,2086840076.69,795773933.617
325612,1985362489.72,198410133.503,6305965.38476,5974542670.97,12061860910.3,8979812934.44,6567082573.45,4904070538.42,2086840076.69,795773933.617
325613,1985362489.72,198410133.503,6305965.38476,5974542670.97,12061860910.3,8979812934.44,6567082573.45,4904070538.42,2086840076.69,795773933.617
32562,5956087469.15,595230400.51,18917896.1543,17923628012.9,36185582730.8,26939438803.3,19701247720.3,14712211615.3,6260520230.07,2387321800.85
