Codes:,Capital_stock,accumulated_depreciation,additional_paid-in_capital,cost_of_treasury_stock,depreciable_assets,earnings_(rtnd_appr),earnings_(rtnd_unappr.),interest_paid,inventories,land
316,1152579.44997,2359051.1361,507167.913807,1097537.31404,3268174.97912,136.001820967,5122152.12796,84947.3572411,3004843.73653,88959.6627978
3161,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
31611,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
316110,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
3162,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
31621,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
316210,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
3169,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
31699,384193.14999,786350.3787,169055.971269,365845.771348,1089391.65971,45.3339403224,1707384.04265,28315.785747,1001614.57884,29653.2209326
316992,192096.574995,393175.18935,84527.9856346,182922.885674,544695.829853,22.6669701612,853692.021326,14157.8928735,500807.289422,14826.6104663
316998,192096.574995,393175.18935,84527.9856346,182922.885674,544695.829853,22.6669701612,853692.021326,14157.8928735,500807.289422,14826.6104663
321,7337827.28258,55458943.7576,18342135.1576,2340537.51167,81717806.8768,39088.5233674,12347059.4549,2373690.3775,14248213.2325,3153546.15114
3211,2445942.42753,18486314.5859,6114045.05252,780179.170556,27239268.9589,13029.5077891,4115686.48496,791230.125833,4749404.41083,1051182.05038
32111,2445942.42753,18486314.5859,6114045.05252,780179.170556,27239268.9589,13029.5077891,4115686.48496,791230.125833,4749404.41083,1051182.05038
321113,1222971.21376,9243157.29294,3057022.52626,390089.585278,13619634.4795,6514.75389457,2057843.24248,395615.062917,2374702.20542,525591.02519
321114,1222971.21376,9243157.29294,3057022.52626,390089.585278,13619634.4795,6514.75389457,2057843.24248,395615.062917,2374702.20542,525591.02519
3212,2445942.42753,18486314.5859,6114045.05252,780179.170556,27239268.9589,13029.5077891,4115686.48496,791230.125833,4749404.41083,1051182.05038
32121,2445942.42753,18486314.5859,6114045.05252,780179.170556,27239268.9589,13029.5077891,4115686.48496,791230.125833,4749404.41083,1051182.05038
321211,489188.485505,3697262.91718,1222809.0105,156035.834111,5447853.79179,2605.90155783,823137.296992,158246.025167,949880.882167,210236.410076
321212,489188.485505,3697262.91718,1222809.0105,156035.834111,5447853.79179,2605.90155783,823137.296992,158246.025167,949880.882167,210236.410076
321213,489188.485505,3697262.91718,1222809.0105,156035.834111,5447853.79179,2605.90155783,823137.296992,158246.025167,949880.882167,210236.410076
321214,489188.485505,3697262.91718,1222809.0105,156035.834111,5447853.79179,2605.90155783,823137.296992,158246.025167,949880.882167,210236.410076
321219,489188.485505,3697262.91718,1222809.0105,156035.834111,5447853.79179,2605.90155783,823137.296992,158246.025167,949880.882167,210236.410076
3219,2445942.42753,18486314.5859,6114045.05252,780179.170556,27239268.9589,13029.5077891,4115686.48496,791230.125833,4749404.41083,1051182.05038
32191,815314.142509,6162104.86196,2038015.01751,260059.723519,9079756.31965,4343.16926305,1371895.49499,263743.375278,1583134.80361,350394.016793
321911,271771.380836,2054034.95399,679338.339169,86686.5745063,3026585.43988,1447.72308768,457298.498329,87914.4584259,527711.601204,116798.005598
321912,271771.380836,2054034.95399,679338.339169,86686.5745063,3026585.43988,1447.72308768,457298.498329,87914.4584259,527711.601204,116798.005598
321918,271771.380836,2054034.95399,679338.339169,86686.5745063,3026585.43988,1447.72308768,457298.498329,87914.4584259,527711.601204,116798.005598
32192,815314.142509,6162104.86196,2038015.01751,260059.723519,9079756.31965,4343.16926305,1371895.49499,263743.375278,1583134.80361,350394.016793
321920,815314.142509,6162104.86196,2038015.01751,260059.723519,9079756.31965,4343.16926305,1371895.49499,263743.375278,1583134.80361,350394.016793
32199,815314.142509,6162104.86196,2038015.01751,260059.723519,9079756.31965,4343.16926305,1371895.49499,263743.375278,1583134.80361,350394.016793
321991,271771.380836,2054034.95399,679338.339169,86686.5745063,3026585.43988,1447.72308768,457298.498329,87914.4584259,527711.601204,116798.005598
321992,271771.380836,2054034.95399,679338.339169,86686.5745063,3026585.43988,1447.72308768,457298.498329,87914.4584259,527711.601204,116798.005598
321999,271771.380836,2054034.95399,679338.339169,86686.5745063,3026585.43988,1447.72308768,457298.498329,87914.4584259,527711.601204,116798.005598
322,12900858.4143,143283634.652,108529384.032,34272180.4013,246725276.402,48164.6448902,85676523.8578,9724616.13129,27820181.5517,4168896.28726
3221,6450429.20713,71641817.3261,54264692.016,17136090.2007,123362638.201,24082.3224451,42838261.9289,4862308.06565,13910090.7759,2084448.14363
32211,2150143.06904,23880605.7754,18088230.672,5712030.06689,41120879.4004,8027.44081504,14279420.643,1620769.35522,4636696.92529,694816.047877
322110,2150143.06904,23880605.7754,18088230.672,5712030.06689,41120879.4004,8027.44081504,14279420.643,1620769.35522,4636696.92529,694816.047877
32212,2150143.06904,23880605.7754,18088230.672,5712030.06689,41120879.4004,8027.44081504,14279420.643,1620769.35522,4636696.92529,694816.047877
322121,1075071.53452,11940302.8877,9044115.33599,2856015.03344,20560439.7002,4013.72040752,7139710.32148,810384.677608,2318348.46264,347408.023939
322122,1075071.53452,11940302.8877,9044115.33599,2856015.03344,20560439.7002,4013.72040752,7139710.32148,810384.677608,2318348.46264,347408.023939
32213,2150143.06904,23880605.7754,18088230.672,5712030.06689,41120879.4004,8027.44081504,14279420.643,1620769.35522,4636696.92529,694816.047877
322130,2150143.06904,23880605.7754,18088230.672,5712030.06689,41120879.4004,8027.44081504,14279420.643,1620769.35522,4636696.92529,694816.047877
3222,6450429.20713,71641817.3261,54264692.016,17136090.2007,123362638.201,24082.3224451,42838261.9289,4862308.06565,13910090.7759,2084448.14363
32221,1612607.30178,17910454.3315,13566173.004,4284022.55016,30840659.5503,6020.58061128,10709565.4822,1215577.01641,3477522.69397,521112.035908
322211,537535.767261,5970151.44384,4522057.668,1428007.51672,10280219.8501,2006.86020376,3569855.16074,405192.338804,1159174.23132,173704.011969
322212,537535.767261,5970151.44384,4522057.668,1428007.51672,10280219.8501,2006.86020376,3569855.16074,405192.338804,1159174.23132,173704.011969
322219,537535.767261,5970151.44384,4522057.668,1428007.51672,10280219.8501,2006.86020376,3569855.16074,405192.338804,1159174.23132,173704.011969
32222,1612607.30178,17910454.3315,13566173.004,4284022.55016,30840659.5503,6020.58061128,10709565.4822,1215577.01641,3477522.69397,521112.035908
322220,1612607.30178,17910454.3315,13566173.004,4284022.55016,30840659.5503,6020.58061128,10709565.4822,1215577.01641,3477522.69397,521112.035908
32223,1612607.30178,17910454.3315,13566173.004,4284022.55016,30840659.5503,6020.58061128,10709565.4822,1215577.01641,3477522.69397,521112.035908
322230,1612607.30178,17910454.3315,13566173.004,4284022.55016,30840659.5503,6020.58061128,10709565.4822,1215577.01641,3477522.69397,521112.035908
32229,1612607.30178,17910454.3315,13566173.004,4284022.55016,30840659.5503,6020.58061128,10709565.4822,1215577.01641,3477522.69397,521112.035908
322291,806303.650891,8955227.16576,6783086.50199,2142011.27508,15420329.7751,3010.29030564,5354782.74111,607788.508206,1738761.34698,260556.017954
322299,806303.650891,8955227.16576,6783086.50199,2142011.27508,15420329.7751,3010.29030564,5354782.74111,607788.508206,1738761.34698,260556.017954
323,5266118.0131,56238899.9095,20287485.4479,7298116.79684,78014835.2377,56138.7516578,8814100.48299,2726581.01494,6092907.85734,739025.901947
3231,5266118.0131,56238899.9095,20287485.4479,7298116.79684,78014835.2377,56138.7516578,8814100.48299,2726581.01494,6092907.85734,739025.901947
32311,2633059.00655,28119449.9547,10143742.7239,3649058.39842,39007417.6188,28069.3758289,4407050.24149,1363290.50747,3046453.92867,369512.950973
323111,877686.335517,9373149.98491,3381247.57465,1216352.79947,13002472.5396,9356.45860964,1469016.74716,454430.169157,1015484.64289,123170.983658
323113,877686.335517,9373149.98491,3381247.57465,1216352.79947,13002472.5396,9356.45860964,1469016.74716,454430.169157,1015484.64289,123170.983658
323117,877686.335517,9373149.98491,3381247.57465,1216352.79947,13002472.5396,9356.45860964,1469016.74716,454430.169157,1015484.64289,123170.983658
32312,2633059.00655,28119449.9547,10143742.7239,3649058.39842,39007417.6188,28069.3758289,4407050.24149,1363290.50747,3046453.92867,369512.950973
323120,2633059.00655,28119449.9547,10143742.7239,3649058.39842,39007417.6188,28069.3758289,4407050.24149,1363290.50747,3046453.92867,369512.950973
324,63511994.4462,351844318.677,1239343317.58,501337651.341,762825225.398,11306074.3803,1145481173.6,46274242.8302,45753835.1582,60157899.0286
3241,63511994.4462,351844318.677,1239343317.58,501337651.341,762825225.398,11306074.3803,1145481173.6,46274242.8302,45753835.1582,60157899.0286
32411,63511994.4462,351844318.677,1239343317.58,501337651.341,762825225.398,11306074.3803,1145481173.6,46274242.8302,45753835.1582,60157899.0286
324110,63511994.4462,351844318.677,1239343317.58,501337651.341,762825225.398,11306074.3803,1145481173.6,46274242.8302,45753835.1582,60157899.0286
325,166770449.136,411941925.227,1013196316.46,501861584.361,754304286.493,529701.09232,551634936.17,66845010.4238,175294566.442,16666451.2143
3251,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
32511,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
325110,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
32512,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
325120,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
32513,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
325130,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
32518,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
325180,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
32519,4764869.97532,11769769.2922,28948466.1847,14338902.4103,21551551.0426,15134.3169234,15760998.1763,1909857.44068,5008416.18406,476184.320408
325193,1588289.99177,3923256.43073,9649488.72822,4779634.13677,7183850.34755,5044.77230781,5253666.05876,636619.146893,1669472.06135,158728.106803
325194,1588289.99177,3923256.43073,9649488.72822,4779634.13677,7183850.34755,5044.77230781,5253666.05876,636619.146893,1669472.06135,158728.106803
325199,1588289.99177,3923256.43073,9649488.72822,4779634.13677,7183850.34755,5044.77230781,5253666.05876,636619.146893,1669472.06135,158728.106803
3252,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
32521,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325211,5956087.46915,14712211.6153,36185582.7308,17923628.0129,26939438.8033,18917.8961543,19701247.7203,2387321.80085,6260520.23007,595230.40051
325212,5956087.46915,14712211.6153,36185582.7308,17923628.0129,26939438.8033,18917.8961543,19701247.7203,2387321.80085,6260520.23007,595230.40051
32522,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325220,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
3253,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
32531,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325311,3970724.97944,9808141.07684,24123721.8205,11949085.3419,17959625.8689,12611.9307695,13134165.1469,1591547.86723,4173680.15338,396820.267007
325312,3970724.97944,9808141.07684,24123721.8205,11949085.3419,17959625.8689,12611.9307695,13134165.1469,1591547.86723,4173680.15338,396820.267007
325314,3970724.97944,9808141.07684,24123721.8205,11949085.3419,17959625.8689,12611.9307695,13134165.1469,1591547.86723,4173680.15338,396820.267007
32532,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325320,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
3254,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
32541,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
325411,5956087.46915,14712211.6153,36185582.7308,17923628.0129,26939438.8033,18917.8961543,19701247.7203,2387321.80085,6260520.23007,595230.40051
325412,5956087.46915,14712211.6153,36185582.7308,17923628.0129,26939438.8033,18917.8961543,19701247.7203,2387321.80085,6260520.23007,595230.40051
325413,5956087.46915,14712211.6153,36185582.7308,17923628.0129,26939438.8033,18917.8961543,19701247.7203,2387321.80085,6260520.23007,595230.40051
325414,5956087.46915,14712211.6153,36185582.7308,17923628.0129,26939438.8033,18917.8961543,19701247.7203,2387321.80085,6260520.23007,595230.40051
3255,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
32551,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325510,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
32552,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325520,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
3256,23824349.8766,58848846.461,144742330.923,71694512.0516,107757755.213,75671.5846171,78804990.8814,9549287.2034,25042080.9203,2380921.60204
32561,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325611,3970724.97944,9808141.07684,24123721.8205,11949085.3419,17959625.8689,12611.9307695,13134165.1469,1591547.86723,4173680.15338,396820.267007
325612,3970724.97944,9808141.07684,24123721.8205,11949085.3419,17959625.8689,12611.9307695,13134165.1469,1591547.86723,4173680.15338,396820.267007
325613,3970724.97944,9808141.07684,24123721.8205,11949085.3419,17959625.8689,12611.9307695,13134165.1469,1591547.86723,4173680.15338,396820.267007
32562,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
325620,11912174.9383,29424423.2305,72371165.4616,35847256.0258,53878877.6066,37835.7923085,39402495.4407,4774643.6017,12521040.4601,1190460.80102
