age,q_earn,mean_earn_rate,obs_earn
41.00000,27.00000,12.50770,86.00000
41.00000,28.00000,12.71163,87.00000
41.00000,29.00000,12.94776,86.00000
41.00000,30.00000,13.19363,86.00000
41.00000,31.00000,13.40903,87.00000
41.00000,32.00000,13.64181,86.00000
41.00000,33.00000,13.86282,87.00000
41.00000,34.00000,14.05290,86.00000
41.00000,35.00000,14.25832,86.00000
41.00000,36.00000,14.46444,87.00000
41.00000,37.00000,14.67507,86.00000
41.00000,38.00000,14.90496,87.00000
41.00000,39.00000,15.13290,86.00000
41.00000,40.00000,15.33735,86.00000
41.00000,41.00000,15.58420,87.00000
41.00000,42.00000,15.83128,86.00000
41.00000,43.00000,16.04202,87.00000
41.00000,44.00000,16.26402,86.00000
41.00000,45.00000,16.48211,86.00000
41.00000,46.00000,16.72404,87.00000
41.00000,47.00000,16.93522,86.00000
41.00000,48.00000,17.16917,87.00000
41.00000,49.00000,17.39555,86.00000
41.00000,50.00000,17.60734,86.00000
41.00000,51.00000,17.83184,87.00000
41.00000,52.00000,18.03503,86.00000
41.00000,53.00000,18.23183,87.00000
41.00000,54.00000,18.50804,86.00000
41.00000,55.00000,18.76938,86.00000
41.00000,56.00000,19.01414,87.00000
41.00000,57.00000,19.27355,86.00000
41.00000,58.00000,19.57813,87.00000
41.00000,59.00000,19.85482,86.00000
41.00000,60.00000,20.11032,86.00000
41.00000,61.00000,20.39557,87.00000
41.00000,62.00000,20.69661,86.00000
41.00000,63.00000,20.99871,87.00000
41.00000,64.00000,21.31723,86.00000
41.00000,65.00000,21.66973,86.00000
41.00000,66.00000,21.96428,87.00000
41.00000,67.00000,22.28403,86.00000
41.00000,68.00000,22.64724,87.00000
41.00000,69.00000,23.00097,86.00000
41.00000,70.00000,23.38866,86.00000
41.00000,71.00000,23.77340,87.00000
41.00000,72.00000,24.13171,86.00000
41.00000,73.00000,24.50476,87.00000
41.00000,74.00000,24.92016,86.00000
41.00000,75.00000,25.31512,86.00000
41.00000,76.00000,25.79785,87.00000
41.00000,77.00000,26.39097,86.00000
41.00000,78.00000,26.91940,87.00000
41.00000,79.00000,27.49341,86.00000
41.00000,80.00000,28.15938,86.00000
41.00000,81.00000,28.85968,87.00000
41.00000,82.00000,29.52510,86.00000
41.00000,83.00000,30.27324,87.00000
41.00000,84.00000,31.20908,86.00000
41.00000,85.00000,32.19669,86.00000
41.00000,86.00000,33.31517,87.00000
41.00000,87.00000,34.66352,86.00000
41.00000,88.00000,36.32371,87.00000
41.00000,89.00000,37.90493,86.00000
41.00000,90.00000,39.47364,86.00000
41.00000,91.00000,41.68367,87.00000
41.00000,92.00000,43.64963,86.00000
41.00000,93.00000,44.97510,87.00000
41.00000,94.00000,46.83237,86.00000
41.00000,95.00000,49.79021,86.00000
41.00000,96.00000,54.29934,87.00000
41.00000,97.00000,62.13575,86.00000
41.00000,98.00000,75.45007,87.00000
41.00000,99.00000,102.36531,86.00000
41.00000,100.00000,323.13483,86.00000
42.00000,1.00000,5.17845,86.00000
42.00000,2.00000,5.59299,86.00000
42.00000,3.00000,5.95376,85.00000
42.00000,4.00000,6.33472,86.00000
42.00000,5.00000,6.66717,85.00000
42.00000,6.00000,6.96515,86.00000
42.00000,7.00000,7.23032,85.00000
42.00000,8.00000,7.53968,86.00000
42.00000,9.00000,7.86320,85.00000
42.00000,10.00000,8.13276,86.00000
42.00000,11.00000,8.43960,85.00000
42.00000,12.00000,8.74047,86.00000
42.00000,13.00000,9.03985,85.00000
42.00000,14.00000,9.28495,86.00000
42.00000,15.00000,9.51037,85.00000
42.00000,16.00000,9.75886,86.00000
42.00000,17.00000,10.00377,86.00000
42.00000,18.00000,10.27124,85.00000
42.00000,19.00000,10.51786,86.00000
42.00000,20.00000,10.73208,85.00000
42.00000,21.00000,10.96085,86.00000
42.00000,22.00000,11.19182,85.00000
42.00000,23.00000,11.43395,86.00000
42.00000,24.00000,11.68065,85.00000
42.00000,25.00000,11.92895,86.00000
42.00000,26.00000,12.12750,85.00000
42.00000,27.00000,12.36468,86.00000
42.00000,28.00000,12.58897,85.00000
42.00000,29.00000,12.85117,86.00000
42.00000,30.00000,13.06931,85.00000
42.00000,31.00000,13.29398,86.00000
42.00000,32.00000,13.50839,85.00000
42.00000,33.00000,13.73254,86.00000
42.00000,34.00000,13.96476,86.00000
42.00000,35.00000,14.17761,85.00000
42.00000,36.00000,14.42016,86.00000
42.00000,37.00000,14.63051,85.00000
42.00000,38.00000,14.85103,86.00000
42.00000,39.00000,15.08670,85.00000
42.00000,40.00000,15.32336,86.00000
42.00000,41.00000,15.54308,85.00000
42.00000,42.00000,15.77921,86.00000
42.00000,43.00000,16.00558,85.00000
42.00000,44.00000,16.20708,86.00000
42.00000,45.00000,16.43917,85.00000
42.00000,46.00000,16.69960,86.00000
42.00000,47.00000,16.92615,85.00000
42.00000,48.00000,17.15374,86.00000
42.00000,49.00000,17.36698,85.00000
42.00000,50.00000,17.59455,86.00000
42.00000,51.00000,17.83330,86.00000
42.00000,52.00000,18.06993,85.00000
42.00000,53.00000,18.29169,86.00000
42.00000,54.00000,18.53114,85.00000
42.00000,55.00000,18.77604,86.00000
42.00000,56.00000,19.02949,85.00000
42.00000,57.00000,19.26492,86.00000
42.00000,58.00000,19.52638,85.00000
42.00000,59.00000,19.79629,86.00000
42.00000,60.00000,20.05872,85.00000
42.00000,61.00000,20.34604,86.00000
42.00000,62.00000,20.60806,85.00000
42.00000,63.00000,20.94945,86.00000
42.00000,64.00000,21.27587,85.00000
42.00000,65.00000,21.62046,86.00000
42.00000,66.00000,21.92774,85.00000
42.00000,67.00000,22.23693,86.00000
42.00000,68.00000,22.60313,86.00000
42.00000,69.00000,23.00864,85.00000
42.00000,70.00000,23.41180,86.00000
42.00000,71.00000,23.84506,85.00000
42.00000,72.00000,24.23595,86.00000
42.00000,73.00000,24.59664,85.00000
42.00000,74.00000,24.95014,86.00000
42.00000,75.00000,25.30741,85.00000
42.00000,76.00000,25.71002,86.00000
42.00000,77.00000,26.18380,85.00000
42.00000,78.00000,26.68781,86.00000
42.00000,79.00000,27.23559,85.00000
42.00000,80.00000,27.79550,86.00000
42.00000,81.00000,28.39493,85.00000
42.00000,82.00000,29.01320,86.00000
42.00000,83.00000,29.72450,85.00000
42.00000,84.00000,30.41901,86.00000
42.00000,85.00000,31.30166,86.00000
42.00000,86.00000,32.29377,85.00000
42.00000,87.00000,33.50848,86.00000
42.00000,88.00000,34.85312,85.00000
42.00000,89.00000,36.46759,86.00000
42.00000,90.00000,38.58920,85.00000
42.00000,91.00000,40.93861,86.00000
42.00000,92.00000,42.92854,85.00000
42.00000,93.00000,45.02367,86.00000
42.00000,94.00000,46.93422,85.00000
42.00000,95.00000,50.09539,86.00000
42.00000,96.00000,54.31792,85.00000
42.00000,97.00000,60.74335,86.00000
42.00000,98.00000,71.24355,85.00000
42.00000,99.00000,96.99911,86.00000
42.00000,100.00000,275.68753,85.00000
43.00000,1.00000,5.24479,85.00000
43.00000,2.00000,5.71327,84.00000
43.00000,3.00000,6.13239,84.00000
43.00000,4.00000,6.48511,84.00000
43.00000,5.00000,6.83079,84.00000
43.00000,6.00000,7.17150,84.00000
43.00000,7.00000,7.47147,84.00000
43.00000,8.00000,7.74834,84.00000
43.00000,9.00000,8.00717,84.00000
43.00000,10.00000,8.31549,84.00000
43.00000,11.00000,8.60733,84.00000
43.00000,12.00000,8.91754,84.00000
43.00000,13.00000,9.22232,84.00000
43.00000,14.00000,9.49108,84.00000
43.00000,15.00000,9.69374,84.00000
43.00000,16.00000,9.91742,84.00000
43.00000,17.00000,10.18075,84.00000
43.00000,18.00000,10.47650,84.00000
43.00000,19.00000,10.73135,84.00000
43.00000,20.00000,10.97375,84.00000
43.00000,21.00000,11.22274,84.00000
43.00000,22.00000,11.48095,84.00000
43.00000,23.00000,11.71889,84.00000
43.00000,24.00000,11.95863,84.00000
43.00000,25.00000,12.19352,84.00000
43.00000,26.00000,12.42928,84.00000
43.00000,27.00000,12.67404,84.00000
43.00000,28.00000,12.91665,84.00000
43.00000,29.00000,13.17575,84.00000
43.00000,30.00000,13.38170,84.00000
43.00000,31.00000,13.56410,84.00000
43.00000,32.00000,13.77057,84.00000
43.00000,33.00000,14.01691,84.00000
43.00000,34.00000,14.23298,85.00000
43.00000,35.00000,14.47062,84.00000
43.00000,36.00000,14.69044,84.00000
43.00000,37.00000,14.91078,84.00000
43.00000,38.00000,15.17646,84.00000
43.00000,39.00000,15.42399,84.00000
43.00000,40.00000,15.60296,84.00000
43.00000,41.00000,15.79112,84.00000
43.00000,42.00000,16.02694,84.00000
43.00000,43.00000,16.24520,84.00000
43.00000,44.00000,16.45653,84.00000
43.00000,45.00000,16.70958,84.00000
43.00000,46.00000,16.94271,84.00000
43.00000,47.00000,17.15968,84.00000
43.00000,48.00000,17.34327,84.00000
43.00000,49.00000,17.56564,84.00000
43.00000,50.00000,17.79677,84.00000
43.00000,51.00000,18.03230,84.00000
43.00000,52.00000,18.26277,84.00000
43.00000,53.00000,18.51262,84.00000
43.00000,54.00000,18.77123,84.00000
43.00000,55.00000,19.04581,84.00000
43.00000,56.00000,19.28816,84.00000
43.00000,57.00000,19.51241,84.00000
43.00000,58.00000,19.77370,84.00000
43.00000,59.00000,20.06532,84.00000
43.00000,60.00000,20.33658,84.00000
43.00000,61.00000,20.63206,84.00000
43.00000,62.00000,20.90413,84.00000
43.00000,63.00000,21.16801,84.00000
43.00000,64.00000,21.45493,84.00000
43.00000,65.00000,21.75748,84.00000
43.00000,66.00000,22.10903,84.00000
43.00000,67.00000,22.44878,85.00000
43.00000,68.00000,22.79383,84.00000
43.00000,69.00000,23.20329,84.00000
43.00000,70.00000,23.61681,84.00000
43.00000,71.00000,24.00057,84.00000
43.00000,72.00000,24.44684,84.00000
43.00000,73.00000,24.84066,84.00000
43.00000,74.00000,25.26434,84.00000
43.00000,75.00000,25.66227,84.00000
43.00000,76.00000,26.10714,84.00000
43.00000,77.00000,26.54786,84.00000
43.00000,78.00000,27.10060,84.00000
43.00000,79.00000,27.68150,84.00000
43.00000,80.00000,28.20397,84.00000
43.00000,81.00000,28.92105,84.00000
43.00000,82.00000,29.62932,84.00000
43.00000,83.00000,30.41458,84.00000
43.00000,84.00000,31.31640,84.00000
43.00000,85.00000,32.33250,84.00000
43.00000,86.00000,33.31915,84.00000
43.00000,87.00000,34.52772,84.00000
43.00000,88.00000,35.85915,84.00000
43.00000,89.00000,37.46532,84.00000
43.00000,90.00000,39.50306,84.00000
43.00000,91.00000,41.89489,84.00000
43.00000,92.00000,43.87365,84.00000
43.00000,93.00000,45.47556,84.00000
43.00000,94.00000,47.60223,84.00000
43.00000,95.00000,51.90842,84.00000
43.00000,96.00000,57.87519,84.00000
43.00000,97.00000,65.40255,84.00000
43.00000,98.00000,79.26847,84.00000
43.00000,99.00000,109.12447,84.00000
43.00000,100.00000,290.43271,84.00000
44.00000,1.00000,5.26469,84.00000
44.00000,2.00000,5.70101,83.00000
44.00000,3.00000,6.08500,83.00000
44.00000,4.00000,6.48739,84.00000
44.00000,5.00000,6.88164,83.00000
44.00000,6.00000,7.26129,83.00000
44.00000,7.00000,7.57778,84.00000
44.00000,8.00000,7.87581,83.00000
44.00000,9.00000,8.18673,83.00000
44.00000,10.00000,8.51771,84.00000
44.00000,11.00000,8.86371,83.00000
44.00000,12.00000,9.15020,83.00000
44.00000,13.00000,9.40515,84.00000
44.00000,14.00000,9.64835,83.00000
44.00000,15.00000,9.91229,83.00000
44.00000,16.00000,10.20811,83.00000
44.00000,17.00000,10.47289,84.00000
44.00000,18.00000,10.76084,83.00000
44.00000,19.00000,11.07348,83.00000
44.00000,20.00000,11.30420,84.00000
44.00000,21.00000,11.51028,83.00000
44.00000,22.00000,11.74226,83.00000
44.00000,23.00000,11.98677,84.00000
44.00000,24.00000,12.18344,83.00000
44.00000,25.00000,12.39483,83.00000
44.00000,26.00000,12.63671,84.00000
44.00000,27.00000,12.87274,83.00000
44.00000,28.00000,13.12453,83.00000
44.00000,29.00000,13.38406,83.00000
44.00000,30.00000,13.57624,84.00000
44.00000,31.00000,13.80397,83.00000
44.00000,32.00000,14.04510,83.00000
44.00000,33.00000,14.26138,84.00000
44.00000,34.00000,14.53040,83.00000
44.00000,35.00000,14.75585,83.00000
44.00000,36.00000,14.98530,84.00000
44.00000,37.00000,15.18210,83.00000
44.00000,38.00000,15.40142,83.00000
44.00000,39.00000,15.65150,84.00000
44.00000,40.00000,15.84487,83.00000
44.00000,41.00000,16.04650,83.00000
44.00000,42.00000,16.26323,84.00000
44.00000,43.00000,16.51153,83.00000
44.00000,44.00000,16.72743,83.00000
44.00000,45.00000,16.95585,83.00000
44.00000,46.00000,17.16749,84.00000
44.00000,47.00000,17.42295,83.00000
44.00000,48.00000,17.68553,83.00000
44.00000,49.00000,17.89343,84.00000
44.00000,50.00000,18.13069,83.00000
44.00000,51.00000,18.35633,83.00000
44.00000,52.00000,18.59878,84.00000
44.00000,53.00000,18.83732,83.00000
44.00000,54.00000,19.08537,83.00000
44.00000,55.00000,19.33486,84.00000
44.00000,56.00000,19.58388,83.00000
44.00000,57.00000,19.82155,83.00000
44.00000,58.00000,20.08558,83.00000
44.00000,59.00000,20.38358,84.00000
44.00000,60.00000,20.66887,83.00000
44.00000,61.00000,20.96781,83.00000
44.00000,62.00000,21.24996,84.00000
44.00000,63.00000,21.55828,83.00000
44.00000,64.00000,21.89871,83.00000
44.00000,65.00000,22.24803,84.00000
44.00000,66.00000,22.65056,83.00000
44.00000,67.00000,22.98090,83.00000
44.00000,68.00000,23.36580,84.00000
44.00000,69.00000,23.73860,83.00000
44.00000,70.00000,24.11103,83.00000
44.00000,71.00000,24.46062,84.00000
44.00000,72.00000,24.85029,83.00000
44.00000,73.00000,25.27464,83.00000
44.00000,74.00000,25.70941,83.00000
44.00000,75.00000,26.11246,84.00000
44.00000,76.00000,26.60221,83.00000
44.00000,77.00000,27.12617,83.00000
44.00000,78.00000,27.55980,84.00000
44.00000,79.00000,28.05064,83.00000
44.00000,80.00000,28.80543,83.00000
44.00000,81.00000,29.45941,84.00000
44.00000,82.00000,30.26526,83.00000
44.00000,83.00000,31.24014,83.00000
44.00000,84.00000,32.11911,84.00000
44.00000,85.00000,33.04263,83.00000
44.00000,86.00000,34.09381,83.00000
44.00000,87.00000,35.51855,83.00000
44.00000,88.00000,36.88654,84.00000
44.00000,89.00000,38.63255,83.00000
44.00000,90.00000,40.50914,83.00000
44.00000,91.00000,42.57171,84.00000
44.00000,92.00000,44.66976,83.00000
44.00000,93.00000,46.27475,83.00000
44.00000,94.00000,48.54276,84.00000
44.00000,95.00000,52.16759,83.00000
44.00000,96.00000,57.19156,83.00000
44.00000,97.00000,65.93798,84.00000
44.00000,98.00000,80.80170,83.00000
44.00000,99.00000,112.51949,83.00000
44.00000,100.00000,300.05457,83.00000
45.00000,1.00000,5.23196,83.00000
45.00000,2.00000,5.69961,82.00000
45.00000,3.00000,6.11365,82.00000
45.00000,4.00000,6.53994,82.00000
45.00000,5.00000,6.91708,82.00000
45.00000,6.00000,7.28958,82.00000
45.00000,7.00000,7.63238,82.00000
45.00000,8.00000,7.95424,82.00000
45.00000,9.00000,8.25287,82.00000
45.00000,10.00000,8.55103,82.00000
45.00000,11.00000,8.83393,83.00000
45.00000,12.00000,9.14693,82.00000
45.00000,13.00000,9.44564,82.00000
45.00000,14.00000,9.72978,82.00000
45.00000,15.00000,10.01048,82.00000
45.00000,16.00000,10.24992,82.00000
45.00000,17.00000,10.50627,82.00000
45.00000,18.00000,10.77463,82.00000
45.00000,19.00000,11.06954,82.00000
45.00000,20.00000,11.30868,82.00000
45.00000,21.00000,11.54157,83.00000
45.00000,22.00000,11.79647,82.00000
45.00000,23.00000,12.04033,82.00000
45.00000,24.00000,12.28402,82.00000
45.00000,25.00000,12.51333,82.00000
45.00000,26.00000,12.74187,82.00000
45.00000,27.00000,12.97969,82.00000
45.00000,28.00000,13.22570,82.00000
45.00000,29.00000,13.47174,82.00000
45.00000,30.00000,13.71667,82.00000
45.00000,31.00000,13.93506,83.00000
45.00000,32.00000,14.14998,82.00000
45.00000,33.00000,14.37206,82.00000
45.00000,34.00000,14.60468,82.00000
45.00000,35.00000,14.81375,82.00000
45.00000,36.00000,15.06759,82.00000
45.00000,37.00000,15.33493,82.00000
45.00000,38.00000,15.55920,82.00000
45.00000,39.00000,15.76467,82.00000
45.00000,40.00000,15.97003,82.00000
45.00000,41.00000,16.18578,83.00000
45.00000,42.00000,16.41946,82.00000
45.00000,43.00000,16.64310,82.00000
45.00000,44.00000,16.84189,82.00000
45.00000,45.00000,17.05213,82.00000
45.00000,46.00000,17.26619,82.00000
45.00000,47.00000,17.45326,82.00000
45.00000,48.00000,17.68067,82.00000
45.00000,49.00000,17.91684,82.00000
45.00000,50.00000,18.14460,82.00000
45.00000,51.00000,18.38576,83.00000
45.00000,52.00000,18.61197,82.00000
45.00000,53.00000,18.83631,82.00000
45.00000,54.00000,19.08811,82.00000
45.00000,55.00000,19.30415,82.00000
45.00000,56.00000,19.56278,82.00000
45.00000,57.00000,19.85751,82.00000
45.00000,58.00000,20.13722,82.00000
45.00000,59.00000,20.40509,82.00000
45.00000,60.00000,20.70134,82.00000
45.00000,61.00000,21.03504,83.00000
45.00000,62.00000,21.34057,82.00000
45.00000,63.00000,21.59852,82.00000
45.00000,64.00000,21.93313,82.00000
45.00000,65.00000,22.30266,82.00000
45.00000,66.00000,22.60862,82.00000
45.00000,67.00000,22.94343,82.00000
45.00000,68.00000,23.29657,82.00000
45.00000,69.00000,23.63780,82.00000
45.00000,70.00000,24.01125,82.00000
45.00000,71.00000,24.41816,83.00000
45.00000,72.00000,24.77834,82.00000
45.00000,73.00000,25.14644,82.00000
45.00000,74.00000,25.53841,82.00000
45.00000,75.00000,25.92764,82.00000
45.00000,76.00000,26.33427,82.00000
45.00000,77.00000,26.83039,82.00000
45.00000,78.00000,27.35460,82.00000
45.00000,79.00000,27.90302,82.00000
45.00000,80.00000,28.49775,82.00000
45.00000,81.00000,29.17862,83.00000
45.00000,82.00000,29.83679,82.00000
45.00000,83.00000,30.67138,82.00000
45.00000,84.00000,31.67109,82.00000
45.00000,85.00000,32.59975,82.00000
45.00000,86.00000,33.59249,82.00000
45.00000,87.00000,34.75835,82.00000
45.00000,88.00000,36.21951,82.00000
45.00000,89.00000,37.97572,82.00000
45.00000,90.00000,39.83287,82.00000
45.00000,91.00000,41.76719,83.00000
45.00000,92.00000,43.50180,82.00000
45.00000,93.00000,45.07861,82.00000
45.00000,94.00000,47.88818,82.00000
45.00000,95.00000,51.48582,82.00000
45.00000,96.00000,56.56750,82.00000
45.00000,97.00000,66.60182,82.00000
45.00000,98.00000,83.46030,82.00000
45.00000,99.00000,117.82616,82.00000
45.00000,100.00000,381.03745,82.00000
46.00000,1.00000,5.19356,81.00000
46.00000,2.00000,5.64746,81.00000
46.00000,3.00000,6.12598,80.00000
46.00000,4.00000,6.54456,81.00000
46.00000,5.00000,6.95186,81.00000
46.00000,6.00000,7.27940,80.00000
46.00000,7.00000,7.66210,81.00000
46.00000,8.00000,7.98016,81.00000
46.00000,9.00000,8.31510,80.00000
46.00000,10.00000,8.58873,81.00000
46.00000,11.00000,8.90005,80.00000
46.00000,12.00000,9.21638,81.00000
46.00000,13.00000,9.49400,81.00000
46.00000,14.00000,9.80473,80.00000
46.00000,15.00000,10.06016,81.00000
46.00000,16.00000,10.30210,81.00000
46.00000,17.00000,10.56975,80.00000
46.00000,18.00000,10.86445,81.00000
46.00000,19.00000,11.13933,80.00000
46.00000,20.00000,11.41615,81.00000
46.00000,21.00000,11.67255,81.00000
46.00000,22.00000,11.91649,80.00000
46.00000,23.00000,12.17431,81.00000
46.00000,24.00000,12.43158,81.00000
46.00000,25.00000,12.66626,80.00000
46.00000,26.00000,12.88565,81.00000
46.00000,27.00000,13.13677,81.00000
46.00000,28.00000,13.40152,80.00000
46.00000,29.00000,13.65060,81.00000
46.00000,30.00000,13.89853,80.00000
46.00000,31.00000,14.11508,81.00000
46.00000,32.00000,14.38300,81.00000
46.00000,33.00000,14.62474,80.00000
46.00000,34.00000,14.84681,81.00000
46.00000,35.00000,15.06603,81.00000
46.00000,36.00000,15.30597,80.00000
46.00000,37.00000,15.57234,81.00000
46.00000,38.00000,15.82549,80.00000
46.00000,39.00000,16.09879,81.00000
46.00000,40.00000,16.30499,81.00000
46.00000,41.00000,16.52277,80.00000
46.00000,42.00000,16.74045,81.00000
46.00000,43.00000,16.95718,81.00000
46.00000,44.00000,17.16937,80.00000
46.00000,45.00000,17.41765,81.00000
46.00000,46.00000,17.64495,80.00000
46.00000,47.00000,17.86105,81.00000
46.00000,48.00000,18.08188,81.00000
46.00000,49.00000,18.30846,80.00000
46.00000,50.00000,18.50565,81.00000
46.00000,51.00000,18.74193,81.00000
46.00000,52.00000,18.96531,80.00000
46.00000,53.00000,19.22784,81.00000
46.00000,54.00000,19.46170,81.00000
46.00000,55.00000,19.73556,80.00000
46.00000,56.00000,20.01238,81.00000
46.00000,57.00000,20.26173,80.00000
46.00000,58.00000,20.56571,81.00000
46.00000,59.00000,20.85279,81.00000
46.00000,60.00000,21.13482,80.00000
46.00000,61.00000,21.44767,81.00000
46.00000,62.00000,21.76005,81.00000
46.00000,63.00000,22.08673,80.00000
46.00000,64.00000,22.42566,81.00000
46.00000,65.00000,22.74559,80.00000
46.00000,66.00000,23.12262,81.00000
46.00000,67.00000,23.49362,81.00000
46.00000,68.00000,23.83779,80.00000
46.00000,69.00000,24.16270,81.00000
46.00000,70.00000,24.49187,81.00000
46.00000,71.00000,24.87265,80.00000
46.00000,72.00000,25.32459,81.00000
46.00000,73.00000,25.70939,80.00000
46.00000,74.00000,26.17539,81.00000
46.00000,75.00000,26.62774,81.00000
46.00000,76.00000,27.08181,80.00000
46.00000,77.00000,27.53417,81.00000
46.00000,78.00000,28.03576,81.00000
46.00000,79.00000,28.63128,80.00000
46.00000,80.00000,29.32253,81.00000
46.00000,81.00000,30.03507,81.00000
46.00000,82.00000,30.85308,80.00000
46.00000,83.00000,31.79925,81.00000
46.00000,84.00000,32.90293,80.00000
46.00000,85.00000,33.93127,81.00000
46.00000,86.00000,35.13432,81.00000
