Codes:,Capital_stock,land,cost_of_treasury_stock,additional_paid-in_capital,earnings_(rtnd_appr),depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
51219,1408089.78179,472865.671469,10936191.9505,48241596.7656,0.0,9556338.02796,-13241174.3649,5676833.88412,2831110.92401,1181354.287
512191,704044.890893,236432.835735,5468095.97525,24120798.3828,0.0,4778169.01398,-6620587.18246,2838416.94206,1415555.46201,590677.143501
512199,704044.890893,236432.835735,5468095.97525,24120798.3828,0.0,4778169.01398,-6620587.18246,2838416.94206,1415555.46201,590677.143501
5122,5632359.12714,1891462.68588,43744767.802,192966387.062,0.0,38225352.1118,-52964697.4597,22707335.5365,11324443.696,4725417.14801
51221,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
512210,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
51222,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
512220,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
51223,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
512230,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
51224,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
512240,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
51229,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
512290,1126471.82543,378292.537175,8748953.5604,38593277.4125,0.0,7645070.42237,-10592939.4919,4541467.1073,2264888.73921,945083.429601
515,20441856.5306,4600952.92522,16717978.072,233618203.119,90567.380912,140335472.074,-80289448.4078,82289703.5418,2109232.01524,14825618.6699
5151,10220928.2653,2300476.46261,8358989.03598,116809101.559,45283.690456,70167736.037,-40144724.2039,41144851.7709,1054616.00762,7412809.33493
51511,5110464.13265,1150238.2313,4179494.51799,58404550.7797,22641.845228,35083868.0185,-20072362.102,20572425.8854,527308.003809,3706404.66746
515111,2555232.06632,575119.115652,2089747.259,29202275.3898,11320.922614,17541934.0093,-10036181.051,10286212.9427,263654.001905,1853202.33373
515112,2555232.06632,575119.115652,2089747.259,29202275.3898,11320.922614,17541934.0093,-10036181.051,10286212.9427,263654.001905,1853202.33373
51512,5110464.13265,1150238.2313,4179494.51799,58404550.7797,22641.845228,35083868.0185,-20072362.102,20572425.8854,527308.003809,3706404.66746
515120,5110464.13265,1150238.2313,4179494.51799,58404550.7797,22641.845228,35083868.0185,-20072362.102,20572425.8854,527308.003809,3706404.66746
5152,10220928.2653,2300476.46261,8358989.03598,116809101.559,45283.690456,70167736.037,-40144724.2039,41144851.7709,1054616.00762,7412809.33493
51521,10220928.2653,2300476.46261,8358989.03598,116809101.559,45283.690456,70167736.037,-40144724.2039,41144851.7709,1054616.00762,7412809.33493
515210,10220928.2653,2300476.46261,8358989.03598,116809101.559,45283.690456,70167736.037,-40144724.2039,41144851.7709,1054616.00762,7412809.33493
517,58409255.0098,12416793.5081,89191478.3359,809439458.746,2023211.50931,1344759643.27,31400595.4679,793866233.702,9452052.29221,57468657.0431
5171,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
51711,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
517110,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
5172,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
51721,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
517210,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
5174,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
51741,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
517410,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
5179,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
51791,14602313.7525,3104198.37703,22297869.584,202359864.686,505802.877327,336189910.817,7850148.86697,198466558.425,2363013.07305,14367164.2608
517911,7301156.87623,1552099.18851,11148934.792,101179932.343,252901.438663,168094955.409,3925074.43349,99233279.2127,1181506.53653,7183582.13038
517919,7301156.87623,1552099.18851,11148934.792,101179932.343,252901.438663,168094955.409,3925074.43349,99233279.2127,1181506.53653,7183582.13038
518,8262504.93378,1208113.82305,10095776.837,102286108.995,127429.535948,54538293.9924,-38397158.4346,29038765.2152,150402.89211,3625509.48244
5182,8262504.93378,1208113.82305,10095776.837,102286108.995,127429.535948,54538293.9924,-38397158.4346,29038765.2152,150402.89211,3625509.48244
51821,8262504.93378,1208113.82305,10095776.837,102286108.995,127429.535948,54538293.9924,-38397158.4346,29038765.2152,150402.89211,3625509.48244
518210,8262504.93378,1208113.82305,10095776.837,102286108.995,127429.535948,54538293.9924,-38397158.4346,29038765.2152,150402.89211,3625509.48244
519,73275564.5156,828979.305994,27506194.1425,214916407.196,18474.077699,54149189.2649,-88687990.8709,27737318.6694,1060863.66166,4834996.53224
5191,73275564.5156,828979.305994,27506194.1425,214916407.196,18474.077699,54149189.2649,-88687990.8709,27737318.6694,1060863.66166,4834996.53224
51911,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
519110,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
51912,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
519120,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
51913,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
519130,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
51919,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
519190,18318891.1289,207244.826499,6876548.53563,53729101.7991,4618.51942476,13537297.3162,-22171997.7177,6934329.66735,265215.915415,1208749.13306
52,3215863965.11,27858856.7363,434712278.479,31133891318.4,446102811.956,629936095.828,719886394.321,246552021.257,3672771.98735,529827326.381
521,65331983.3006,7096405.41251,19967609.7941,250631397.552,2894696.39271,56949943.1718,13832193.0012,28537339.6037,8584.6462758,62317311.1015
5211,65331983.3006,7096405.41251,19967609.7941,250631397.552,2894696.39271,56949943.1718,13832193.0012,28537339.6037,8584.6462758,62317311.1015
52111,65331983.3006,7096405.41251,19967609.7941,250631397.552,2894696.39271,56949943.1718,13832193.0012,28537339.6037,8584.6462758,62317311.1015
521110,65331983.3006,7096405.41251,19967609.7941,250631397.552,2894696.39271,56949943.1718,13832193.0012,28537339.6037,8584.6462758,62317311.1015
522,482643893.541,2347967.98427,44440300.1921,324851071.601,824559.81494,145898657.086,-373150286.498,46982230.8557,1051997.82962,262265658.113
5221,441090980.093,1837431.39889,32981559.2673,205418184.846,797127.227238,122209867.379,-107731813.585,39191602.1945,20287.9774264,240184701.668
52211,441090980.093,1837431.39889,32981559.2673,205418184.846,797127.227238,122209867.379,-107731813.585,39191602.1945,20287.9774264,240184701.668
522110,441090980.093,1837431.39889,32981559.2673,205418184.846,797127.227238,122209867.379,-107731813.585,39191602.1945,20287.9774264,240184701.668
5222,41552913.448,510536.585384,11458740.9248,119432886.755,27432.5877022,23688789.7079,-265418472.912,7790628.66121,1031709.85219,22080956.4447
52229,41552913.448,510536.585384,11458740.9248,119432886.755,27432.5877022,23688789.7079,-265418472.912,7790628.66121,1031709.85219,22080956.4447
522292,41552913.448,510536.585384,11458740.9248,119432886.755,27432.5877022,23688789.7079,-265418472.912,7790628.66121,1031709.85219,22080956.4447
523,294457258.685,8000556.11067,133642649.714,1122181489.25,1380179.38559,129304588.196,-100814519.458,73095804.2833,1045984.2754,113324222.042
5231,294457258.685,8000556.11067,133642649.714,1122181489.25,1380179.38559,129304588.196,-100814519.458,73095804.2833,1045984.2754,113324222.042
52311,259422579.537,7011815.08235,117849188.547,823460110.661,1380179.38559,89253175.9653,-90621119.6207,48116419.936,1009041.87531,61477667.9152
523110,259422579.537,7011815.08235,117849188.547,823460110.661,1380179.38559,89253175.9653,-90621119.6207,48116419.936,1009041.87531,61477667.9152
52312,35034679.1476,988741.028328,15793461.1665,298721378.589,0.0,40051412.2304,-10193399.8375,24979384.3474,36942.4000869,51846554.1264
523120,35034679.1476,988741.028328,15793461.1665,298721378.589,0.0,40051412.2304,-10193399.8375,24979384.3474,36942.4000869,51846554.1264
524,213051653.894,4855346.49384,234080114.125,2207849925.07,299440778.404,272069125.306,1456693619.71,94058491.4323,1508582.76127,75907182.5225
5242,213051653.894,4855346.49384,234080114.125,2207849925.07,299440778.404,272069125.306,1456693619.71,94058491.4323,1508582.76127,75907182.5225
52421,213051653.894,4855346.49384,234080114.125,2207849925.07,299440778.404,272069125.306,1456693619.71,94058491.4323,1508582.76127,75907182.5225
524210,213051653.894,4855346.49384,234080114.125,2207849925.07,299440778.404,272069125.306,1456693619.71,94058491.4323,1508582.76127,75907182.5225
525,2160379175.69,5558580.73504,2581604.65487,27228377435.0,141562597.959,25713782.0673,-276674612.431,3878155.08175,57622.4747924,16012952.6021
5251,0.0,2779290.36752,0.0,0.0,0.0,0.0,0.0,0.0,28811.2373962,0.0
52511,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
525110,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
52512,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
525120,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
52519,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
525190,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
5259,2160379175.69,2779290.36752,2581604.65487,27228377435.0,141562597.959,25713782.0673,-276674612.431,3878155.08175,28811.2373962,16012952.6021
52591,2160379175.69,926430.122506,2581604.65487,27228377435.0,141562597.959,25713782.0673,-276674612.431,3878155.08175,9603.74579873,16012952.6021
525910,2160379175.69,926430.122506,2581604.65487,27228377435.0,141562597.959,25713782.0673,-276674612.431,3878155.08175,9603.74579873,16012952.6021
52592,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
525920,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
52599,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
525990,0.0,926430.122506,0.0,0.0,0.0,0.0,0.0,0.0,9603.74579873,0.0
53,262548592.298,376658558.662,56272136.2819,1421040906.77,2490917.51341,1901975773.61,-235778042.591,591358666.988,11268433.1978,51107963.3572
531,242707938.019,372628354.562,28085422.7393,1314015245.72,2460652.91208,1531325258.44,-245569945.048,427022056.823,1103898.19455,38494632.4838
5312,242707938.019,372628354.562,28085422.7393,1314015245.72,2460652.91208,1531325258.44,-245569945.048,427022056.823,1103898.19455,38494632.4838
53121,242707938.019,372628354.562,28085422.7393,1314015245.72,2460652.91208,1531325258.44,-245569945.048,427022056.823,1103898.19455,38494632.4838
531210,242707938.019,372628354.562,28085422.7393,1314015245.72,2460652.91208,1531325258.44,-245569945.048,427022056.823,1103898.19455,38494632.4838
532,10531197.8456,3561601.81777,23770282.9165,84641091.8704,30264.6013311,366909623.273,3527916.41953,162350461.941,9890525.39066,11811454.2497
5321,2632799.4614,890400.454444,5942570.72911,21160272.9676,7566.15033276,91727405.8183,881979.104883,40587615.4854,2472631.34766,2952863.56242
53211,1316399.7307,445200.227222,2971285.36456,10580136.4838,3783.07516638,45863702.9091,440989.552441,20293807.7427,1236315.67383,1476431.78121
532111,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
532112,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
53212,1316399.7307,445200.227222,2971285.36456,10580136.4838,3783.07516638,45863702.9091,440989.552441,20293807.7427,1236315.67383,1476431.78121
532120,1316399.7307,445200.227222,2971285.36456,10580136.4838,3783.07516638,45863702.9091,440989.552441,20293807.7427,1236315.67383,1476431.78121
5322,2632799.4614,890400.454444,5942570.72911,21160272.9676,7566.15033276,91727405.8183,881979.104883,40587615.4854,2472631.34766,2952863.56242
53221,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
532210,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
53222,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
532220,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
53223,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
532230,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
53229,658199.865349,222600.113611,1485642.68228,5290068.2419,1891.53758319,22931851.4546,220494.776221,10146903.8713,618157.836916,738215.890605
532291,219399.955116,74200.0378703,495214.227426,1763356.08063,630.51252773,7643950.48486,73498.2587402,3382301.29045,206052.612305,246071.963535
532292,219399.955116,74200.0378703,495214.227426,1763356.08063,630.51252773,7643950.48486,73498.2587402,3382301.29045,206052.612305,246071.963535
532299,219399.955116,74200.0378703,495214.227426,1763356.08063,630.51252773,7643950.48486,73498.2587402,3382301.29045,206052.612305,246071.963535
5323,2632799.4614,890400.454444,5942570.72911,21160272.9676,7566.15033276,91727405.8183,881979.104883,40587615.4854,2472631.34766,2952863.56242
53231,2632799.4614,890400.454444,5942570.72911,21160272.9676,7566.15033276,91727405.8183,881979.104883,40587615.4854,2472631.34766,2952863.56242
532310,2632799.4614,890400.454444,5942570.72911,21160272.9676,7566.15033276,91727405.8183,881979.104883,40587615.4854,2472631.34766,2952863.56242
5324,2632799.4614,890400.454444,5942570.72911,21160272.9676,7566.15033276,91727405.8183,881979.104883,40587615.4854,2472631.34766,2952863.56242
53241,877599.820466,296800.151481,1980856.9097,7053424.32254,2522.05011092,30575801.9394,293993.034961,13529205.1618,824210.449221,984287.85414
532411,438799.910233,148400.075741,990428.454852,3526712.16127,1261.02505546,15287900.9697,146996.51748,6764602.5809,412105.224611,492143.92707
532412,438799.910233,148400.075741,990428.454852,3526712.16127,1261.02505546,15287900.9697,146996.51748,6764602.5809,412105.224611,492143.92707
53242,877599.820466,296800.151481,1980856.9097,7053424.32254,2522.05011092,30575801.9394,293993.034961,13529205.1618,824210.449221,984287.85414
