Codes:,Capital_stock,land,depreciable_assets,inventories,additional_paid-in_capital,cost_of_treasury_stock,earnings_(rtnd_unappr.),accumulated_depreciation,earnings_(rtnd_appr),interest_paid
5122,136162.681325,96497.0459068,3017914.55981,115333.092445,1068659.25518,181827.910974,-287463.539028,2077760.58114,0.0,121042.029484
51221,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
512210,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
51222,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
512220,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
51223,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
512230,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
51224,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
512240,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
51229,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
512290,27232.5362649,19299.4091814,603582.911962,23066.6184889,213731.851037,36365.5821949,-57492.7078056,415552.116228,0.0,24208.4058968
515,220670.115919,156386.567148,4890940.37564,186912.93849,1731907.44648,294676.821884,-465873.702417,3367293.18071,0.0,196165.046233
5151,110335.057959,78193.2835742,2445470.18782,93456.4692449,865953.723241,147338.410942,-232936.851208,1683646.59035,0.0,98082.5231166
51511,55167.5289797,39096.6417871,1222735.09391,46728.2346224,432976.861621,73669.205471,-116468.425604,841823.295177,0.0,49041.2615583
515111,27583.7644898,19548.3208936,611367.546955,23364.1173112,216488.43081,36834.6027355,-58234.2128021,420911.647588,0.0,24520.6307791
515112,27583.7644898,19548.3208936,611367.546955,23364.1173112,216488.43081,36834.6027355,-58234.2128021,420911.647588,0.0,24520.6307791
51512,55167.5289797,39096.6417871,1222735.09391,46728.2346224,432976.861621,73669.205471,-116468.425604,841823.295177,0.0,49041.2615583
515120,55167.5289797,39096.6417871,1222735.09391,46728.2346224,432976.861621,73669.205471,-116468.425604,841823.295177,0.0,49041.2615583
5152,110335.057959,78193.2835742,2445470.18782,93456.4692449,865953.723241,147338.410942,-232936.851208,1683646.59035,0.0,98082.5231166
51521,110335.057959,78193.2835742,2445470.18782,93456.4692449,865953.723241,147338.410942,-232936.851208,1683646.59035,0.0,98082.5231166
515210,110335.057959,78193.2835742,2445470.18782,93456.4692449,865953.723241,147338.410942,-232936.851208,1683646.59035,0.0,98082.5231166
517,1628568.3863,1154149.11638,36095648.2117,1379436.90901,12781656.9253,2174745.56669,-3438196.33485,24850973.5841,0.0,1447718.42559
5171,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
51711,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
517110,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
5172,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
51721,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
517210,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
5174,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
51741,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
517410,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
5179,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
51791,407142.096574,288537.279096,9023912.05293,344859.227253,3195414.23132,543686.391673,-859549.083714,6212743.39602,0.0,361929.606397
517911,203571.048287,144268.639548,4511956.02647,172429.613627,1597707.11566,271843.195836,-429774.541857,3106371.69801,0.0,180964.803198
517919,203571.048287,144268.639548,4511956.02647,172429.613627,1597707.11566,271843.195836,-429774.541857,3106371.69801,0.0,180964.803198
518,86765.4215668,61489.7326243,1923071.9202,73492.4157575,680969.777367,115864.164798,-183177.17385,1323988.12203,0.0,77130.257816
5182,86765.4215668,61489.7326243,1923071.9202,73492.4157575,680969.777367,115864.164798,-183177.17385,1323988.12203,0.0,77130.257816
51821,86765.4215668,61489.7326243,1923071.9202,73492.4157575,680969.777367,115864.164798,-183177.17385,1323988.12203,0.0,77130.257816
518210,86765.4215668,61489.7326243,1923071.9202,73492.4157575,680969.777367,115864.164798,-183177.17385,1323988.12203,0.0,77130.257816
519,160215.974694,113543.359419,3551032.61805,135706.815118,1257439.13472,213948.019384,-338244.301936,2444799.36389,0.0,142424.242414
5191,160215.974694,113543.359419,3551032.61805,135706.815118,1257439.13472,213948.019384,-338244.301936,2444799.36389,0.0,142424.242414
51911,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
519110,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
51912,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
519120,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
51913,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
519130,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
51919,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
519190,40053.9936736,28385.8398547,887758.154512,33926.7037796,314359.783679,53487.004846,-84561.0754841,611199.840973,0.0,35606.0606036
52,11287098.0799,4880508.3195,57565068.0799,670470.20021,62601092.4398,10766306.4398,86806174.0,34654341.1597,0.0,8380722.92013
521,153228.768347,66255.6729294,781478.50043,9102.01384486,849845.391954,146158.725985,1178443.12442,470452.36749,0.0,113773.074516
5211,153228.768347,66255.6729294,781478.50043,9102.01384486,849845.391954,146158.725985,1178443.12442,470452.36749,0.0,113773.074516
52111,153228.768347,66255.6729294,781478.50043,9102.01384486,849845.391954,146158.725985,1178443.12442,470452.36749,0.0,113773.074516
521110,153228.768347,66255.6729294,781478.50043,9102.01384486,849845.391954,146158.725985,1178443.12442,470452.36749,0.0,113773.074516
522,283218.500674,122462.854402,1444436.1303,16823.5948254,1570801.2295,270150.675232,2178160.78815,869554.820527,0.0,210291.056497
5221,294643.131327,127402.831405,1502702.62507,17502.2346624,1634165.11227,281048.168431,2266024.68986,904631.422631,0.0,218773.897993
52211,294643.131327,127402.831405,1502702.62507,17502.2346624,1634165.11227,281048.168431,2266024.68986,904631.422631,0.0,218773.897993
522110,294643.131327,127402.831405,1502702.62507,17502.2346624,1634165.11227,281048.168431,2266024.68986,904631.422631,0.0,218773.897993
5222,-11424.6306524,-4939.97700307,-58266.4947745,-678.639836972,-63363.8827711,-10897.4931993,-87863.9017112,-35076.6021035,0.0,-8482.84149607
52229,-11424.6306524,-4939.97700307,-58266.4947745,-678.639836972,-63363.8827711,-10897.4931993,-87863.9017112,-35076.6021035,0.0,-8482.84149607
522292,-11424.6306524,-4939.97700307,-58266.4947745,-678.639836972,-63363.8827711,-10897.4931993,-87863.9017112,-35076.6021035,0.0,-8482.84149607
523,536038.676753,231781.561828,2733838.46781,31841.4845321,2973005.68466,511305.617855,4122535.8649,1645778.83948,0.0,398011.215332
5231,536038.676753,231781.561828,2733838.46781,31841.4845321,2973005.68466,511305.617855,4122535.8649,1645778.83948,0.0,398011.215332
52311,397997.407695,172092.919336,2029817.38153,23641.6304467,2207393.99389,379633.633302,3060895.89897,1221956.06429,0.0,295514.929809
523110,397997.407695,172092.919336,2029817.38153,23641.6304467,2207393.99389,379633.633302,3060895.89897,1221956.06429,0.0,295514.929809
52312,138041.269058,59688.6424928,704021.086281,8199.8540854,765611.690769,131671.984553,1061639.96594,423822.77519,0.0,102496.285523
523120,138041.269058,59688.6424928,704021.086281,8199.8540854,765611.690769,131671.984553,1061639.96594,423822.77519,0.0,102496.285523
524,1467031.52474,634340.156416,7481973.57722,87143.8267966,8136526.80633,1399342.04882,11282562.8784,4504170.21193,0.0,1089277.74322
5242,1467031.52474,634340.156416,7481973.57722,87143.8267966,8136526.80633,1399342.04882,11282562.8784,4504170.21193,0.0,1089277.74322
52421,1467031.52474,634340.156416,7481973.57722,87143.8267966,8136526.80633,1399342.04882,11282562.8784,4504170.21193,0.0,1089277.74322
524210,1467031.52474,634340.156416,7481973.57722,87143.8267966,8136526.80633,1399342.04882,11282562.8784,4504170.21193,0.0,1089277.74322
525,8847580.60936,3825668.07392,45123341.4041,525559.280211,49070913.3274,8439349.37194,68044471.3442,27164384.9203,0.0,6569369.83056
5251,847.733514956,366.557501599,4323.50610907,50.3566156221,4701.74386353,808.618719953,6519.70085527,2602.76345895,0.0,629.446085138
52511,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
525110,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
52512,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
525120,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
52519,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
525190,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
5259,8846732.87584,3825301.51642,45119017.898,525508.923595,49066211.5835,8438540.75322,68037951.6433,27161782.1569,0.0,6568740.38448
52591,8846167.72017,3825057.14475,45116135.5606,525475.352518,49063077.0876,8438001.67408,68033605.1761,27160046.9812,0.0,6568320.75375
525910,8846167.72017,3825057.14475,45116135.5606,525475.352518,49063077.0876,8438001.67408,68033605.1761,27160046.9812,0.0,6568320.75375
52592,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
525920,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
52599,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
525990,282.577838319,122.185833866,1441.16870302,16.7855385407,1567.24795451,269.539573318,2173.23361842,867.587819648,0.0,209.815361713
53,32097922.1282,98341188.5128,483209050.128,5302303.78632,142003308.171,11433074.1709,24213366.0,209212473.256,0.0,4429600.87179
531,26843381.8312,82242397.5745,404106065.965,4434298.41198,118756878.009,9561440.58949,20249554.6709,174963671.512,0.0,3704459.96742
5312,26843381.8312,82242397.5745,404106065.965,4434298.41198,118756878.009,9561440.58949,20249554.6709,174963671.512,0.0,3704459.96742
53121,26843381.8312,82242397.5745,404106065.965,4434298.41198,118756878.009,9561440.58949,20249554.6709,174963671.512,0.0,3704459.96742
531210,26843381.8312,82242397.5745,404106065.965,4434298.41198,118756878.009,9561440.58949,20249554.6709,174963671.512,0.0,3704459.96742
532,4895551.19017,14998924.8695,73698684.6378,808703.426598,21658238.8588,1743763.96208,3693004.55854,31908930.689,0.0,675599.42769
5321,1223887.79754,3749731.21736,18424671.1594,202175.856649,5414559.7147,435940.99052,923251.139636,7977232.67224,0.0,168899.856923
53211,611943.898771,1874865.60868,9212335.57972,101087.928325,2707279.85735,217970.49526,461625.569818,3988616.33612,0.0,84449.9284613
532111,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
532112,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
53212,611943.898771,1874865.60868,9212335.57972,101087.928325,2707279.85735,217970.49526,461625.569818,3988616.33612,0.0,84449.9284613
532120,611943.898771,1874865.60868,9212335.57972,101087.928325,2707279.85735,217970.49526,461625.569818,3988616.33612,0.0,84449.9284613
5322,1223887.79754,3749731.21736,18424671.1594,202175.856649,5414559.7147,435940.99052,923251.139636,7977232.67224,0.0,168899.856923
53221,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
532210,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
53222,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
532220,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
53223,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
532230,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
53229,305971.949386,937432.804341,4606167.78986,50543.9641624,1353639.92868,108985.24763,230812.784909,1994308.16806,0.0,42224.9642307
532291,101990.649795,312477.601447,1535389.26329,16847.9880541,451213.309558,36328.4158767,76937.5949697,664769.389353,0.0,14074.9880769
532292,101990.649795,312477.601447,1535389.26329,16847.9880541,451213.309558,36328.4158767,76937.5949697,664769.389353,0.0,14074.9880769
532299,101990.649795,312477.601447,1535389.26329,16847.9880541,451213.309558,36328.4158767,76937.5949697,664769.389353,0.0,14074.9880769
5323,1223887.79754,3749731.21736,18424671.1594,202175.856649,5414559.7147,435940.99052,923251.139636,7977232.67224,0.0,168899.856923
53231,1223887.79754,3749731.21736,18424671.1594,202175.856649,5414559.7147,435940.99052,923251.139636,7977232.67224,0.0,168899.856923
532310,1223887.79754,3749731.21736,18424671.1594,202175.856649,5414559.7147,435940.99052,923251.139636,7977232.67224,0.0,168899.856923
5324,1223887.79754,3749731.21736,18424671.1594,202175.856649,5414559.7147,435940.99052,923251.139636,7977232.67224,0.0,168899.856923
53241,407962.599181,1249910.40579,6141557.05315,67391.9522165,1804853.23823,145313.663507,307750.379879,2659077.55741,0.0,56299.9523075
532411,203981.29959,624955.202894,3070778.52657,33695.9761082,902426.619117,72656.8317534,153875.189939,1329538.77871,0.0,28149.9761538
532412,203981.29959,624955.202894,3070778.52657,33695.9761082,902426.619117,72656.8317534,153875.189939,1329538.77871,0.0,28149.9761538
53242,407962.599181,1249910.40579,6141557.05315,67391.9522165,1804853.23823,145313.663507,307750.379879,2659077.55741,0.0,56299.9523075
532420,407962.599181,1249910.40579,6141557.05315,67391.9522165,1804853.23823,145313.663507,307750.379879,2659077.55741,0.0,56299.9523075
53249,407962.599181,1249910.40579,6141557.05315,67391.9522165,1804853.23823,145313.663507,307750.379879,2659077.55741,0.0,56299.9523075
532490,407962.599181,1249910.40579,6141557.05315,67391.9522165,1804853.23823,145313.663507,307750.379879,2659077.55741,0.0,56299.9523075
533,358989.10685,1099866.06889,5404299.52552,59301.9477366,1588191.30305,127869.619372,270806.77059,2339871.05509,0.0,49541.4766824
5331,358989.10685,1099866.06889,5404299.52552,59301.9477366,1588191.30305,127869.619372,270806.77059,2339871.05509,0.0,49541.4766824
53311,358989.10685,1099866.06889,5404299.52552,59301.9477366,1588191.30305,127869.619372,270806.77059,2339871.05509,0.0,49541.4766824
