ER30001,ER30002,ER33501,ER33502,ER33503,ER33504,ER33537O,ER33601,ER33602,ER33603,ER33604,ER33628O
691,171,2378,1,10,36,5.2,1762,1,10,38,9.45
691,172,38,2,20,36,0,4330,2,20,38,999
691,175,4469,2,20,28,15.31,1025,2,20,30,19.54
691,176,4317,2,20,36,14.58,4041,2,20,38,0
692,1,5104,1,10,64,999,3143,1,10,66,0
692,2,5104,2,20,63,0,3143,2,20,65,0
692,4,2727,1,10,33,20.83,6328,1,10,35,21.15
692,5,1811,2,20,39,6.67,6327,2,20,41,12.5
692,6,0,0,0,0,0,6993,2,20,40,0
692,7,3684,2,20,34,0,0,0,0,0,0
692,32,1811,3,30,16,0,6327,3,30,18,6
692,33,1811,4,30,14,0,6327,4,30,16,0
692,34,0,0,0,0,0,6993,3,30,13,0
692,35,0,0,0,0,0,6993,4,30,12,0
692,36,0,0,0,0,0,6993,5,30,8,0
692,37,0,0,0,0,0,6993,6,30,8,0
692,38,3684,3,30,6,0,0,0,0,0,0
692,39,3684,4,30,4,0,0,0,0,0,0
692,171,1811,1,10,40,32.05,6327,1,10,42,32.5
692,172,1811,71,30,21,0,0,0,0,0,0
692,173,0,0,0,0,0,6993,1,10,42,36.36
692,174,3684,1,10,34,999,0,0,0,0,0
692,175,2727,2,20,29,16.2,6328,2,20,32,12
694,2,1854,2,20,60,0,4375,1,10,62,0
694,3,1407,2,22,40,6.12,4565,1,10,42,999
694,5,2992,1,10,35,8.93,4069,1,10,37,21.15
694,30,3965,1,10,28,999,6562,1,10,31,15
694,35,3965,0,0,0,0,6562,2,30,1,0
694,170,1854,1,10,62,8,4375,71,10,64,0
694,174,2992,2,20,34,8.93,4069,2,20,36,0
694,175,1407,1,10,36,999,4565,71,10,38,0
694,176,3965,2,20,28,999,6562,71,20,31,10.42
694,177,3965,3,33,8,0,6562,72,33,10,0
698,2,1538,1,10,68,0,3445,1,10,70,0
698,4,2678,1,10,44,20.83,3874,1,10,46,20.41
698,6,6660,1,10,38,999,4383,1,10,40,999
698,7,592,2,20,36,3.13,3492,2,20,39,0
698,30,4041,1,10,26,12.5,4248,1,10,28,7.91
698,32,5002,1,10,21,999,4074,1,10,23,9.47
698,33,6660,3,30,14,0,4383,3,30,16,0
698,34,592,3,30,12,0,3492,3,30,14,0
698,35,592,4,30,10,0,3492,4,30,12,0
698,36,6660,4,30,10,0,4383,4,30,12,0
698,37,5002,0,0,0,0,4074,3,30,1,0
698,170,3077,2,20,44,0,4250,2,20,46,0
698,171,6660,2,20,34,12.02,4383,2,20,36,15
698,172,592,1,10,40,15.31,3492,1,10,42,12.8
698,173,2678,2,20,53,5.55,3874,2,20,56,3.33
698,175,3077,1,10,35,14.71,4250,1,10,37,20
698,176,3077,3,30,10,0,4250,3,30,12,0
698,177,5002,2,20,21,0,4074,2,20,23,0
699,1,190,1,10,56,8.41,975,1,10,58,999
699,2,188,71,10,53,0,0,0,0,0,0
699,4,4819,2,22,32,9.16,2875,2,20,34,0
699,5,270,1,10,31,15.19,2164,1,10,33,22.05
699,31,188,1,10,28,0,3008,1,10,30,6.41
699,32,6688,3,30,15,0,2875,10,33,17,0
699,33,4819,3,35,13,0,2875,3,33,15,0
699,34,4819,4,35,12,0,2875,4,33,14,0
699,35,270,3,30,4,0,2164,3,30,6,0
699,36,270,4,30,2,0,2164,4,30,4,0
699,37,270,5,30,1,0,2164,5,30,2,0
699,38,270,0,0,0,0,2164,6,30,1,0
699,173,190,2,22,57,0,975,2,20,59,0
699,174,270,2,20,31,0,2164,2,20,33,12.5
699,175,4819,1,10,49,11.54,2875,1,10,51,13.94
699,176,4819,5,30,13,0,2875,5,30,15,0
699,177,4819,6,30,11,0,2875,6,30,13,0
699,178,4819,7,30,10,0,2875,7,30,12,0
699,179,4819,8,30,9,0,2875,8,30,11,0
699,180,4819,9,30,8,0,2875,9,30,10,0
699,181,6688,1,10,37,11.36,1706,1,10,39,9.33
699,182,6688,2,20,34,0,1706,2,20,35,0
699,183,6688,4,30,14,0,1706,3,30,16,0
699,184,6688,5,30,11,0,1706,4,30,12,0
699,185,6688,6,30,6,0,1706,5,30,8,0
699,186,190,0,0,0,0,975,3,33,35,0
700,1,5293,1,10,56,19.6,4331,1,10,58,19.2
700,2,2515,2,22,51,0,3093,2,22,53,0
700,3,5797,1,10,35,15.11,2705,1,10,37,20
700,4,5293,4,30,32,18,4331,4,30,34,35
700,30,5797,2,40,29,0,6612,1,10,31,13.46
700,31,0,0,0,0,0,2705,2,30,10,0
700,32,4974,2,30,7,0,4780,3,33,9,0
700,34,4974,3,30,3,0,4780,4,33,5,0
700,173,5293,3,40,53,0,4331,3,40,55,0
700,176,4974,1,10,28,0,4780,2,20,30,7
700,177,2515,1,10,49,0,3093,1,10,51,0
700,178,5293,2,20,57,6.96,4331,2,20,59,15
700,179,4974,0,0,0,0,4780,1,10,39,9
700,180,4974,0,0,0,0,4780,5,30,11,0
700,181,4974,0,0,0,0,4780,6,30,9,0
702,1,4972,1,10,50,26.09,2021,1,10,52,28.06
702,2,4972,2,20,51,21.28,2021,2,20,53,23.81
702,30,0,0,0,0,0,4258,1,10,31,15.98
702,31,6421,1,10,23,2.44,2735,1,10,25,6.25
702,32,0,0,0,0,0,4258,2,30,7,0
702,173,6421,0,0,0,0,2735,2,88,28,0
703,1,116,1,10,68,0,1246,1,10,70,0
703,2,212,2,20,39,21.68,1946,2,20,41,24.36
703,170,212,1,10,39,21.26,1946,1,10,41,27.78
704,1,4810,1,10,71,0,1618,1,10,73,0
704,2,4810,2,20,69,0,1618,2,20,70,0
704,3,5336,2,20,36,0,1771,1,10,38,0
704,30,5336,3,30,13,0,1771,2,30,15,0
704,31,5336,4,30,11,0,1771,3,30,13,0
704,170,5336,1,10,37,8,4244,1,10,39,9.62
706,4,3185,2,20,43,11.54,1877,2,20,46,11.45
706,5,624,2,20,40,9.69,1723,2,20,43,11.25
706,6,2381,1,10,38,15.69,1517,1,10,40,34.24
706,7,3297,1,10,33,14.96,4577,1,10,35,16.24
706,30,3297,4,30,3,0,4577,4,30,6,0
706,170,3297,2,20,29,11.54,4577,2,20,31,13.74
706,171,3297,3,30,6,0,4577,3,30,8,0
706,172,3185,1,10,44,14.42,1877,1,10,47,13.74
706,173,3185,3,30,20,11.54,7173,1,10,22,8.33
706,174,3185,4,30,17,0,1877,3,30,19,8.75
706,175,624,1,10,45,999,1723,1,10,47,25
706,176,624,3,30,15,0,1723,3,30,17,0
706,177,624,4,30,6,0,1723,4,30,9,0
706,178,2381,2,20,36,8.5,1517,2,20,38,10.87
706,179,3185,0,0,0,0,7173,2,20,21,12.5
707,2,1588,1,10,66,14.23,677,1,10,68,17.5
707,3,358,1,10,38,9.21,676,1,10,40,11.57
707,30,358,3,30,7,0,676,3,30,9,0
707,32,358,4,30,2,0,676,4,30,4,0
707,33,358,0,0,0,0,676,5,30,1,0
707,171,358,2,20,32,0,676,2,20,34,0
709,1,3421,81,10,66,0,0,0,0,0,0
709,2,3421,1,10,62,0,5455,1,10,64,0
709,3,1712,1,10,43,17.31,5248,1,10,45,0
709,4,2054,1,10,39,999,6394,1,10,42,0
709,5,6842,2,20,44,0,4881,2,20,46,0
709,6,1894,2,20,37,15,2097,2,20,39,0
709,7,3266,2,20,33,18.14,6196,2,20,35,18.38
709,30,5445,1,10,24,8.93,4222,2,22,26,0
709,31,6842,3,33,21,0,6103,1,10,23,999
709,32,6971,1,10,22,3.67,5322,1,10,23,0
709,33,1894,4,33,20,0,2097,3,33,22,0
709,34,3267,2,22,19,999,6055,2,22,22,0
709,35,3267,3,48,18,0,5248,3,30,20,0
709,36,0,0,0,0,0,6394,5,30,18,0
709,38,3266,3,30,6,0,6196,3,30,9,0
709,39,3266,4,30,3,0,6196,4,30,6,0
709,40,3267,4,30,2,0,6055,3,30,4,0
709,41,6842,0,0,0,0,6103,3,30,1,0
709,42,5445,0,0,0,0,4222,3,30,1,0
709,43,3267,0,0,0,0,6055,4,30,2,0
709,170,1712,2,20,42,0,5248,2,20,45,0
709,172,1712,3,30,22,0,6551,1,10,24,0
709,173,5325,1,10,41,16,5456,1,10,43,17
709,176,1894,1,10,49,15.31,2097,1,10,52,0
709,177,3266,1,10,39,15.31,6196,1,10,42,15
709,178,1894,3,30,21,7.14,2097,71,30,23,0
709,179,6842,1,10,40,19,4881,1,10,42,16.89
709,181,3267,1,10,25,0,6055,1,10,28,6.16
709,182,6842,0,0,0,0,6103,2,88,21,0
709,183,2054,0,0,0,0,6394,2,22,35,0
709,184,2054,0,0,0,0,6394,3,35,17,0
709,185,2054,0,0,0,0,6394,4,35,13,0
709,186,5445,0,0,0,0,4222,1,10,29,11.06
709,187,1712,0,0,0,0,6551,2,20,30,999
709,188,1712,0,0,0,0,6551,3,33,7,0
709,189,1712,0,0,0,0,6551,4,33,6,0
711,1,1184,1,10,72,0,1463,1,10,74,0
711,2,1184,2,20,70,0,1463,2,20,72,0
711,3,1743,2,20,37,13.71,3628,2,20,40,14.05
711,4,6948,1,10,36,16.92,4089,1,10,38,29.48
711,30,1743,3,30,12,0,3628,3,30,14,0
711,31,1743,4,30,9,0,3628,4,30,11,0
711,170,1743,1,10,44,9.31,3628,1,10,46,10.42
711,172,6948,0,0,0,0,4089,2,22,33,23.15
712,1,2154,1,10,72,0,1213,1,10,74,4.8
712,2,2154,2,20,65,7.21,1213,2,20,67,7
712,4,0,0,0,0,0,7063,1,10,44,14.22
712,6,4547,2,20,41,17.39,1384,2,20,43,18.52
712,30,4547,51,30,19,2.78,1384,52,30,21,0
712,32,4547,3,30,18,0,1384,51,30,20,4.44
712,34,0,0,0,0,0,7063,2,30,14,0
712,170,4547,1,10,43,22,1384,1,10,45,24
712,172,0,0,0,0,0,7201,1,10,46,10.5
713,2,1261,1,10,75,0,3148,1,10,77,0
713,4,2413,2,20,47,7,3149,2,20,49,8.44
713,5,5383,1,10,44,999,5943,1,10,46,8.52
713,6,1263,1,10,42,16.9,3145,1,10,44,18
713,7,4331,2,20,38,6.54,6158,2,20,41,5.2
713,31,6296,1,10,27,6.09,3147,1,10,29,8.65
713,33,4566,2,20,23,10.42,4136,2,20,25,9.5
713,36,4331,3,30,11,0,6158,3,30,14,0
713,37,1263,3,30,8,0,3145,3,30,11,0
713,38,4331,4,30,7,0,6158,4,30,10,0
713,39,4566,3,30,4,0,4136,3,30,6,0
713,40,6296,0,0,0,0,3147,4,30,1,0
713,175,4331,1,10,38,11.67,6158,1,10,40,14.35
713,176,1263,2,20,36,4.46,3145,2,20,39,4.9
713,182,2413,1,10,54,10.22,3149,1,10,56,10.89
713,183,3613,2,20,28,8.06,3710,2,20,30,0
713,184,3613,3,33,6,0,3710,3,33,8,0
713,185,4566,1,10,27,7.99,4136,1,10,30,9.5
713,186,5383,2,22,35,15,5943,2,20,37,11
713,187,5383,71,35,14,0,0,0,0,0,0
713,188,5383,72,35,11,0,0,0,0,0,0
713,189,5383,73,35,7,0,0,0,0,0,0
713,190,3613,1,10,32,12.5,3710,1,10,34,13.73
713,191,6296,2,22,23,0,3147,2,20,25,5.95
713,192,6296,3,35,2,0,3147,3,33,4,0
713,193,3613,0,0,0,0,3710,4,30,1,0
717,2,1048,1,10,69,999,3851,1,10,71,6.38
717,3,839,1,10,42,21.6,4234,1,10,45,27.78
717,4,938,1,10,36,13.74,4545,1,10,38,12.24
717,21,579,2,20,50,21.88,3527,2,20,52,25
717,30,579,51,30,20,0,3527,51,30,22,0
717,31,579,3,30,16,0,3527,3,30,18,0
717,33,938,4,30,2,0,4545,4,30,5,0
717,170,579,1,10,51,15.03,3527,1,10,54,23.92
717,176,938,2,20,35,21.63,4545,2,20,37,25.51
717,177,938,3,33,15,0,4545,3,33,17,0
718,2,898,1,10,65,10.26,1581,1,10,67,9.62
719,1,303,1,10,55,21.63,2496,1,10,57,27.08
719,2,303,2,20,51,18.75,2496,2,20,53,27.63
719,30,1413,1,10,28,16.52,2376,1,10,30,18.88
719,31,5311,2,20,25,12.82,3964,2,20,27,20.83
719,32,1413,2,30,1,0,2376,2,30,3,0
719,33,5311,3,30,1,0,3964,3,30,2,0
719,172,1413,71,20,27,0,0,0,0,0,0
719,173,1413,72,33,5,0,0,0,0,0,0
719,174,5311,1,10,32,999,3964,1,10,34,17.5
722,1,1221,1,10,82,0,1518,1,10,84,0
722,3,3027,1,10,48,10,1403,1,10,50,11.7
722,30,4237,1,10,26,10.94,7133,1,10,28,12.02
722,32,3474,1,10,22,12.5,1515,1,10,24,11.54
722,34,4237,3,30,4,0,7133,3,30,6,0
722,35,3474,2,30,2,0,1515,2,30,4,0
722,36,4237,4,30,1,0,7133,4,30,3,0
722,37,3474,3,30,1,0,1515,3,30,3,0
722,173,3027,2,20,60,20.83,1403,2,20,62,25.17
722,178,4237,2,20,26,0,7133,2,20,28,0
722,179,6506,1,10,25,8,3972,1,10,27,7.5
725,1,6379,1,10,69,0,0,0,0,0,0
725,2,6379,81,20,70,0,0,0,0,0,0
725,3,0,0,0,0,0,7151,2,20,48,25
725,30,0,0,0,0,0,7199,1,10,30,11.83
725,31,3194,3,33,6,0,2956,3,33,8,0
725,174,0,0,0,0,0,7151,71,10,55,0
725,177,3194,2,20,27,6.25,2956,2,20,29,5.45
725,178,3194,1,10,25,5.76,2956,1,10,27,8.04
725,179,0,0,0,0,0,7151,1,10,41,26.04
726,2,677,1,10,78,0,0,0,0,0,0
726,3,789,1,10,48,13.06,5649,1,10,50,20.41
727,3,4545,2,20,40,25,5107,2,20,42,24.52
727,30,4545,3,33,12,0,5107,3,33,14,0
727,31,4545,4,30,1,0,5107,4,30,2,0
727,171,4545,1,10,45,12.98,5107,1,10,47,15.38
727,172,4545,71,30,17,0,0,0,0,0,0
728,1,5171,2,20,72,12.77,1985,2,20,74,999
728,2,4818,1,10,51,17.56,1986,1,10,53,0
728,3,5502,2,20,40,0,6866,2,20,43,0
728,30,5982,2,20,23,0,2241,1,10,25,0
728,31,5502,3,30,17,0,6866,3,30,19,0
728,32,5502,4,30,15,0,6866,4,30,17,0
728,33,5982,3,30,5,0,2241,2,30,7,0
728,34,5982,4,30,1,0,2241,3,30,3,0
728,170,5171,1,10,81,999,1985,1,10,83,999
728,172,5502,1,10,45,25.53,6866,1,10,47,23.51
728,174,5982,1,10,23,9.72,7126,1,10,25,8.01
728,179,5171,71,30,54,0,0,0,0,0,0
728,180,5982,0,0,0,0,2241,4,98,23,5.71
728,181,5982,0,0,0,0,7126,2,20,23,0
728,182,5982,0,0,0,0,7126,3,33,2,0
729,1,3476,1,10,72,6.25,4829,1,10,74,0
729,2,3476,2,20,57,0,4829,2,20,59,0
729,3,2452,1,10,48,10,4977,1,10,50,16.83
729,4,3475,2,20,46,999,4831,2,20,49,8.33
729,5,2450,2,22,36,19.5,4976,2,22,38,22.6
729,6,1375,1,10,31,10.46,4321,1,10,33,10.59
729,30,1086,1,10,25,13.33,4830,1,10,28,15.45
729,31,2452,4,30,11,0,4977,4,30,13,0
729,32,2452,5,30,8,0,4977,5,30,10,0
729,33,1375,3,30,7,0,4321,3,30,9,0
729,36,3475,3,30,17,0,4831,5,30,19,0
729,37,3475,4,30,15,0,4831,3,30,18,0
729,38,3475,5,30,15,0,4831,4,30,18,0
729,39,1375,4,30,6,0,4321,4,30,8,0
729,40,1373,3,30,6,0,4830,3,30,7,0
729,41,1375,5,30,4,0,4321,5,30,6,0
729,42,1373,4,30,4,0,4830,4,30,5,0
729,43,1375,6,30,3,0,4321,6,30,5,0
729,44,1086,0,0,0,0,4830,5,30,1,0
729,170,3475,1,10,42,999,4831,1,10,44,15.45
729,171,2452,2,20,40,999,4977,2,20,43,14.96
729,172,2452,3,30,16,0,4977,3,30,18,0
729,177,1375,2,20,32,5,4321,71,20,34,6.15
729,178,1373,1,10,23,1.25,7253,2,22,26,10.42
729,179,2450,1,10,40,15,4976,1,10,42,12.98
729,180,2450,3,30,17,0,4976,71,30,19,0
729,181,2450,4,30,15,0,4976,72,30,17,0
729,182,2450,5,30,14,0,4976,3,30,16,0
729,183,1086,2,22,22,7.69,4830,2,20,24,9.09
729,184,1373,71,10,24,0,0,0,0,0,0
729,185,1373,2,30,3,0,7253,3,35,5,0
729,186,3476,71,95,35,0,0,0,0,0,0
729,187,2452,0,0,0,0,4977,6,57,74,0
729,188,1375,0,0,0,0,4321,2,88,29,0
729,189,1375,0,0,0,0,4321,7,83,5,0
729,190,1375,0,0,0,0,4321,8,83,7,0
729,191,1373,0,0,0,0,7253,1,10,36,10.94
729,192,1373,0,0,0,0,7253,4,30,2,0
731,1,6954,1,10,56,25.51,7159,1,10,58,26.53
731,2,2027,1,10,53,19.6,3704,1,10,55,22
731,3,889,1,10,59,17.86,1125,1,10,61,17.19
731,4,681,1,10,58,10.94,4134,1,10,60,15
731,30,3917,1,10,28,999,3703,1,10,30,5.77
731,31,2027,2,30,23,7.41,6673,1,10,26,7.69
731,32,3918,1,10,26,50,2708,1,10,28,8.79
731,170,889,2,20,44,17.86,1125,2,20,46,15.28
731,173,681,2,50,88,0,4134,2,50,91,0
732,1,312,1,10,72,0,991,1,10,74,0
732,4,1896,1,10,45,5.68,3883,1,10,47,5.29
733,1,1165,1,10,71,6.67,0,0,0,0,0
733,2,1165,2,20,68,8.68,0,0,0,0,0
733,3,1895,1,10,41,16,5006,1,10,43,17.01
733,5,1626,2,20,38,999,3444,2,20,40,39.47
733,171,1895,2,20,41,18.75,5006,2,20,44,17.64
733,172,1626,1,10,65,0,3444,1,10,67,0
733,174,1895,3,30,2,0,5006,3,30,4,0
733,175,1895,4,38,1,0,5006,4,30,2,0
734,1,1997,1,10,61,26.79,1087,1,10,63,0
734,2,1997,2,20,60,24.69,1087,2,20,62,28.85
734,4,2059,1,10,37,48.08,2154,1,10,39,16.36
734,5,1627,2,20,33,24.04,2062,2,20,36,0.02
734,6,3004,1,10,31,36.06,6452,1,10,33,87.5
734,30,2059,3,30,11,0,2154,3,30,13,0
734,31,2059,4,30,10,0,2154,4,30,12,0
734,32,3004,3,30,5,0,6452,3,30,8,0
734,33,3004,4,30,2,0,6452,4,30,5,0
734,34,2059,6,30,1,0,2154,5,30,3,0
734,35,3004,5,30,1,0,6452,5,30,3,0
734,36,1627,3,30,1,0,2062,3,30,4,0
734,37,1627,4,30,1,0,2062,4,30,2,0
734,38,1627,5,30,1,0,2062,5,30,2,0
734,171,3004,2,20,32,0,6452,2,20,34,0
734,172,1627,1,10,38,23.2,2062,1,10,40,21.57
734,173,2059,2,20,36,4.69,2154,2,20,38,0
734,174,2059,5,33,14,0,2154,71,33,16,0
736,4,1120,1,10,48,7.69,4606,1,10,50,7.21
736,7,1280,1,10,47,13.89,4146,1,10,49,8.2
736,30,2534,1,10,26,8.65,3590,1,10,28,13.46
736,31,2534,2,40,23,0,3590,2,40,25,10.58
736,170,1120,2,20,46,8.8,4606,2,20,48,8.14
737,3,1397,1,10,45,999,7390,1,10,48,22.34
737,4,1592,2,20,43,15.38,7204,2,20,45,25
737,30,1592,3,30,13,0,7204,3,30,15,0
737,31,1592,4,30,9,0,7204,4,30,12,0
737,32,1592,5,30,6,0,7204,5,30,8,0
737,170,1592,1,10,38,122.31,7204,1,10,41,365.38
737,171,1397,2,20,34,999,7390,2,20,37,11.73
738,1,1004,1,10,57,999,3866,1,10,59,10
738,2,1004,2,20,56,0,3866,2,20,58,0
738,3,2034,1,10,33,16.35,5589,1,10,35,19.71
738,30,6771,1,10,27,9.62,4359,1,10,29,15.38
738,172,6771,2,20,26,0,4359,2,20,28,9.62
738,173,2034,0,0,0,0,5589,2,22,32,999
741,1,530,1,10,88,2.31,20,1,10,90,10.38
745,1,6286,1,10,63,14.03,351,1,10,65,22.27
745,170,6286,2,20,63,9.72,351,2,20,65,10.71
749,1,4085,1,10,52,54.95,5122,1,10,54,40
749,2,3051,1,10,51,15.11,1635,1,10,53,18.75
749,3,3622,1,10,32,13.5,5121,1,10,34,6
749,30,5259,2,22,22,7.24,2176,2,22,24,999
749,31,3532,1,10,21,5.33,3019,2,22,23,999
749,32,4085,3,30,16,0,5122,51,30,18,0
749,33,4085,4,30,14,0,5122,3,30,16,0
749,34,4085,5,30,10,0,5122,4,30,12,0
749,35,3622,72,30,6,0,4150,3,33,9,0
749,36,3532,3,30,1,0,3019,3,35,3,0
749,37,3532,0,0,0,0,3019,4,30,1,0
749,170,3801,1,10,52,7.14,1951,1,10,54,2.58
749,171,4085,2,20,44,18.75,5122,2,20,46,15
749,173,3622,71,20,28,14,4150,2,20,30,18.5
749,175,3622,2,88,23,0,5121,71,88,25,9.5
749,176,3801,2,20,49,0,1951,2,20,51,7.2
749,177,3801,3,33,14,0,1951,3,33,16,0
749,178,3532,2,88,23,0,3019,1,10,25,999
749,179,5259,1,10,31,13.5,2176,1,10,33,14.42
749,180,3622,0,0,0,0,5121,2,88,22,0
749,181,3622,0,0,0,0,4150,1,10,32,0
750,1,3605,1,10,65,23.64,2356,1,10,67,32.5
750,2,3605,2,20,61,0,2356,2,20,63,0
750,3,3376,2,22,40,16.15,5059,2,20,42,17.6
750,4,1473,1,10,36,16,5642,1,10,39,17.65
750,5,2722,1,10,32,13.85,6468,1,10,34,17.48
750,30,2976,1,10,28,12.5,2869,1,10,30,15.87
750,31,1473,3,30,13,0,5642,3,30,16,0
750,32,1473,4,30,4,0,5642,4,30,7,0
750,33,2722,3,30,4,0,6468,3,30,6,0
750,34,2976,4,30,2,0,2869,4,30,5,0
750,35,1473,5,30,1,0,5642,5,30,2,0
750,170,1473,2,20,38,10.63,5642,2,20,40,9.1
750,172,3376,3,35,9,0,5059,3,33,11,0
750,173,2722,2,20,36,10,6468,2,20,38,8.75
750,174,2976,2,20,28,5.56,2869,2,20,30,4.81
750,175,2976,3,33,9,0,2869,3,33,11,0
750,176,3376,1,10,39,16.15,5059,1,10,42,18.23
751,1,119,1,10,66,999,3957,1,10,68,40
751,2,119,2,20,62,0,3957,2,20,64,0
751,3,362,1,10,42,17.09,1949,1,10,44,16.83
751,4,366,2,20,41,23.81,2172,2,20,43,17.39
751,5,3696,1,10,40,24.74,3362,1,10,42,23.08
751,30,4184,2,20,25,7.02,3018,2,20,27,5.11
751,31,2753,1,10,24,999,3364,2,20,26,7.21
751,32,4861,1,10,22,7.35,2175,2,22,24,9.13
751,33,366,51,30,19,7.69,2172,51,30,21,0
751,34,3696,3,30,15,0,3362,3,30,17,0
751,35,3332,6,33,13,0,3017,5,33,15,0
751,36,366,3,30,11,0,2172,3,30,13,0
751,37,2753,2,30,5,0,3364,3,33,8,0
751,38,2753,3,30,3,0,3364,4,33,5,0
751,39,4184,3,30,2,0,3018,3,30,4,0
751,40,2753,4,30,1,0,3364,5,33,3,0
751,41,4861,0,0,0,0,2175,3,30,1,0
751,170,362,2,20,43,17.5,1949,2,20,45,18.27
751,171,366,1,10,42,36.17,2172,1,10,44,36
751,172,3332,2,20,36,17.5,3017,2,20,38,19
751,176,3332,3,33,6,0,3017,3,33,8,0
751,177,3332,4,33,8,0,3017,4,33,10,0
751,178,4184,1,10,27,8.89,3018,1,10,29,9.5
751,179,6748,1,10,23,999,6121,1,10,25,0
751,180,3696,2,20,38,18.75,3362,2,20,40,10.58
751,181,3696,4,33,15,0,3362,4,33,17,0
751,182,3696,5,33,12,0,3362,5,33,14,0
751,183,4861,2,88,23,0,2175,1,10,25,0
751,184,3332,1,10,55,52.08,3017,1,10,57,20.3
751,185,3332,5,30,19,0,3017,71,30,21,6.01
751,186,2753,0,0,0,0,3364,1,10,26,0
751,187,6748,0,0,0,0,6121,2,20,28,0
754,2,1566,1,10,52,0,0,0,0,0,0
757,1,2500,1,10,56,21.15,5098,1,10,59,17.63
759,21,552,1,10,50,0,2318,1,10,52,31.25
759,30,552,3,30,18,0,2318,3,30,21,0
759,31,552,4,30,14,0,2318,4,30,16,0
759,171,552,2,20,48,0,2318,2,20,50,15.11
760,1,0,0,0,0,0,4999,1,10,80,0
760,2,0,0,0,0,0,4999,2,20,73,0
760,3,3527,1,10,42,44.5,6120,1,10,44,32.5
760,4,3387,1,10,39,73.82,4505,1,10,42,57.78
760,6,4631,2,20,36,25.53,5945,2,20,39,12.99
760,30,3527,5,30,4,0,6120,5,30,6,0
760,170,4631,1,10,43,11.26,5945,1,10,45,15.36
760,171,3387,2,20,36,22.68,4505,2,20,39,15
760,172,3387,3,30,10,0,4505,3,30,12,0
760,173,3387,4,30,6,0,4505,4,30,8,0
760,174,3527,2,20,38,5,6120,2,20,40,26.67
760,175,3527,3,30,8,0,6120,3,30,10,0
760,176,3527,4,30,6,0,6120,4,30,8,0
762,1,1720,1,10,62,0,2883,1,10,64,0
762,2,1720,2,20,59,0,2883,2,20,61,999
762,3,1998,1,10,38,10.71,3920,1,10,41,999
762,4,1624,2,20,33,7.94,2780,2,20,35,18.89
762,30,2482,2,20,30,14.06,3960,2,20,32,17.12
762,31,1624,3,30,10,0,2780,3,30,12,0
762,170,1624,1,10,34,54.56,2780,1,10,36,59.69
762,172,2482,1,10,32,13.89,3960,1,10,34,16.73
762,173,1998,2,22,37,11.06,3920,2,22,39,999
762,174,1998,3,35,11,0,3920,3,35,13,0
762,175,1998,4,35,8,0,3920,4,35,10,0
762,176,1998,5,35,5,0,3920,5,35,7,0
769,1,652,1,10,56,27.45,5417,1,10,58,39.23
769,2,653,1,10,54,7.65,5153,2,20,56,19.23
769,3,4682,2,20,34,9.16,7136,2,20,36,9.62
769,4,2451,2,20,31,4.58,4832,2,20,33,0
769,30,3104,1,10,27,13.74,5682,1,10,29,15.63
769,31,2712,1,10,21,6,5685,1,10,24,9
769,32,3480,1,10,20,6.67,5684,1,10,22,6.54
769,33,2451,3,30,14,0,4832,3,30,16,0
769,34,4682,3,30,13,0,7136,3,30,15,0
769,35,4682,4,30,10,0,7136,4,30,12,0
769,36,652,3,30,9,0,5417,3,30,12,0
769,37,652,5,30,7,0,5417,5,30,10,0
769,38,2451,4,30,7,0,4832,4,30,9,0
769,39,4682,5,30,4,0,7136,5,30,7,0
769,40,2712,0,0,0,0,5685,3,30,1,0
769,170,653,2,88,46,0,5153,1,10,48,23.08
769,172,4682,1,10,42,9.62,7136,1,10,44,12.5
769,173,652,2,20,38,0,5417,2,20,40,3.88
769,174,2451,1,10,35,13.33,4832,1,10,37,18.49
769,175,652,4,57,76,0,5417,4,57,78,0
769,176,2712,0,0,0,0,5685,2,20,22,6
769,177,3104,0,0,0,0,5682,2,22,32,14.17
771,2,1973,1,10,52,7.29,1133,1,10,54,7.9
771,3,1975,2,20,33,8,1134,2,20,35,7.5
771,30,3621,2,20,30,8.67,2165,2,20,32,7.5
771,31,3621,3,33,10,0,2165,3,33,12,0
771,32,3621,4,33,8,0,2165,4,33,10,0
771,172,3621,1,10,33,8.73,2165,1,10,35,9
771,173,1975,1,10,34,14.17,1134,1,10,36,10
772,2,5382,1,10,85,0,92,1,10,86,0
772,21,5382,2,30,55,0,92,2,30,57,0
773,1,4320,1,10,59,7.65,0,0,0,0,0
773,2,4320,2,20,57,8.16,0,0,0,0,0
773,3,2607,2,20,35,999,5058,2,20,38,999
773,4,2175,1,10,34,0,3270,2,22,36,14.29
773,30,2607,3,30,18,999,6507,2,20,20,6.25
773,31,2607,4,30,17,0,5058,3,30,19,999
773,32,2607,5,30,15,0,5058,4,30,18,999
773,33,2607,6,30,14,0,5058,5,30,16,0
773,34,2175,3,30,14,0,3270,3,35,16,0
773,35,2607,7,30,12,0,5058,6,30,14,0
773,36,2175,4,30,9,0,3270,4,35,11,0
773,37,2175,5,30,2,0,3270,5,30,4,0
773,38,2607,0,0,0,0,6507,3,30,1,0
773,170,2607,1,10,37,9.62,5058,1,10,40,999
773,172,2175,2,88,30,0,3270,1,10,32,10.58
773,173,2607,0,0,0,0,6507,1,10,26,6.67
