tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
0,63906475228,26010058641,2819824566,55786069293,53839120424,1.38315E+11,16594951266,4544986336,1.35074E+12,4.48732E+11,1671931389,9593556342
0,63906475228,26010058641,2819824566,55786069293,53839120424,1.38315E+11,16594951266,4544986336,1.35074E+12,4.48732E+11,1671931389,9593556342
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,1222675327,4085485066,1.64776E+11,914079093.3,7698548811,756503553,18837347057,391963385.6,1.0754E+11,4061359296,2.04839E+11,429062603.9
0,369532740.3,1234768101,40451044387,276264798.1,2326754926,228640281.6,5693266501,118464240.5,6795269105,1227476499,45368421355,129676845.8
0,184766370.1,617384050.7,20225522193,138132399,1163377463,114320140.8,2846633250,59232120.27,3397634553,613738249.7,22684210678,64838422.89
0,184766370.1,617384050.7,20225522193,138132399,1163377463,114320140.8,2846633250,59232120.27,3397634553,613738249.7,22684210678,64838422.89
0,46191592.54,154346012.7,5056380548,34533099.76,290844365.7,28580035.2,711658312.6,14808030.07,849408638.1,153434562.4,5671052669,16209605.72
0,46191592.54,154346012.7,5056380548,34533099.76,290844365.7,28580035.2,711658312.6,14808030.07,849408638.1,153434562.4,5671052669,16209605.72
0,46191592.54,154346012.7,5056380548,34533099.76,290844365.7,28580035.2,711658312.6,14808030.07,849408638.1,153434562.4,5671052669,16209605.72
0,46191592.54,154346012.7,5056380548,34533099.76,290844365.7,28580035.2,711658312.6,14808030.07,849408638.1,153434562.4,5671052669,16209605.72
0,184766370.1,617384050.7,20225522193,138132399,1163377463,114320140.8,2846633250,59232120.27,3397634553,613738249.7,22684210678,64838422.89
0,92383185.07,308692025.4,10112761097,69066199.51,581688731.4,57160070.4,1423316625,29616060.13,1698817276,306869124.8,11342105339,32419211.45
0,92383185.07,308692025.4,10112761097,69066199.51,581688731.4,57160070.4,1423316625,29616060.13,1698817276,306869124.8,11342105339,32419211.45
0,92383185.07,308692025.4,10112761097,69066199.51,581688731.4,57160070.4,1423316625,29616060.13,1698817276,306869124.8,11342105339,32419211.45
0,92383185.07,308692025.4,10112761097,69066199.51,581688731.4,57160070.4,1423316625,29616060.13,1698817276,306869124.8,11342105339,32419211.45
0,486368399.9,1625166380,58037708422,363611807.9,3062408135,300929784.5,7493314167,155919237.5,40176787042,1615569382,17202017641,170676947.2
0,124531212.8,416112437.2,0,93100249.58,784108094.2,77050957.74,1918610463,39922025.67,0,413655193.3,0,43700633.57
0,41510404.26,138704145.7,0,31033416.53,261369364.7,25683652.58,639536821,13307341.89,0,137885064.4,0,14566877.86
0,41510404.26,138704145.7,0,31033416.53,261369364.7,25683652.58,639536821,13307341.89,0,137885064.4,0,14566877.86
0,41510404.26,138704145.7,0,31033416.53,261369364.7,25683652.58,639536821,13307341.89,0,137885064.4,0,14566877.86
0,41510404.26,138704145.7,0,31033416.53,261369364.7,25683652.58,639536821,13307341.89,0,137885064.4,0,14566877.86
0,41510404.26,138704145.7,0,31033416.53,261369364.7,25683652.58,639536821,13307341.89,0,137885064.4,0,14566877.86
0,41510404.26,138704145.7,0,31033416.53,261369364.7,25683652.58,639536821,13307341.89,0,137885064.4,0,14566877.86
0,195228749.7,652343368.8,58037708422,145954134.1,1229253610,120793508.8,3007823610,62586133.91,40176787042,648491124.5,53148783899,68509892.93
0,195228749.7,652343368.8,58037708422,145954134.1,1229253610,120793508.8,3007823610,62586133.91,40176787042,648491124.5,53148783899,68509892.93
0,195228749.7,652343368.8,58037708422,145954134.1,1229253610,120793508.8,3007823610,62586133.91,40176787042,648491124.5,53148783899,68509892.93
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,166608437.4,556710573.9,0,124557424.2,1049046431,103085318,2566880094,53411077.96,0,553423064.2,0,58466420.65
0,166608437.4,556710573.9,0,124557424.2,1049046431,103085318,2566880094,53411077.96,0,553423064.2,0,58466420.65
0,166608437.4,556710573.9,0,124557424.2,1049046431,103085318,2566880094,53411077.96,0,553423064.2,0,58466420.65
0,366774186.4,1225550584,66287397714,274202487.3,2309385751,226933486.9,5650766390,117579907.6,60568246739,1218313414,1.08936E+11,128708810.9
0,35147149.03,117441768.3,0,26276210.38,221303265.5,21746527.91,541500290.3,11267419.26,0,116748246.5,0,12333877.16
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,4393393.628,14680221.04,0,3284526.298,27662908.18,2718315.989,67687536.29,1408427.408,0,14593530.81,0,1541734.645
0,95232863.83,318214029.9,66287397714,71196635.71,599631672.2,58923246.65,1467220666,30529605.79,60568246739,316334899.7,1.14966E+11,33419223.93
0,32277123.63,107851776.9,30002912966,24130562.93,203232212.5,19970762.62,497282775.5,10347350.91,25565083881,107214886.3,53988714620,11326724.61
0,32277123.63,107851776.9,30002912966,24130562.93,203232212.5,19970762.62,497282775.5,10347350.91,25565083881,107214886.3,53988714620,11326724.61
0,62955740.2,210362253,36284484748,47066072.79,396399459.7,38952484.03,969937890.8,20182254.88,35003162857,209120013.4,61784556287,22092499.32
0,62955740.2,210362253,36284484748,47066072.79,396399459.7,38952484.03,969937890.8,20182254.88,35003162857,209120013.4,61784556287,22092499.32
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,34561231.3,115483964.8,0,25838174.93,217614047.1,21384004.16,532473253.1,11079586.65,0,114802004.2,0,12128266.25
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,5760205.216,19247327.46,0,4306362.488,36269007.85,3564000.693,88745542.19,1846597.776,0,19133667.37,0,2021377.708
0,201832942.3,674410821.4,0,150891466.3,1270836766,124879708.1,3109572180,64703295.85,0,670428263.6,0,70827443.62
0,100916471.1,337205410.7,0,75445733.16,635418382.9,62439854.06,1554786090,32351647.92,0,335214131.8,0,35413721.81
0,100916471.1,337205410.7,0,75445733.16,635418382.9,62439854.06,1554786090,32351647.92,0,335214131.8,0,35413721.81
0,100916471.1,337205410.7,0,75445733.16,635418382.9,62439854.06,1554786090,32351647.92,0,335214131.8,0,35413721.81
0,100916471.1,337205410.7,0,75445733.16,635418382.9,62439854.06,1554786090,32351647.92,0,335214131.8,0,35413721.81
8532672.401,6361433049,1149700723,2.89552E+11,32493620563,89042110833,40062022396,17452338643,877385341.2,2.50416E+12,1.31956E+11,38524225428,199092615.4
625407.3704,466265072.4,84268008,18806162248,2381639519,6526395222,2936370096,1279179688,64308487.81,1.89151E+11,9671771783,7980056683,14592613.33
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
625407.3704,466265072.4,84268008,18806162248,2381639519,6526395222,2936370096,1279179688,64308487.81,1.89151E+11,9671771783,7980056683,14592613.33
625407.3704,466265072.4,84268008,18806162248,2381639519,6526395222,2936370096,1279179688,64308487.81,1.89151E+11,9671771783,7980056683,14592613.33
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
625407.3704,466265072.4,84268008,18806162248,2381639519,6526395222,2936370096,1279179688,64308487.81,1.89151E+11,9671771783,7980056683,14592613.33
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
381904.3555,284724278,51458170.8,7913219764,1454345677,3985336405,1793091323,781129736.2,39269910.71,50134114505,5906057307,787.5130769,8910964.043
381904.3555,284724278,51458170.8,7913219764,1454345677,3985336405,1793091323,781129736.2,39269910.71,50134114505,5906057307,787.5130769,8910964.043
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
381904.3555,284724278,51458170.8,7913219764,1454345677,3985336405,1793091323,781129736.2,39269910.71,50134114505,5906057307,787.5130769,8910964.043
381904.3555,284724278,51458170.8,7913219764,1454345677,3985336405,1793091323,781129736.2,39269910.71,50134114505,5906057307,787.5130769,8910964.043
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
27660.94012,20622286.94,3727062.446,1252002570,105336763.3,288653821.5,129871762.4,56576424.3,2844279.289,16289161378,427769663.2,1890362853,645411.971
9220.313374,6874095.648,1242354.149,417334190,35112254.42,96217940.5,43290587.47,18858808.1,948093.0962,5429720459,142589887.7,630120951,215137.3237
9220.313374,6874095.648,1242354.149,417334190,35112254.42,96217940.5,43290587.47,18858808.1,948093.0962,5429720459,142589887.7,630120951,215137.3237
9220.313374,6874095.648,1242354.149,417334190,35112254.42,96217940.5,43290587.47,18858808.1,948093.0962,5429720459,142589887.7,630120951,215137.3237
9220.313374,6874095.648,1242354.149,417334190,35112254.42,96217940.5,43290587.47,18858808.1,948093.0962,5429720459,142589887.7,630120951,215137.3237
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
2305.078343,1718523.912,310588.5371,104333547.5,8778063.606,24054485.12,10822646.87,4714702.025,237023.2741,1357430115,35647471.93,157530237.8,53784.33091
9220.313374,6874095.648,1242354.149,417334190,35112254.42,96217940.5,43290587.47,18858808.1,948093.0962,5429720459,142589887.7,630120951,215137.3237
4610.156687,3437047.824,621177.0743,208667095,17556127.21,48108970.25,21645293.73,9429404.051,474046.5481,2714860230,71294943.86,315060475.5,107568.6618
4610.156687,3437047.824,621177.0743,208667095,17556127.21,48108970.25,21645293.73,9429404.051,474046.5481,2714860230,71294943.86,315060475.5,107568.6618
4610.156687,3437047.824,621177.0743,208667095,17556127.21,48108970.25,21645293.73,9429404.051,474046.5481,2714860230,71294943.86,315060475.5,107568.6618
4610.156687,3437047.824,621177.0743,208667095,17556127.21,48108970.25,21645293.73,9429404.051,474046.5481,2714860230,71294943.86,315060475.5,107568.6618
27660.94038,20622287.14,3727062.48,0,105336764.2,288653824.2,129871763.6,56576424.83,2844279.315,0,427769667.1,1890361121,645411.977
13830.47019,10311143.57,1863531.24,0,52668382.12,144326912.1,64935881.8,28288212.41,1422139.658,0,213884833.6,945180560.6,322705.9885
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
13830.47019,10311143.57,1863531.24,0,52668382.12,144326912.1,64935881.8,28288212.41,1422139.658,0,213884833.6,945180560.6,322705.9885
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
6915.235095,5155571.784,931765.6201,0,26334191.06,72163456.04,32467940.9,14144106.21,711069.8288,0,106942416.8,472590280.3,161352.9942
3457.617547,2577785.892,465882.81,0,13167095.53,36081728.02,16233970.45,7072053.104,355534.9144,0,53471208.39,236295140.1,80676.49712
3457.617547,2577785.892,465882.81,0,13167095.53,36081728.02,16233970.45,7072053.104,355534.9144,0,53471208.39,236295140.1,80676.49712
11416.37407,8511342.744,1538253.54,982572562.6,43475163.46,119134779.6,53601382.11,23350530.41,1173906.461,8415049056,176551428.5,1776367225,266377.9488
0.457249364,340.8968586,61.61023184,39354.06082,1741.270102,4771.594016,2146.846077,935.2369779,47.01737868,-39354.06082,7071.24941,71147.17677,10.6689871
0.228624682,170.4484293,30.80511592,19677.03041,870.6350512,2385.797008,1073.423039,467.6184889,23.50868934,-19677.03041,3535.624705,35573.58839,5.334493551
0.228624682,170.4484293,30.80511592,19677.03041,870.6350512,2385.797008,1073.423039,467.6184889,23.50868934,-19677.03041,3535.624705,35573.58839,5.334493551
0.228624682,170.4484293,30.80511592,19677.03041,870.6350512,2385.797008,1073.423039,467.6184889,23.50868934,-19677.03041,3535.624705,35573.58839,5.334493551
0.228624682,170.4484293,30.80511592,19677.03041,870.6350512,2385.797008,1073.423039,467.6184889,23.50868934,-19677.03041,3535.624705,35573.58839,5.334493551
0.457249364,340.8968586,61.61023184,39354.06082,1741.270102,4771.594016,2146.846077,935.2369779,47.01737868,-39354.06082,7071.24941,71147.17677,10.6689871
