NAICS,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
[[51512]],217246.4293,2483151232,37336528.19,611367547,215039161.6,3279972472,1024776306,330061449.8,59640543.72,16930566462,1242677601,221519685.2,12766787.38
[[515120]],217246.4293,2483151232,37336528.19,611367547,215039161.6,3279972472,1024776306,330061449.8,59640543.72,16930566462,1242677601,221519685.2,12766787.38
[[5152]],434492.8585,4966302464,74673056.38,1222735094,430078323.2,6559944945,2049552613,660122899.7,119281087.4,33861132925,2485355203,443039370.3,25533574.76
[[51521]],434492.8585,4966302464,74673056.38,1222735094,430078323.2,6559944945,2049552613,660122899.7,119281087.4,33861132925,2485355203,443039370.3,25533574.76
[[515210]],434492.8585,4966302464,74673056.38,1222735094,430078323.2,6559944945,2049552613,660122899.7,119281087.4,33861132925,2485355203,443039370.3,25533574.76
[[517]],4075689.184,46585587860,700458390.1,18047824106,4034279357,61534490454,19225493013,6192174875,1118896728,6.54E+11,23313467915,854132474.2,239513521.2
[[5171]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[51711]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[517110]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[5172]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[51721]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[517210]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[5174]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[51741]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[517410]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[5179]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[51791]],1018922.296,11646396965,175114597.5,4511956026,1008569839,15383622614,4806373253,1548043719,279724182.1,1.64E+11,5828366979,213533118.6,59878380.29
[[517911]],509461.148,5823198483,87557298.76,2255978013,504284919.6,7691811307,2403186627,774021859.4,139862091,81791499691,2914183489,106766559.3,29939190.15
[[517919]],509461.148,5823198483,87557298.76,2255978013,504284919.6,7691811307,2403186627,774021859.4,139862091,81791499691,2914183489,106766559.3,29939190.15
[[518]],46443.4443,530853815.8,7981889.383,961535960.1,45971569.51,701200104.1,219079049.9,70561300.42,12750093.43,26307611036,265662492.8,279539319.1,2729313.345
[[5182]],46443.4443,530853815.8,7981889.383,961535960.1,45971569.51,701200104.1,219079049.9,70561300.42,12750093.43,26307611036,265662492.8,279539319.1,2729313.345
[[51821]],46443.4443,530853815.8,7981889.383,961535960.1,45971569.51,701200104.1,219079049.9,70561300.42,12750093.43,26307611036,265662492.8,279539319.1,2729313.345
[[518210]],46443.4443,530853815.8,7981889.383,961535960.1,45971569.51,701200104.1,219079049.9,70561300.42,12750093.43,26307611036,265662492.8,279539319.1,2729313.345
[[519]],129552.6095,1480800965,22265243.55,1775516309,128236328.8,1955976880,611114507.9,196828653.4,35566007.23,25299078323,741057639.5,398375087.7,7613338.577
[[5191]],129552.6095,1480800965,22265243.55,1775516309,128236328.8,1955976880,611114507.9,196828653.4,35566007.23,25299078323,741057639.5,398375087.7,7613338.577
[[51911]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,199.857615,1903334.644
[[519110]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,199.857615,1903334.644
[[51912]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,199.857615,1903334.644
[[519120]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,199.857615,1903334.644
[[51913]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,398374488.1,1903334.644
[[519130]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,398374488.1,1903334.644
[[51919]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,199.857615,1903334.644
[[519190]],32388.15239,370200241.1,5566310.888,443879077.3,32059082.2,488994220.1,152778627,49207163.36,8891501.807,6324769581,185264409.9,199.857615,1903334.644
[[52]],150943305,6592660376,729905858.2,28782534040,7228108931,3274019275,21449694367,9742630513,391017042.1,2.86E+11,12483778320,23779145305,6289841652
[[521]],0.009974116,0.031714488,0.201280848,390739250.2,0.398761083,0.629866889,1.556546055,1.256406146,0.000356033,28084232336,4.443391094,2890373.298,0.161349259
[[5211]],0.009974116,0.031714488,0.201280848,390739250.2,0.398761083,0.629866889,1.556546055,1.256406146,0.000356033,28084232336,4.443391094,2890373.298,0.161349259
[[52111]],0.009974116,0.031714488,0.201280848,390739250.2,0.398761083,0.629866889,1.556546055,1.256406146,0.000356033,28084232336,4.443391094,2890373.298,0.161349259
[[521110]],0.009974116,0.031714488,0.201280848,390739250.2,0.398761083,0.629866889,1.556546055,1.256406146,0.000356033,28084232336,4.443391094,2890373.298,0.161349259
[[522]],5728830.775,18215843.25,115609634.5,722218065.1,229036311.4,361776490.2,894033024.5,721641718.9,204484.7129,72227110478,2552149520,792318329.9,92674127.07
[[5221]],70494.33357,224149.3562,1422598.163,751351312.5,2818334.625,4451727.339,11001243.49,8879936.247,2516.222617,60353582377,31404676.92,1597416410,1140372.457
[[52211]],70494.33357,224149.3562,1422598.163,751351312.5,2818334.625,4451727.339,11001243.49,8879936.247,2516.222617,60353582377,31404676.92,1597416410,1140372.457
[[522110]],70494.33357,224149.3562,1422598.163,751351312.5,2818334.625,4451727.339,11001243.49,8879936.247,2516.222617,60353582377,31404676.92,1597416410,1140372.457
[[52212]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522120]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52213]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522130]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52219]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522190]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[5222]],3952091.876,12566383.78,79754476.13,-29133247.39,158003016.9,249575172.4,616757728.2,497831841.6,141065.8483,11873528101,1760626170,37605189.38,63932184.27
[[52221]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522210]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52222]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522220]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52229]],3952091.876,12566383.78,79754476.13,-29133247.39,158003016.9,249575172.4,616757728.2,497831841.6,141065.8483,11873528101,1760626170,37605189.38,63932184.27
[[522291]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522292]],3952091.876,12566383.78,79754476.13,-29133247.39,158003016.9,249575172.4,616757728.2,497831841.6,141065.8483,11873528101,1760626170,37605189.38,63932184.27
[[522293]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522294]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[522298]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[5223]],1706244.565,5425310.111,34432560.19,0,68214959.87,107749590.5,266274052.9,214929941,60902.64204,0,760118673.1,0,27601570.34
[[52231]],568748.1882,1808436.704,11477520.06,0,22738319.96,35916530.17,88758017.64,71643313.67,20300.88068,0,253372891,0,9200523.447
[[522310]],568748.1882,1808436.704,11477520.06,0,22738319.96,35916530.17,88758017.64,71643313.67,20300.88068,0,253372891,0,9200523.447
[[52232]],568748.1882,1808436.704,11477520.06,0,22738319.96,35916530.17,88758017.64,71643313.67,20300.88068,0,253372891,0,9200523.447
[[522320]],568748.1882,1808436.704,11477520.06,0,22738319.96,35916530.17,88758017.64,71643313.67,20300.88068,0,253372891,0,9200523.447
[[52239]],568748.1882,1808436.704,11477520.06,0,22738319.96,35916530.17,88758017.64,71643313.67,20300.88068,0,253372891,0,9200523.447
[[522390]],568748.1882,1808436.704,11477520.06,0,22738319.96,35916530.17,88758017.64,71643313.67,20300.88068,0,253372891,0,9200523.447
[[523]],130245604.9,5382881873,538957037.3,1366919234,5497453006,1980007911,18165590525,7953352097,253892150.2,63285374864,9895714648,7601065005,4799378179
[[5231]],20074768.7,605968708.9,91894901.96,1366919234,819728778.9,104635742,3505450284,1289996513,38230050.03,63285374864,2468286859,1014314440,22278576.82
[[52311]],14905092.21,449918981.1,68230025.83,1014908691,608631323,77689830.78,2602722875,957795193.6,28385005.54,43611679292,1832650915,17322189.06,16541373.24
[[523110]],14905092.21,449918981.1,68230025.83,1014908691,608631323,77689830.78,2602722875,957795193.6,28385005.54,43611679292,1832650915,17322189.06,16541373.24
[[52312]],5169676.495,156049727.8,23664876.13,352010543.1,211097455.9,26945911.27,902727409.1,332201319.6,9845044.493,19673695572,635635944.2,856288851.3,5737203.584
[[523120]],5169676.495,156049727.8,23664876.13,352010543.1,211097455.9,26945911.27,902727409.1,332201319.6,9845044.493,19673695572,635635944.2,856288851.3,5737203.584
[[52313]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[523130]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52314]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[523140]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[5232]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52321]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[523210]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[5239]],109099008.5,4534330068,450449826,0,4608024342,1681314753,15136088829,6654764441,212772878.1,0,8181930287,6235689647,4106710567
[[52391]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[523910]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[52392]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[523920]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[52393]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[523930]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[52399]],27274752.13,1133582517,112612456.5,0,1152006086,420328688.2,3784022207,1663691110,53193219.53,0,2045482572,1558922412,1026677642
[[523991]],13637376.07,566791258.5,56306228.25,0,576003042.8,210164344.1,1892011104,831845555.1,26596609.76,0,1022741286,779461205.9,513338820.9
[[523999]],13637376.07,566791258.5,56306228.25,0,576003042.8,210164344.1,1892011104,831845555.1,26596609.76,0,1022741286,779461205.9,513338820.9
[[524]],1359679.092,4323343.134,27438758.27,3740986789,54359414,85863932.76,212189542.9,171274241.6,48534.2272,1.32E+11,605726452.4,6462051612,21995253.25
[[5241]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52411]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524113]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524114]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52412]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524126]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524127]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524128]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[52413]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524130]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[5242]],1359679.092,4323343.134,27438758.27,3740986789,54359414,85863932.76,212189542.9,171274241.6,48534.2272,1.32E+11,605726452.4,6462051612,21995253.25
[[52421]],1359679.092,4323343.134,27438758.27,3740986789,54359414,85863932.76,212189542.9,171274241.6,48534.2272,1.32E+11,605726452.4,6462051612,21995253.25
[[524210]],1359679.092,4323343.134,27438758.27,3740986789,54359414,85863932.76,212189542.9,171274241.6,48534.2272,1.32E+11,605726452.4,6462051612,21995253.25
[[52429]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524291]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524292]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[524298]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[525]],5776107.538,783568446.7,113292491.4,22561670702,1323056552,1187367623,1259323619,838812958.3,137721557.2,-9704779668,732002659.5,1413839651,1179061487
[[5251]],553.4394274,75077.83911,10855.15309,2161753.055,126769.0491,113767.9749,120662.4596,80371.10809,13195.83115,-2161753.055,70137.04818,135467.4583,112972.1201
[[52511]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[525110]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[52512]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[525120]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[52519]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[525190]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[5259]],5775554.099,783493368.9,113281636.3,22559508949,1322929783,1187253855,1259202957,838732587.2,137708361.4,-9702617915,731932522.4,1413704184,1178948515
[[52591]],5775185.139,783443317,113274399.5,22558067780,1322845270,1187178010,1259122515,838679006.4,137699564.2,-9701176747,731885764.4,1413613872,1178873201
[[525910]],5775185.139,783443317,113274399.5,22558067780,1322845270,1187178010,1259122515,838679006.4,137699564.2,-9701176747,731885764.4,1413613872,1178873201
[[52592]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[525920]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[52599]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[525990]],184.4798091,25025.94637,3618.384363,720584.3515,42256.34971,37922.65829,40220.81987,26790.36936,4398.610383,-720584.3515,23379.01606,45155.81943,37657.37336
[[53]],20796529.75,1.77E+11,3.25E+11,2.42E+11,3.53E+11,2.62E+11,5.21E+11,1.25E+12,1.03E+11,7.09E+11,1.92E+11,1.34E+12,49172944879
[[531]],21523099.96,1.80E+11,3.19E+11,2.02E+11,3.35E+11,2.70E+11,5.44E+11,1.25E+12,1.03E+11,5.64E+11,75230174466,3.23E+12,50061299149
[[5311]],232590157.4,1.62E+11,3.80E+11,0,2.93E+11,2.73E+11,4.60E+11,1.25E+12,1.23E+11,0,74327329435,9.85E+11,47656374405
[[53111]],1064542362,71413032659,2.66E+11,0,1.86E+11,33372619112,4282663696,7.17E+11,1.70E+11,0,4.68E+11,4.06E+11,44759031707
[[531110]],1064542362,71413032659,2.66E+11,0,1.86E+11,33372619112,4282663696,7.17E+11,1.70E+11,0,4.68E+11,4.06E+11,44759031707
[[53112]],75322751.81,1.06E+11,1.98E+11,0,1.66E+11,2.03E+11,3.10E+11,6.96E+11,55160528963,0,39277901804,2.68E+11,24001778645
[[531120]],75322751.81,1.06E+11,1.98E+11,0,1.66E+11,2.03E+11,3.10E+11,6.96E+11,55160528963,0,39277901804,2.68E+11,24001778645
[[53113]],131.6170234,1008003094,1427319960,0,3858888856,1684626965,13587555060,4196959199,81964971.58,0,9472610788,60481015044,43057974.8
[[531130]],131.6170234,1008003094,1427319960,0,3858888856,1684626965,13587555060,4196959199,81964971.58,0,9472610788,60481015044,43057974.8
[[53119]],217.69137,1249604104,9549170388,0,4200667546,1354875618,8439543003,29675233163,467191570.3,0,211016077,27510384053,779206467.5
[[531190]],217.69137,1249604104,9549170388,0,4200667546,1354875618,8439543003,29675233163,467191570.3,0,211016077,27510384053,779206467.5
[[5312]],42046276.57,13326664247,4729963255,2.02E+11,26571999542,13840398974,46457453642,67407420390,1332964578,5.64E+11,34668185870,95400246343,3190187190
[[53121]],42046276.57,13326664247,4729963255,2.02E+11,26571999542,13840398974,46457453642,67407420390,1332964578,5.64E+11,34668185870,95400246343,3190187190
[[531210]],42046276.57,13326664247,4729963255,2.02E+11,26571999542,13840398974,46457453642,67407420390,1332964578,5.64E+11,34668185870,95400246343,3190187190
[[5313]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[53131]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[531311]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[531312]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[53132]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[531320]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[53139]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[531390]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[532]],0,1833762815,8105137021,36849342319,14894677600,554423439.7,2254854867,22032775735,1693624461,1.47E+11,59591184988,23353195553,401033799.9
[[5321]],0,458440703.8,2026284255,9212335580,3723669400,138605859.9,563713716.8,5508193934,423406115.2,36651367329,14897796247,4385107587,100258450
[[53211]],0,229220351.9,1013142128,4606167790,1861834700,69302929.96,281856858.4,2754096967,211703057.6,18325683665,7448898124,2192553794,50129224.99
[[532111]],0,114610176,506571063.8,2303083895,930917350,34651464.98,140928429.2,1377048483,105851528.8,9162841832,3724449062,1096276897,25064612.49
[[532112]],0,114610176,506571063.8,2303083895,930917350,34651464.98,140928429.2,1377048483,105851528.8,9162841832,3724449062,1096276897,25064612.49
