YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_POS_IND,NET_INCM_POS,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,4,48,7,0,5862,0,12532160,0,1988773,0,2863924,0,31326,0,156532,0,0,1,728,0,666019,0,569184,1,80528,0,527323,0,13352775,0,8935231,1,7380,1,7380,1,167598,0,1108814,0,388745,0,405264,0,12532160,0,1120014,0,995895,0,664364,0,1286674,0,4019463,1,51198,0,4394552,0,124368,0,689950,0,3923966,1,343732,0,38627282,0,37503342,1,1003,0,310685,0,812253,0,36422520,0,14686751,0,1019015,0,4996219,0,747569,0,45722,0,2007699,0,1193676,0,299639,0,48113,0,1601732,0,0,0,76540,0,89162,0,552566,1,69,0,9058048,0,2204762,0,2378365,0,2379358,1,993,0,2203760,0,145409,1,4645,0,23299,1,310,1,-482,1,117637,1,29016,1,31084,1,2068,1,180,1,180,0,0,0,0,0,0,0,0
2011,4,48,6,0,4933,0,3496627,0,538119,0,333088,1,850,1,85516,0,0,0,0,0,111486,1,338079,0,0,1,382492,0,4478042,0,3266293,0,0,0,0,1,84974,0,314793,0,154878,0,252059,0,3496627,0,270562,0,302034,0,328365,0,530649,0,1097726,1,6613,0,960678,0,155481,0,250685,0,592695,1,38184,0,13619997,0,13133763,0,0,1,283321,0,202913,0,12711569,0,4957690,0,483883,0,1883121,0,249857,1,1070,0,411945,0,443236,0,98459,1,38816,0,400879,0,0,0,42454,1,41878,0,108948,0,0,0,3549331,0,908428,0,911787,0,911787,0,0,0,908428,0,2903,1,398,0,2504,0,0,0,0,0,0,1,457,1,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,48,5,0,5864,0,2063713,0,171100,1,237990,0,0,1,145,0,0,0,0,1,156901,1,433353,1,34482,0,0,0,2709506,0,1973739,0,0,0,0,0,0,1,18500,1,14887,1,290363,0,2063713,0,222068,0,139190,0,223630,1,273027,1,620196,1,94633,0,490970,0,210500,1,46354,0,327211,1,93094,0,11233548,0,11098919,0,0,1,84649,1,49980,0,10613436,0,4787624,0,255909,0,911181,0,166469,0,0,0,834953,0,193792,0,47843,1,886,0,246712,0,0,0,29653,1,66424,1,50415,0,0,0,3021573,0,620112,0,620436,0,620635,1,199,0,620112,1,3539,0,0,1,3539,0,0,0,0,0,0,1,-3215,0,0,1,3215,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,48,4,0,11095,0,1770916,0,303029,1,180838,0,0,0,0,0,0,0,0,1,61105,1,159538,0,0,1,144060,0,3130333,0,2302432,0,0,0,0,1,3726,1,26392,1,5002,1,69328,0,1770916,1,90906,1,77109,0,220009,0,152558,0,616553,1,185955,0,427826,0,169536,1,210707,0,174254,1,126671,0,13423340,0,12975783,0,0,1,33032,0,414525,0,12513027,0,4761954,0,476263,0,1295585,0,374227,1,1357,0,450284,0,254107,0,67437,1,1755,0,316649,0,0,0,15988,1,38618,1,34927,1,232,0,4423646,0,910313,0,928638,0,928638,0,0,0,910313,1,18326,1,113,1,13858,0,0,0,0,1,4355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,48,3,0,49389,0,1383878,0,572629,0,199866,0,0,0,0,0,0,0,0,0,54603,1,62060,0,0,1,3226,0,3475165,0,3053603,0,0,0,0,1,2226,0,47692,0,36890,0,56903,0,1383878,0,111933,0,74811,0,84781,0,407758,0,365523,1,34102,0,304969,0,132585,0,103923,0,101326,1,32865,0,22137313,0,21737551,0,0,0,68266,0,331496,0,20742093,0,4490462,0,5063473,0,1576400,0,641255,1,29907,0,914298,0,515787,0,62142,1,11281,0,448656,0,0,0,63958,1,15243,0,90732,0,0,0,6818500,0,1395220,0,1395630,0,1395630,0,0,0,1395220,0,410,1,8,0,574,0,0,1,4,1,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,48,2,0,14998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956148,0,2643384,0,9,1,47224,1,265531,0,2471737,1,214621,0,142815,0,181435,0,190307,0,868,0,396379,0,69035,0,20405,0,330,0,51829,0,0,1,4132,1,16,1,26618,0,0,0,1172947,0,484411,0,483890,0,484553,1,663,0,484401,1,421,0,21,1,166,0,0,0,4,0,230,1,-933,0,0,1,933,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,48,1,0,93523,0,54200067,0,7306420,0,11515098,0,138390,0,1196165,1,4105,1,31844,0,3034651,0,2153644,1,116509,0,4271578,0,56130997,0,35494089,1,15771,1,9791,0,979093,0,2185531,0,769271,0,1670204,0,54200067,0,5272842,0,3567902,0,4332167,0,3321155,0,13172163,0,1554114,0,22979724,0,1063508,0,3558306,0,20003853,0,1645943,0,166648069,0,162547390,0,7412,0,1224329,0,2868938,0,156475171,0,60883588,0,8171117,0,19988490,0,3556495,0,139132,0,8835350,0,4187098,0,986709,0,155021,0,5511637,0,5,0,338786,0,463236,0,2007852,0,2415,0,41248239,0,10172898,0,10820516,0,10823577,1,3062,0,10165486,0,539089,0,70171,0,120932,0,3723,0,-1004,0,345266,0,79379,0,89826,0,10447,0,36562,0,40326,1,3764,1,125,0,121,1,5
2011,4,51,12,0,38,0,18362138,0,1660481,0,1953911,0,53875,0,239934,0,75042,0,658597,0,349692,0,126724,0,154430,0,10292403,0,4036527,0,2462921,0,0,0,0,0,162032,0,1394413,0,381598,0,156345,0,18362138,0,493384,0,205499,0,3574695,0,14968,0,1082845,0,2770674,0,10220072,0,26694,0,1210374,0,9237954,0,254950,0,11611421,0,10687203,0,37112,0,396031,0,491075,0,9962270,0,4130101,0,229999,0,2614599,0,70847,0,28753,0,227813,0,260250,0,81293,0,217796,0,429184,0,0,0,210818,0,138768,0,208104,0,1987,0,1111958,0,1649151,0,2240786,0,2240863,0,77,0,1612039,0,618823,0,265888,0,44277,0,17955,0,-5877,0,296579,0,8374,0,8954,0,581,0,1551,0,1551,0,0,0,1314,0,1314,0,0
2011,4,51,11,0,38,0,2591991,0,403375,0,360589,0,15533,0,52343,0,23887,0,0,0,185719,0,57156,0,720,0,437944,0,1790586,0,1176557,0,0,0,0,0,34391,0,585787,0,285416,0,137000,0,2591991,0,223299,0,130543,0,432603,0,3273,0,601705,0,108879,0,1091688,0,26802,0,218269,0,1036334,0,189717,0,2380681,0,2321755,0,184,0,1258,0,57484,0,2069819,0,557419,0,85434,0,477863,0,31449,0,10649,0,49924,0,72358,0,50525,0,41573,0,128352,0,0,0,34342,0,17573,0,68762,0,172,0,443424,0,310862,0,341719,0,341719,0,0,0,310678,0,30968,0,3642,0,11099,4,,0,-728,0,16955,0,956,0,2104,0,1147,0,-884,0,860,0,1744,0,0,0,0,0,0
2011,4,51,10,0,58,0,1846086,0,459882,0,277024,0,10827,0,45565,0,0,1,7819,0,68898,1,609,0,0,0,254947,0,1030654,0,682220,0,0,0,0,0,49500,0,445496,0,157872,0,56612,0,1846086,0,119522,0,69530,0,375149,1,346,0,252095,0,135673,0,893770,0,20854,0,129435,0,820414,1,76933,0,2471880,0,2427706,1,375,0,1667,0,42132,0,2199364,0,895941,0,45327,0,465700,0,42731,0,11404,0,42873,0,56947,0,20358,0,26246,0,75945,0,0,0,68911,1,8101,0,41918,1,126,0,396836,0,272516,0,284762,0,284762,0,0,0,272141,0,11183,1,3666,0,2242,0,0,1,400,1,4874,1,1424,1,1424,0,0,0,14,0,14,0,0,0,306,0,306,0,0
2011,4,51,9,0,275,0,4161038,0,919646,0,867593,0,22573,0,112640,1,13594,0,9701,0,325848,0,98830,1,94962,0,577095,0,3465771,0,2705829,0,0,0,0,0,46275,0,422505,0,216886,0,151865,0,4161038,0,406234,0,384765,0,675335,0,113234,0,570183,0,351687,0,1659600,0,85106,0,465085,0,1953811,0,844402,0,6387096,0,6297852,0,3234,0,19993,0,66017,0,5662708,0,2571682,0,268012,0,937382,0,63957,0,11365,0,242950,0,158175,0,67551,0,32047,0,343264,0,0,0,66777,0,28684,0,90976,1,335,0,779552,0,724389,0,1307092,0,1307730,0,638,0,721154,0,587403,0,12584,0,10030,1,340,0,-1324,0,565773,1,-1398,1,2430,1,3828,1,-67,1,1076,0,1143,0,0,0,0,0,0
2011,4,51,8,0,483,0,3314113,0,753846,0,989782,1,198050,1,82087,0,0,0,0,0,628921,1,134380,0,0,0,173980,0,1832304,0,1374519,0,0,0,0,1,95090,0,200729,0,66053,0,61614,0,3314113,0,749893,1,203941,0,367366,1,252550,0,203190,1,274466,0,1262708,0,50468,0,188508,0,1038583,1,14850,0,11006930,0,10968409,1,10,1,9526,0,28985,0,10396709,0,7250166,0,217251,0,1122187,0,51798,1,33362,0,311156,0,170075,0,37493,0,14631,0,139740,0,0,0,203419,0,42646,0,101747,0,0,0,701039,0,610221,0,717809,0,717809,0,0,0,610211,0,108386,1,4157,0,7633,0,0,1,6268,1,90328,1,168,1,168,0,0,1,-956,1,79,1,1035,0,0,0,0,0,0
2011,4,51,7,0,2072,0,4853475,0,1119105,0,1431377,1,40672,0,218899,1,1569,0,0,0,460940,1,504323,0,0,0,244783,0,2686546,0,2259489,0,0,0,0,1,39356,0,2279449,0,1979788,0,147077,0,4853475,0,968578,0,415719,0,541711,1,173027,0,686256,1,539657,0,1528527,0,103283,0,890745,0,1040410,1,505911,0,14598402,0,14114236,1,399,1,1822,0,481944,0,13268003,0,6458430,0,886091,0,2444043,0,61939,0,31499,0,284668,0,367409,0,84591,0,43249,0,104541,0,0,0,188550,0,65536,0,166319,0,293,0,2080845,0,1330399,0,1357503,0,1357503,0,0,0,1329999,0,26044,1,4324,0,19656,1,396,1,690,1,978,1,1430,1,1430,0,0,1,29,1,29,0,0,0,0,0,0,0,0
2011,4,51,6,0,1223,0,781246,0,292419,1,69818,0,0,0,29,0,0,0,0,1,37443,1,170614,0,0,1,81,0,224995,0,141087,0,0,0,0,1,4249,1,210279,1,99879,1,12286,0,781246,1,165764,1,9121,0,156170,1,50141,1,159110,1,10835,0,230104,0,7341,1,139337,0,83504,0,77,0,2247141,0,2239205,0,0,0,0,1,7937,0,1750077,1,360798,1,189758,0,477235,1,12009,1,412,0,47364,0,35793,1,10166,1,11010,0,37985,0,0,1,12234,1,25244,1,70567,0,0,0,459502,0,497065,0,503843,0,503843,0,0,0,497065,1,6778,1,6604,1,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,51,5,0,2536,0,864104,0,376695,1,82723,0,0,1,1490,0,0,0,0,1,65082,1,4182,0,0,1,108443,0,634012,0,480001,0,0,0,0,1,2726,1,100920,1,51608,1,19439,0,864104,1,125250,1,13403,1,165108,1,398630,1,16823,1,-1708,0,146600,0,79982,1,3377,0,63241,0,0,0,4211311,0,4157700,1,35,0,0,1,53575,0,3706066,1,2160969,0,186195,0,119113,1,8982,1,108,1,28761,0,28244,1,859,1,29109,1,35327,0,0,1,14270,1,8454,1,230,0,0,0,1085445,0,505245,0,511543,0,511543,0,0,0,505210,0,6333,5,,1,305,0,0,1,-8,1,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,51,4,0,3280,0,491359,0,290720,1,4659,0,0,1,11171,0,0,0,0,1,22409,1,25161,0,0,1,64401,0,522201,0,466923,0,0,0,0,0,0,1,8062,1,8062,1,17560,0,491359,1,27441,1,1719,1,18945,1,74625,1,20531,1,35359,0,312740,0,10891,1,1102633,0,-800784,0,0,0,1862526,0,1860966,5,,1,708,1,851,0,1397155,1,321092,0,379935,1,143213,1,4229,1,178,1,64586,0,39952,1,1616,1,1559,1,33921,0,0,1,4425,1,10588,1,35975,0,0,0,355885,0,465371,0,465853,0,465853,0,0,0,465370,1,483,5,,1,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,51,3,0,23200,0,566651,0,276594,1,27255,0,0,1,18979,0,0,0,0,0,26694,0,48342,1,1625,1,30576,0,1283426,0,1168086,0,0,0,0,0,0,0,53892,0,51031,1,18385,0,566651,0,325805,1,57534,0,251815,0,715022,1,80607,1,11914,0,-876046,0,146944,0,697953,0,-1701939,1,19005,0,4731526,0,4622507,0,0,0,0,0,109019,0,3536601,0,1010432,0,705031,0,442501,0,11418,1,1712,0,164846,0,117137,0,23497,1,1713,0,46022,0,0,0,29268,1,22256,0,62626,0,0,0,898142,0,1194925,0,1194283,0,1194283,0,0,0,1194925,0,-846,1,20,1,223,0,0,0,0,1,-1089,1,204,0,277,1,73,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,51,2,0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936981,0,890437,0,0,0,0,1,46543,0,628357,1,167079,0,88080,1,66183,1,5125,0,0,0,36822,0,10743,1,949,0,0,1,38,0,0,1,2728,1,391,1,130,0,0,0,250088,0,308624,0,451331,0,451331,0,0,0,308624,1,142706,0,1,1,229,0,4,0,0,0,142473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,51,1,0,42128,0,37832202,0,6552764,0,6064730,0,341530,0,783137,1,114093,1,676117,0,2171646,0,1170322,1,251738,0,12184653,0,17507022,0,12917632,0,0,0,0,0,433619,0,5701531,0,3298192,0,778183,0,37832202,0,3605170,0,1491774,0,6558897,0,1795815,0,3673345,0,4237437,0,16469763,0,558366,0,5045715,0,12771526,0,1905844,0,62445894,0,60587976,0,41350,0,431007,0,1385562,0,54577128,0,25884109,0,3281112,0,9310020,0,364484,0,129443,0,1501762,0,1317083,0,378897,0,418931,0,1374320,0,0,0,835742,0,368241,0,847354,0,2912,0,8562716,0,7868767,0,9376524,0,9377238,0,715,0,7827417,0,1538262,0,300888,0,96350,0,18695,0,-579,0,1122908,0,11158,0,16787,0,5629,0,-313,0,3608,1,3922,0,1620,0,1620,0,0
2011,4,52,12,0,294,0,242331030,0,52140962,0,60375135,0,1166948,0,330250,0,8623579,0,2523146,0,7397757,0,171848,0,31840402,0,46391013,0,13057975,0,6982380,0,3065,0,2412,0,1399488,0,4474562,0,1672690,0,23426280,0,242331030,0,64939064,0,11794668,0,74971428,0,1860581,0,20594531,0,43171156,0,24999601,0,975604,0,4187430,0,20405764,0,569196,0,33215924,0,25703869,0,109244,0,1468177,0,5934634,0,26140074,0,0,0,1161955,0,8526710,0,117545,0,1163506,0,646766,0,813700,0,2436156,0,187029,0,759481,0,0,0,861217,0,559878,0,667716,0,13860,0,8224554,0,7075851,0,7429222,0,7435559,0,6337,0,6966606,0,437562,0,137603,0,170460,0,6201,0,-51592,0,174890,0,25491,0,30898,0,5407,0,-437,0,1507,0,1944,0,154,0,154,0,0
2011,4,52,11,0,245,0,17277899,0,1657740,0,7357951,0,219985,0,4986,0,1106315,0,468975,0,978122,0,213730,0,2160686,0,2328819,0,955372,0,536130,0,5488,0,0,0,83768,0,565041,0,215414,0,362436,0,17277899,0,1605820,0,1908103,0,6653330,0,285932,0,1871947,0,695708,0,4257059,0,946127,0,1119797,0,3960322,0,1769187,0,7028997,0,4376755,0,24239,0,48916,0,2579087,0,4024961,0,51226,0,423018,0,1405160,0,19742,0,156985,0,112927,0,146711,0,214115,0,39646,0,68720,0,0,0,69201,0,39908,0,82385,0,2761,0,1192454,0,3004036,0,3053933,0,3053933,0,0,0,2979797,0,69132,0,12341,0,20035,0,68,0,-8370,0,45059,0,4800,0,5393,0,594,0,204,0,205,0,1,0,152,0,152,0,0
2011,4,52,10,0,301,0,10829286,0,1168227,0,4302510,0,253021,0,0,0,210851,0,185828,0,809876,0,60893,0,1126835,0,2256140,0,569242,0,341440,1,2321,1,656,0,46245,0,281992,0,80620,0,484065,0,10829286,0,588557,0,1826142,0,1977115,0,429461,0,1655392,0,721020,0,3631600,0,127585,0,1584432,0,2153533,0,233951,0,3909747,0,3261518,0,5639,0,23810,0,618780,0,2936473,0,0,0,339952,0,941802,0,17449,0,173680,0,101838,0,112794,0,175103,0,17203,0,52645,0,0,0,36135,0,27284,0,49326,1,478,0,890783,0,973274,0,1378501,0,1379508,0,1007,0,967634,0,403765,0,16136,0,34306,1,199,0,-10593,0,363718,0,5143,0,5893,0,750,1,1958,1,1958,4,,0,0,0,0,0,0
2011,4,52,9,0,705,0,11083118,0,1896898,0,4081029,0,100218,0,0,1,100114,1,927,0,1050715,0,82730,0,1251230,0,1601722,0,982918,0,619902,0,0,0,0,0,36532,0,504880,0,120575,0,334117,0,11083118,0,1023890,0,1479636,0,1628801,0,605889,0,1945234,0,336724,0,4062945,0,139703,0,1145807,0,3050567,0,273133,0,8921842,0,8250756,0,3568,0,22686,0,644832,0,7102149,0,0,0,866282,0,3045800,0,35156,0,224153,0,223595,0,254591,0,165943,0,39557,0,88866,0,0,0,84197,0,57621,0,145693,0,1281,0,1869414,0,1819693,0,2119095,0,2119095,0,0,0,1816125,0,293597,0,12210,0,49003,1,2170,0,16553,0,213661,0,-868,0,591,0,1459,0,10241,1,12041,1,1800,0,0,0,0,0,0
2011,4,52,8,0,1065,0,7219042,0,1809815,0,1553729,1,12466,0,0,0,0,0,0,0,757945,0,189574,1,456122,0,1459013,0,1576779,0,1100657,0,0,0,0,1,34284,0,600275,0,161265,0,55892,0,7219042,0,850394,0,612294,0,718780,0,679099,0,1095668,0,671020,0,2591785,0,156708,0,445242,0,2270677,1,280843,0,7784380,0,7154831,1,6374,1,35146,0,588028,0,6494600,0,0,0,1223826,0,2929066,0,56967,0,33695,0,286305,0,232335,0,130330,0,42162,0,82717,0,0,0,49858,0,44591,0,178319,1,56,0,1204374,0,1289779,0,1721752,0,1729866,1,8114,0,1283405,0,426102,0,145625,0,23763,1,86,0,18021,0,238607,1,5102,1,5159,1,58,1,7144,1,7422,1,277,0,53,0,53,0,0
2011,4,52,7,0,4396,0,9904313,0,3159357,0,2187952,1,94517,0,0,1,13874,0,1098,0,929641,0,215702,1,695111,0,1431696,0,1733525,0,1208891,0,0,0,0,1,94231,0,794163,0,257945,0,209315,0,9904313,0,1666167,0,867136,0,1049986,0,840743,0,1029830,0,569045,0,3881407,0,490891,0,1059087,0,2536387,1,204958,0,11404176,0,10669649,0,1740,1,43680,0,689108,0,8690825,0,0,0,1505551,0,3542988,0,37446,0,102956,0,312512,0,369085,0,137011,0,61058,0,70628,0,0,0,80509,0,94111,0,245970,1,621,0,2130377,0,2713351,0,3694087,0,3694094,0,7,0,2711611,0,976462,0,4113,0,40165,1,2,0,2468,0,929713,0,6014,1,16450,1,10436,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,52,6,0,5077,0,3831743,0,1078767,0,432166,0,0,0,0,0,0,1,545,0,300593,1,446360,1,22066,1,164862,0,1136572,0,877177,0,0,0,0,1,2585,0,1693106,0,574425,1,5723,0,3831743,0,242348,0,247009,0,196537,1,133058,0,1224733,1,95159,0,1692898,0,61343,0,243145,0,1681768,1,293357,0,6158580,0,5909811,1,24,1,3006,0,245740,0,4570323,0,0,0,715193,0,1515711,0,48267,0,6668,0,344652,0,154948,0,87266,0,111151,0,36523,0,0,0,47855,0,67000,0,106097,1,386,0,1328606,0,1588257,0,1634782,0,1634782,0,0,0,1588233,0,45452,1,1620,0,5040,1,136,1,-1337,1,39993,0,0,0,0,0,0,1,1097,1,1097,0,0,0,0,0,0,0,0
2011,4,52,5,0,7804,0,2810247,0,974679,0,173572,0,0,0,0,0,0,0,0,0,37403,1,358619,0,0,1,21261,0,1066363,0,824801,0,0,0,0,1,53996,0,1487175,0,782275,0,244254,0,2810247,0,62557,1,35866,0,82160,1,63770,0,775643,1,144971,0,1645280,0,221102,0,274846,0,1149688,0,356,0,5677763,0,5582358,1,178,0,0,0,95227,0,4754772,0,0,0,839373,0,1856516,0,35158,1,699,0,337113,0,198566,0,62366,0,76316,0,23539,0,0,0,64629,0,52260,0,153092,0,0,0,1055147,0,922990,0,926635,0,926635,0,0,0,922812,0,2907,1,1911,0,3321,0,0,1,-81,1,-2244,1,916,1,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,52,4,0,10856,0,1645623,0,738969,1,87100,0,0,0,0,0,0,0,0,0,76512,1,87447,0,0,1,54245,0,1140346,0,744702,0,0,0,0,1,8753,0,261936,0,88100,0,23117,0,1645623,1,24930,1,88552,0,170191,1,209780,0,281934,1,-606,0,870842,0,42615,0,173384,0,713071,1,58228,0,6055160,0,5950833,1,71,0,0,1,104256,0,4580089,0,0,0,712229,0,1217192,0,45315,1,7999,0,253066,0,182326,0,36454,1,13947,0,60265,0,0,0,97295,1,26065,0,68128,0,0,0,1859808,0,1475071,0,1485514,0,1485514,0,0,0,1475000,0,10515,1,4001,0,5449,1,1842,1,-445,1,-332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,52,3,0,61903,0,1751027,0,831006,0,61946,0,0,0,0,0,0,0,0,0,158046,0,145391,1,345,0,44528,0,2081061,0,1618759,0,0,0,0,1,1910,0,238433,0,165948,0,-26932,0,1751027,0,142431,0,213608,0,346548,0,447020,0,315955,0,-58989,0,344453,0,122084,0,460817,0,-140342,1,98106,0,16737836,0,16510405,5,,1,298,0,227133,0,12556863,0,0,0,3154988,0,3109035,0,97985,1,1989,0,1085125,0,527739,0,64553,0,10480,0,166351,0,0,0,337189,0,339224,0,136692,0,0,0,3525514,0,4180974,0,4232641,0,4232641,0,0,0,4180973,0,37372,1,457,0,879,0,0,0,-1391,1,37426,1,14296,1,14296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,52,2,0,14564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991598,0,1902761,1,35,1,10320,0,78482,0,1289531,0,0,0,250656,0,239501,0,4061,1,22999,0,90446,0,45539,0,20831,1,7652,0,8317,0,0,0,14363,1,24502,0,6937,1,25,0,553702,0,702067,0,1436823,0,1436823,0,0,0,702032,1,734792,1,12,1,5793,4,,4,,1,728987,4,,0,0,4,,4,,0,0,4,,0,137,0,137,0,0
2011,4,52,1,0,107210,0,308683328,0,65456419,0,80613089,0,1847155,0,335236,0,10054734,0,3180518,0,12496611,0,1972293,0,37552797,0,55753300,0,24300152,0,14854839,1,10874,1,3068,0,1761791,0,10901563,0,4119256,0,25118267,0,308683328,0,71146157,0,19073015,0,87794876,0,5555333,0,30790868,0,46345209,0,47977871,0,3283761,0,10693987,0,37781437,0,3781315,0,108886004,0,95273545,0,151115,0,1656038,0,11805306,0,83140661,0,51226,0,11193023,0,28329481,0,515091,0,1895328,0,3794346,0,3038335,0,3530128,0,606202,0,1418052,0,0,0,1742449,0,1332445,0,1840354,0,19469,0,23834732,0,25745343,0,29112984,0,29128449,1,15465,0,25594228,0,3437657,0,336029,0,358213,0,10705,0,-36768,0,2769478,0,60893,0,79596,0,18703,0,20207,0,24230,0,4023,0,496,0,496,0,0
