NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[11132]],25680.78324,796104.2803,0,51361.56647,77042.34971,0,77042.34971,282488.6156,5187518.214,590658.0144,-2.16E-08,927384444.2,231127.0491,25680.78324,0,79404981.77,0,6137707.194,5521368.396,0,37031689.43,13097199.45,250901252.2,91089738.14,92604904.35,-2.14E-08,2.14E-08,0,0,4417094.717,2732538060,962053501.6,10323674.86,539296.448,-5.39E-09,5855218.578,6.76E-10,308169.3988,564823146.5,-1.57E-07,0,-2.16E-08,2.16E-08,8.65E-08,0,-2.85E-08,-1.78E-09,4.27E-08,-1.71E-07,-4.33E-08,125810157.1,2.16E-08,-1.08E-08,0,0,5.41E-09,4.33E-08,8.65E-08,8.65E-08,-4.33E-08,1.35E-09,1.78E-09,0,0,0,-1.78E-09,6700758366,7.12E-09,-1.07E-08,0,0,1515166.211,436573.315,77042.34971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111320]],25680.78324,796104.2803,0,51361.56647,77042.34971,0,77042.34971,282488.6156,5187518.214,590658.0144,-2.16E-08,927384444.2,231127.0491,25680.78324,0,79404981.77,0,6137707.194,5521368.396,0,37031689.43,13097199.45,250901252.2,91089738.14,92604904.35,-2.14E-08,2.14E-08,0,0,4417094.717,2732538060,962053501.6,10323674.86,539296.448,-5.39E-09,5855218.578,6.76E-10,308169.3988,564823146.5,-1.57E-07,0,-2.16E-08,2.16E-08,8.65E-08,0,-2.85E-08,-1.78E-09,4.27E-08,-1.71E-07,-4.33E-08,125810157.1,2.16E-08,-1.08E-08,0,0,5.41E-09,4.33E-08,8.65E-08,8.65E-08,-4.33E-08,1.35E-09,1.78E-09,0,0,0,-1.78E-09,6700758366,7.12E-09,-1.07E-08,0,0,1515166.211,436573.315,77042.34971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11133]],25680.78324,796104.2803,0,51361.56647,77042.34971,0,77042.34971,282488.6156,5187518.214,590658.0144,-2.16E-08,927384444.2,231127.0491,25680.78324,0,79404981.77,0,6137707.194,5521368.396,0,37031689.43,13097199.45,250901252.2,91089738.14,92604904.35,-2.14E-08,2.14E-08,0,0,4417094.717,2732538060,962053501.6,10323674.86,539296.448,-5.39E-09,5855218.578,6.76E-10,308169.3988,564823146.5,-1.57E-07,0,-2.16E-08,2.16E-08,8.65E-08,0,-2.85E-08,-1.78E-09,4.27E-08,-1.71E-07,-4.33E-08,125810157.1,2.16E-08,-1.08E-08,0,0,5.41E-09,4.33E-08,8.65E-08,8.65E-08,-4.33E-08,1.35E-09,1.78E-09,0,0,0,-1.78E-09,6700758366,7.12E-09,-1.07E-08,0,0,1515166.211,436573.315,77042.34971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111331]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111332]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111333]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111334]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111335]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111336]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111339]],3668.68332,113729.1829,0,7337.366639,11006.04996,0,11006.04996,40355.51651,741074.0305,84379.71635,-3.08E-09,132483492,33018.14988,3668.68332,0,11343568.82,0,876815.3134,788766.9137,0,5290241.347,1871028.493,35843036.03,13012819.73,13229272.05,-3.05E-09,3.05E-09,0,0,631013.531,390362579.9,137436214.5,1474810.694,77042.34971,-7.71E-10,836459.7969,9.66E-11,44024.19983,80689020.93,-2.24E-08,0,-3.09E-09,3.09E-09,1.24E-08,0,-4.07E-09,-2.54E-10,6.10E-09,-2.44E-08,-6.18E-09,17972879.58,3.09E-09,-1.55E-09,0,0,7.73E-10,6.18E-09,1.24E-08,1.24E-08,-6.18E-09,1.93E-10,2.54E-10,0,0,0,-2.54E-10,957251195.1,1.02E-09,-1.53E-09,0,0,216452.3159,62367.61643,11006.04996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[1114]],77042.34971,2388312.841,0,154084.6994,231127.0491,0,231127.0491,847465.8468,15562554.64,1771974.043,-6.47E-08,2782153333,693381.1474,77042.34971,0,238214945.3,0,18413121.58,16564105.19,0,111095068.3,39291598.35,752703756.7,273269214.4,277814713.1,-6.41E-08,6.41E-08,0,0,13251284.15,8197614179,2886160505,30971024.58,1617889.344,-1.62E-08,17565655.73,2.03E-09,924508.1965,1694469440,-4.70E-07,0,-6.49E-08,6.49E-08,2.60E-07,0,-8.54E-08,-5.34E-09,1.28E-07,-5.13E-07,-1.30E-07,377430471.2,6.49E-08,-3.25E-08,0,0,1.62E-08,1.30E-07,2.60E-07,2.60E-07,-1.30E-07,4.06E-09,5.34E-09,0,0,0,-5.34E-09,20102275098,2.14E-08,-3.20E-08,0,0,4545498.633,1309719.945,231127.0491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11141]],38521.17486,1194156.421,0,77042.34971,115563.5246,0,115563.5246,423732.9234,7781277.321,885987.0217,-3.24E-08,1391076666,346690.5737,38521.17486,0,119107472.7,0,9206560.79,8282052.594,0,55547534.14,19645799.18,376351878.3,136634607.2,138907356.5,-3.20E-08,3.20E-08,0,0,6625642.075,4098807089,1443080252,15485512.29,808944.672,-8.09E-09,8782827.867,1.01E-09,462254.0983,847234719.8,-2.35E-07,0,-3.25E-08,3.25E-08,1.30E-07,0,-4.27E-08,-2.67E-09,6.41E-08,-2.56E-07,-6.49E-08,188715235.6,3.25E-08,-1.62E-08,0,0,8.11E-09,6.49E-08,1.30E-07,1.30E-07,-6.49E-08,2.03E-09,2.67E-09,0,0,0,-2.67E-09,10051137549,1.07E-08,-1.60E-08,0,0,2272749.316,654859.9725,115563.5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111411]],19260.58743,597078.2103,0,38521.17486,57781.76228,0,57781.76228,211866.4617,3890638.66,442993.5108,-1.62E-08,695538333.2,173345.2868,19260.58743,0,59553736.33,0,4603280.395,4141026.297,0,27773767.07,9822899.588,188175939.2,68317303.61,69453678.26,-1.60E-08,1.60E-08,0,0,3312821.038,2049403545,721540126.2,7742756.146,404472.336,-4.05E-09,4391413.933,5.07E-10,231127.0491,423617359.9,-1.17E-07,0,-1.62E-08,1.62E-08,6.49E-08,0,-2.14E-08,-1.33E-09,3.20E-08,-1.28E-07,-3.25E-08,94357617.81,1.62E-08,-8.11E-09,0,0,4.06E-09,3.25E-08,6.49E-08,6.49E-08,-3.25E-08,1.01E-09,1.33E-09,0,0,0,-1.33E-09,5025568775,5.34E-09,-8.01E-09,0,0,1136374.658,327429.9863,57781.76228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111419]],19260.58743,597078.2103,0,38521.17486,57781.76228,0,57781.76228,211866.4617,3890638.66,442993.5108,-1.62E-08,695538333.2,173345.2868,19260.58743,0,59553736.33,0,4603280.395,4141026.297,0,27773767.07,9822899.588,188175939.2,68317303.61,69453678.26,-1.60E-08,1.60E-08,0,0,3312821.038,2049403545,721540126.2,7742756.146,404472.336,-4.05E-09,4391413.933,5.07E-10,231127.0491,423617359.9,-1.17E-07,0,-1.62E-08,1.62E-08,6.49E-08,0,-2.14E-08,-1.33E-09,3.20E-08,-1.28E-07,-3.25E-08,94357617.81,1.62E-08,-8.11E-09,0,0,4.06E-09,3.25E-08,6.49E-08,6.49E-08,-3.25E-08,1.01E-09,1.33E-09,0,0,0,-1.33E-09,5025568775,5.34E-09,-8.01E-09,0,0,1136374.658,327429.9863,57781.76228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11142]],38521.17486,1194156.421,0,77042.34971,115563.5246,0,115563.5246,423732.9234,7781277.321,885987.0217,-3.24E-08,1391076666,346690.5737,38521.17486,0,119107472.7,0,9206560.79,8282052.594,0,55547534.14,19645799.18,376351878.3,136634607.2,138907356.5,-3.20E-08,3.20E-08,0,0,6625642.075,4098807089,1443080252,15485512.29,808944.672,-8.09E-09,8782827.867,1.01E-09,462254.0983,847234719.8,-2.35E-07,0,-3.25E-08,3.25E-08,1.30E-07,0,-4.27E-08,-2.67E-09,6.41E-08,-2.56E-07,-6.49E-08,188715235.6,3.25E-08,-1.62E-08,0,0,8.11E-09,6.49E-08,1.30E-07,1.30E-07,-6.49E-08,2.03E-09,2.67E-09,0,0,0,-2.67E-09,10051137549,1.07E-08,-1.60E-08,0,0,2272749.316,654859.9725,115563.5246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111421]],19260.58743,597078.2103,0,38521.17486,57781.76228,0,57781.76228,211866.4617,3890638.66,442993.5108,-1.62E-08,695538333.2,173345.2868,19260.58743,0,59553736.33,0,4603280.395,4141026.297,0,27773767.07,9822899.588,188175939.2,68317303.61,69453678.26,-1.60E-08,1.60E-08,0,0,3312821.038,2049403545,721540126.2,7742756.146,404472.336,-4.05E-09,4391413.933,5.07E-10,231127.0491,423617359.9,-1.17E-07,0,-1.62E-08,1.62E-08,6.49E-08,0,-2.14E-08,-1.33E-09,3.20E-08,-1.28E-07,-3.25E-08,94357617.81,1.62E-08,-8.11E-09,0,0,4.06E-09,3.25E-08,6.49E-08,6.49E-08,-3.25E-08,1.01E-09,1.33E-09,0,0,0,-1.33E-09,5025568775,5.34E-09,-8.01E-09,0,0,1136374.658,327429.9863,57781.76228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111422]],19260.58743,597078.2103,0,38521.17486,57781.76228,0,57781.76228,211866.4617,3890638.66,442993.5108,-1.62E-08,695538333.2,173345.2868,19260.58743,0,59553736.33,0,4603280.395,4141026.297,0,27773767.07,9822899.588,188175939.2,68317303.61,69453678.26,-1.60E-08,1.60E-08,0,0,3312821.038,2049403545,721540126.2,7742756.146,404472.336,-4.05E-09,4391413.933,5.07E-10,231127.0491,423617359.9,-1.17E-07,0,-1.62E-08,1.62E-08,6.49E-08,0,-2.14E-08,-1.33E-09,3.20E-08,-1.28E-07,-3.25E-08,94357617.81,1.62E-08,-8.11E-09,0,0,4.06E-09,3.25E-08,6.49E-08,6.49E-08,-3.25E-08,1.01E-09,1.33E-09,0,0,0,-1.33E-09,5025568775,5.34E-09,-8.01E-09,0,0,1136374.658,327429.9863,57781.76228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[1119]],77042.34971,2388312.841,0,154084.6994,231127.0491,0,231127.0491,847465.8468,15562554.64,1771974.043,-6.47E-08,2782153333,693381.1474,77042.34971,0,238214945.3,0,18413121.58,16564105.19,0,111095068.3,39291598.35,752703756.7,273269214.4,277814713.1,-6.41E-08,6.41E-08,0,0,13251284.15,8197614179,2886160505,30971024.58,1617889.344,-1.62E-08,17565655.73,2.03E-09,924508.1965,1694469440,-4.70E-07,0,-6.49E-08,6.49E-08,2.60E-07,0,-8.54E-08,-5.34E-09,1.28E-07,-5.13E-07,-1.30E-07,377430471.2,6.49E-08,-3.25E-08,0,0,1.62E-08,1.30E-07,2.60E-07,2.60E-07,-1.30E-07,4.06E-09,5.34E-09,0,0,0,-5.34E-09,20102275098,2.14E-08,-3.20E-08,0,0,4545498.633,1309719.945,231127.0491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11191]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111910]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11192]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111920]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11193]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111930]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11194]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111940]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[11199]],15408.46994,477662.5682,0,30816.93988,46225.40983,0,46225.40983,169493.1694,3112510.928,354394.8087,-1.29E-08,556430666.5,138676.2295,15408.46994,0,47642989.06,0,3682624.316,3312821.038,0,22219013.66,7858319.67,150540751.3,54653842.88,55562942.61,-1.28E-08,1.28E-08,0,0,2650256.83,1639522836,577232101,6194204.917,323577.8688,-3.24E-09,3513131.147,4.06E-10,184901.6393,338893887.9,-9.40E-08,0,-1.30E-08,1.30E-08,5.19E-08,0,-1.71E-08,-1.07E-09,2.56E-08,-1.03E-07,-2.60E-08,75486094.25,1.30E-08,-6.49E-09,0,0,3.25E-09,2.60E-08,5.19E-08,5.19E-08,-2.60E-08,8.11E-10,1.07E-09,0,0,0,-1.07E-09,4020455020,4.27E-09,-6.41E-09,0,0,909099.7266,261943.989,46225.40983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[111991]],5136.156647,159220.8561,0,10272.31329,15408.46994,0,15408.46994,56497.72312,1037503.643,118131.6029,-4.32E-09,185476888.8,46225.40983,5136.156647,0,15880996.35,0,1227541.439,1104273.679,0,7406337.885,2619439.89,50180250.44,18217947.63,18520980.87,-4.27E-09,4.27E-09,0,0,883418.9433,546507611.9,192410700.3,2064734.972,107859.2896,-1.08E-09,1171043.716,1.35E-10,61633.87977,112964629.3,-3.13E-08,0,-4.33E-09,4.33E-09,1.73E-08,0,-5.70E-09,-3.56E-10,8.54E-09,-3.42E-08,-8.65E-09,25162031.42,4.33E-09,-2.16E-09,0,0,1.08E-09,8.65E-09,1.73E-08,1.73E-08,-8.65E-09,2.70E-10,3.56E-10,0,0,0,-3.56E-10,1340151673,1.42E-09,-2.14E-09,0,0,303033.2422,87314.663,15408.46994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
